wavelength_nm,flux_erg_cm^-2_s^-1_nm^-1
7.927820218236670371e+02,1.245357294326258305e-08
7.947814820620158116e+02,1.235085069115744879e-08
7.967809422738657759e+02,1.230617752011309163e-08
7.987804024594258863e+02,1.216835709214015945e-08
8.007798626189041897e+02,1.222928681457271742e-08
8.027793227525064594e+02,1.218520818350094941e-08
8.047787828604364222e+02,1.214304013727407146e-08
8.067782429428941668e+02,1.208736469927092939e-08
8.087777030000814875e+02,1.205371685979786155e-08
8.107771630321943803e+02,1.199672865291962184e-08
8.127766230394280456e+02,1.194796912779623048e-08
8.147760830219754098e+02,1.190848368722417244e-08
8.167755429800280353e+02,1.186613558840085859e-08
8.187750029137743013e+02,1.183048143538367838e-08
8.207744628234013362e+02,1.181973886687260474e-08
8.227739227090953591e+02,1.177517993906284077e-08
8.247733825710390647e+02,1.174109216125224489e-08
8.267728424094142383e+02,1.173978238894071237e-08
8.287723022243997093e+02,1.170055183197228372e-08
8.307717620161736249e+02,1.169700750436783742e-08
8.327712217849111767e+02,1.163848519900023365e-08
8.347706815307876695e+02,1.162261695439455622e-08
8.367701412539748844e+02,1.157744504463033600e-08
8.387696009546431242e+02,1.155582745062594392e-08
8.407690606329615548e+02,1.148429935683944439e-08
8.427685202890972960e+02,1.144246956795581547e-08
8.447679799232143978e+02,1.130168252846857611e-08
8.467674395354795251e+02,1.130860133259411155e-08
8.487668991260530902e+02,1.131074655466174735e-08
8.507663586950955050e+02,1.113625819510597020e-08
8.527658182427663860e+02,1.125850263831032284e-08
8.547652777692228483e+02,1.091102304928927563e-08
8.567647372746193923e+02,1.127868620594115577e-08
8.587641967591131333e+02,1.070956801892504129e-08
8.607636562228547064e+02,1.058719486977653271e-08
8.627631156659959970e+02,1.135503646007577518e-08
8.647625750886869582e+02,1.083996218505914381e-08
8.667620344910753829e+02,9.667144881988977290e-09
8.687614938733088366e+02,1.116503559541007651e-08
8.707609532355311330e+02,1.161324665443001825e-08
8.727604125778882462e+02,1.099679277542913188e-08
8.747598719005223984e+02,8.882735782442253752e-09
8.767593312035745612e+02,1.040466335340941407e-08
8.787587904871843421e+02,1.172338786538348536e-08
8.807582497514898705e+02,1.197944914433847248e-08
8.827577089966300719e+02,1.154315177917936927e-08
8.847571682227395513e+02,9.825357654996712857e-09
8.867566274299535962e+02,8.538980647480823943e-09
8.887560866184048791e+02,1.077555347527277061e-08
8.907555457882259589e+02,1.181025093531389887e-08
8.927550049395464384e+02,1.217366057748782438e-08
8.947544640724978535e+02,1.221325703689260020e-08
8.967539231872078744e+02,1.180845404233616723e-08
8.987533822838037167e+02,1.072476321513520395e-08
9.007528413624110044e+02,8.497983776114321904e-09
9.027523004231546793e+02,9.129074436380060895e-09
9.047517594661583189e+02,1.099450544974121046e-08
9.067512184915436819e+02,1.170734804212658009e-08
9.087506774994337775e+02,1.195875305288912643e-08
9.107501364899480905e+02,1.216326757091182357e-08
9.127495954632056510e+02,1.216104155174519361e-08
9.147490544193245796e+02,1.205389340412538037e-08
9.167485133584219739e+02,1.176937310330548571e-08
9.187479722806119753e+02,1.113567564226217992e-08
9.207474311860120224e+02,9.820918530805924452e-09
9.227468900747350062e+02,7.815953609066306891e-09
9.247463489468931357e+02,9.457656122589226149e-09
9.267458078025983923e+02,1.071779872516443312e-08
9.287452666419616207e+02,1.148410779136486645e-08
9.307447254650921877e+02,1.172570650867206161e-08
9.327441842720979821e+02,1.180537057409317753e-08
9.347436430630889390e+02,1.182411112074586302e-08
9.367431018381705599e+02,1.180266248525825826e-08
9.387425605974488008e+02,1.172203460104023434e-08
9.407420193410282536e+02,1.167339491941041497e-08
9.427414780690129419e+02,1.166920677328542114e-08
9.447409367815050700e+02,1.156599959180782061e-08
9.467403954786084341e+02,1.136884287028039848e-08
9.487398541604236470e+02,1.105321215479929239e-08
9.507393128270505258e+02,1.040834490854265357e-08
9.527387714785887738e+02,9.028913446166263391e-09
9.547382301151370712e+02,7.488995975065746019e-09
9.567376887367918243e+02,9.227863613850677303e-09
9.587371473436514862e+02,1.039281536776877827e-08
9.607366059358118946e+02,1.088138843599592375e-08
9.627360645133678645e+02,1.098433768634016873e-08
9.647355230764135285e+02,1.117036625666486076e-08
9.667349816250422236e+02,1.113631125933710760e-08
9.687344401593458088e+02,1.118267999684624042e-08
9.707338986794187576e+02,1.114180417505921932e-08
9.727333571853505418e+02,1.110837617584694162e-08
9.747328156772313150e+02,1.109989807669963148e-08
9.767322741551510035e+02,1.104395427031004580e-08
9.787317326191985103e+02,1.100351990803656716e-08
9.807311910694603512e+02,1.095872725287813421e-08
9.827306495060259977e+02,1.090950007463987414e-08
9.847301079289816244e+02,1.086961106408627039e-08
9.867295663384120417e+02,1.082918521482561771e-08
9.887290247344026284e+02,1.073405027240620091e-08
9.907284831170379675e+02,1.074119366631985300e-08
9.927279414864005957e+02,1.063546052129380461e-08
9.947273998425756645e+02,1.055708270189295789e-08
9.967268581856438914e+02,1.041798351793767372e-08
9.987263165156871310e+02,1.016424876194714489e-08
1.002225368562161975e+03,8.767975809091451181e-09
1.007224014274930823e+03,8.396112274651042457e-09
1.012222659908889000e+03,1.000201938556583932e-08
1.017221305465258411e+03,1.021933102282679679e-08
1.022219950945197297e+03,1.017479071087193712e-08
1.027218596349879135e+03,1.009820944996018309e-08
1.032217241680414645e+03,1.002843140500092296e-08
1.037215886937921368e+03,9.940253952237777392e-09
1.042214532123495474e+03,9.857347834725166405e-09
1.047213177238180606e+03,9.785270614766541931e-09
1.052211822283039965e+03,9.680188910212415175e-09
1.057210467259076040e+03,9.610550542236232322e-09
1.062209112167311559e+03,9.536298076136948634e-09
1.067207757008709677e+03,9.394036801663770996e-09
1.072206401784253785e+03,9.327994952547799098e-09
1.077205046494869521e+03,9.258060586092836075e-09
1.082203691141505033e+03,9.111493783430457196e-09
1.087202335725048670e+03,8.717873338815903563e-09
1.092200980246403560e+03,7.112859965907367844e-09
1.097199624706454415e+03,7.837259858697175729e-09
1.102198269106040470e+03,8.669193446446067496e-09
1.107196913446025519e+03,8.761392033993699364e-09
1.112195557727215146e+03,8.742142625626054309e-09
1.117194201950442221e+03,8.690437193026186630e-09
1.122192846116483906e+03,8.617713390007005824e-09
1.127191490226141241e+03,8.516172818063030987e-09
1.132190134280163193e+03,8.446650266164390950e-09
1.137188778279323515e+03,8.430041761331017110e-09
1.142187422224342527e+03,8.379675599027886179e-09
1.147186066115966696e+03,8.286994883810262285e-09
1.152184709954890195e+03,8.221859956103785555e-09
1.157183353741825385e+03,8.160486449033434820e-09
1.162181997477469622e+03,8.104308739051158778e-09
1.167180641162479105e+03,8.020344108177494818e-09
1.172179284797540049e+03,7.966591811185599511e-09
1.177177928383284325e+03,7.878509726975717828e-09
1.182176571920373817e+03,7.840967613381734340e-09
1.187175215409419479e+03,7.791623532892789395e-09
1.192173858851059094e+03,7.720301885233702022e-09
1.197172502245883607e+03,7.678959091341487605e-09
1.202171145594509881e+03,7.622518961851482685e-09
1.207169788897507260e+03,7.553756899383204116e-09
1.212168432155473283e+03,7.500979260602248174e-09
1.217167075368956375e+03,7.431936030214002147e-09
1.222165718538525425e+03,7.377212664079791540e-09
1.227164361664740454e+03,7.325605925250069356e-09
1.232163004748121011e+03,7.266562968195968689e-09
1.237161647789218478e+03,7.211291562793658738e-09
1.242160290788535804e+03,7.158828308550378694e-09
1.247158933746606635e+03,7.087510825855495332e-09
1.252157576663916188e+03,7.053590457670221632e-09
1.257156219540981738e+03,6.988593988558285762e-09
1.262154862378272355e+03,6.926237228129767099e-09
1.267153505176289400e+03,6.854412194307298759e-09
1.272152147935486255e+03,6.714809603433566932e-09
1.277150790656348590e+03,6.295820835663532831e-09
1.282149433339314555e+03,5.480579953394878786e-09
1.287148075984845036e+03,6.304750525996755461e-09
1.292146718593394098e+03,6.552876590005149745e-09
1.297145361165378290e+03,6.570668329620333427e-09
1.302144003701248494e+03,6.546723320637516179e-09
1.307142646201406478e+03,6.504499031268625034e-09
1.312141288666289483e+03,6.476391769988931530e-09
1.317139931096287683e+03,6.425020289005933690e-09
1.322138573491824218e+03,6.377767429745889204e-09
1.327137215853277439e+03,6.337182278402290361e-09
1.332135858181057756e+03,6.291624013650832885e-09
1.337134500475530785e+03,6.250340276567833410e-09
1.342133142737096478e+03,6.204448272407537256e-09
1.347131784966108398e+03,6.161901080048167806e-09
1.352130427162943988e+03,6.119894116467699107e-09
1.357129069327976367e+03,6.087761256953532169e-09
1.362127711461542731e+03,6.037673475753861565e-09
1.367126353564013925e+03,5.998129552065004398e-09
1.372124995635716459e+03,5.969579330676674366e-09
1.377123637677012539e+03,5.928740214063635029e-09
1.382122279688217532e+03,5.887282733777577028e-09
1.387120921669683185e+03,5.838135578815564652e-09
1.392119563621715997e+03,5.807735387974491090e-09
1.397118205544657030e+03,5.767892906719487263e-09
1.402116847438803688e+03,5.730706434830101543e-09
1.407115489304478388e+03,5.688381403675726139e-09
1.412114131141998314e+03,5.659862942574324414e-09
1.417112772951647685e+03,5.615784626599062593e-09
1.422111414733744368e+03,5.589048630026755722e-09
1.427110056488564396e+03,5.559282635687677956e-09
1.432108698216417906e+03,5.509717172914230795e-09
1.437107339917570698e+03,5.470411583049313172e-09
1.442105981592325861e+03,5.452715674329893574e-09
1.447104623240941009e+03,5.405165163974983147e-09
1.452103264863711502e+03,5.381390765293667895e-09
1.456602042302311020e+03,5.346745728577286747e-09
1.461600683876698668e+03,5.319587776121079068e-09
1.467099189579558015e+03,5.284569186261773107e-09
1.472097831101565589e+03,5.262057884655259981e-09
1.477096472599044546e+03,5.228659059685659338e-09
1.482095114072226579e+03,5.198259582993689047e-09
1.487093755521380444e+03,5.172037233822106850e-09
1.492092396946731469e+03,5.127076399202516548e-09
1.497091038348542497e+03,5.101912457952010831e-09
1.502089679727031580e+03,5.077297336593990742e-09
1.507088321082454968e+03,5.059926906509097645e-09
1.512086962415024118e+03,5.012587215015009665e-09
1.517085603724990506e+03,4.979961800656875696e-09
1.522084245012558313e+03,4.957249844999911958e-09
1.527082886277970829e+03,4.922656011292292533e-09
1.532081527521429734e+03,4.891410470465346575e-09
1.537080168743161039e+03,4.867215063974632195e-09
1.542078809943390297e+03,4.834974178300443603e-09
1.547077451122308503e+03,4.808905795196383509e-09
1.552076092280144621e+03,4.770242564430251241e-09
1.557074733417085099e+03,4.719812588677599815e-09
1.562073374533352535e+03,4.737170895205928729e-09
1.567072015629128373e+03,4.658187893272538188e-09
1.572070656704631574e+03,4.610032045165111830e-09
1.577069297760036306e+03,4.693740322343818070e-09
1.582067938795556529e+03,4.632416354791054189e-09
1.587066579811363454e+03,4.448057875518385185e-09
1.592065220807663991e+03,4.524841950914422588e-09
1.597063861784624805e+03,4.607299603152847584e-09
1.604561823214233300e+03,4.487213856991942903e-09
1.614559105054413067e+03,4.327396685399628930e-09
1.624556386820491070e+03,4.512963566121157454e-09
1.634553668513864750e+03,4.314130057029839813e-09
1.644550950135869698e+03,4.139563231905784673e-09
1.654548231687814450e+03,4.408063270238662766e-09
1.664545513170979802e+03,4.376048440185987093e-09
1.674542794586612217e+03,4.116506162258570486e-09
1.684540075935929053e+03,3.938638412736053843e-09
1.694537357220119475e+03,4.234934096510027429e-09
1.704534638440344224e+03,4.237612979533424484e-09
1.714531919597734941e+03,4.188694615706292633e-09
1.724529200693397797e+03,4.088983665372010178e-09
1.734526481728413728e+03,3.668760471391636958e-09
1.744523762703836383e+03,3.933305969880844606e-09
1.754521043620687578e+03,4.018765197564969587e-09
1.764518324479992543e+03,3.998776780196344808e-09
1.774515605282727847e+03,3.959497460981411419e-09
1.784512886029853689e+03,3.920111517229348787e-09
1.794510166722308668e+03,3.869292887057538893e-09
1.804507447361012964e+03,3.783477888593101599e-09
1.814504727946864705e+03,3.423733093459218902e-09
1.824502008480742006e+03,3.587292900774912745e-09
1.834499288963503204e+03,3.710860221036161893e-09
1.844496569395988217e+03,3.695610168751174775e-09
1.854493849779020138e+03,3.652110326410489579e-09
1.864491130113399322e+03,3.561664418440606684e-09
1.874488410399905888e+03,3.225015152077584670e-09
1.884485690639327686e+03,3.479283194957952206e-09
1.894482970832408228e+03,3.531530602827615067e-09
1.904480250979883976e+03,3.492445733068323989e-09
1.914477531082476617e+03,3.462034836684855670e-09
1.924474811140892371e+03,3.419536681329032805e-09
1.934472091155822682e+03,3.316291777434324382e-09
1.944469371127945124e+03,3.012647549543366087e-09
1.954466651057922263e+03,3.253882650920248723e-09
1.964463930946404389e+03,3.299416133875546407e-09
1.974461210794026101e+03,3.287252470524438958e-09
1.984458490601411995e+03,3.255152274212186748e-09
1.994455770369172342e+03,3.227920349188214318e-09
2.004453050097894902e+03,3.198943754515215495e-09
2.014450329788185172e+03,3.169923626465671884e-09
2.024447609440610222e+03,3.145067589527894518e-09
2.034444889055730528e+03,3.121565094672950336e-09
2.044442168634099971e+03,3.088470385601171444e-09
2.054439448176257429e+03,3.063212088909865926e-09
2.064436727682735182e+03,3.041500943880885701e-09
2.074434007154052779e+03,3.012211236719929044e-09
2.084431286590720902e+03,2.986190056757482876e-09
2.094428565993239317e+03,2.963447197913165667e-09
2.104425845362099153e+03,2.936266409357389198e-09
2.114423124697780167e+03,2.911741201458412155e-09
2.124420404000755752e+03,2.886038828734910439e-09
2.134417683271479291e+03,2.858858352481408332e-09
2.144414962510425994e+03,2.822938814599257431e-09
2.154412241718028781e+03,2.750412866238186456e-09
2.164409520894728303e+03,2.518011364843048118e-09
2.174406800040952476e+03,2.678478260860978532e-09
2.184404079157123306e+03,2.731167093293797064e-09
2.194401358243655523e+03,2.718341535108767485e-09
2.204398637300953851e+03,2.705646309675833668e-09
2.214395916329418014e+03,2.682641838241893038e-09
2.224393195329439095e+03,2.659310632570124719e-09
2.234390474301402264e+03,2.638810386098685142e-09
2.244387753245684962e+03,2.618386050133534738e-09
2.254385032162647803e+03,2.602514302048065351e-09
2.264382311052674595e+03,2.579065984059446085e-09
2.274379589916115037e+03,2.558164740638583646e-09
2.284376868753318377e+03,2.541329931213863406e-09
2.294374147564631130e+03,2.521450869789257709e-09
2.304371426350391630e+03,2.500417473804076701e-09
2.314368705110934116e+03,2.482367494592540020e-09
2.324365983846586460e+03,2.462793744492386520e-09
2.334363262557669259e+03,2.445719964276982785e-09
2.344360541244500382e+03,2.426214507298768163e-09
2.354357819907388603e+03,2.408351338616437477e-09
2.364355098546642694e+03,2.390138388698005146e-09
2.374352377162559605e+03,2.374857810194700709e-09
2.384349655755427648e+03,2.357028681554137944e-09
2.394346934325556504e+03,2.338253087436696093e-09
2.404344212873220386e+03,2.321320725939498326e-09
2.414341491398701237e+03,2.305616315472191885e-09
2.424338769902275999e+03,2.287348308360106251e-09
2.434336048384213427e+03,2.271191245484923008e-09
2.444333326844783187e+03,2.253027969181269739e-09
2.454330605284248122e+03,2.240407027292454971e-09
2.464327883702863801e+03,2.220181815352546857e-09
2.474325162100886701e+03,2.205337377921096669e-09
2.484322440478566023e+03,2.193941431430304814e-09
2.494319718836149150e+03,2.168923304062896732e-09
2.504316997173866639e+03,2.158290916968037255e-09
2.514314275491976787e+03,2.142783425000270254e-09
2.524311553790704238e+03,2.114073871399308348e-09
2.534308832070280914e+03,2.109864660915709688e-09
2.544306110330931915e+03,2.102927545822408627e-09
2.554303388572881886e+03,2.077493136513279404e-09
2.564300666796348651e+03,2.042438778213024119e-09
2.574297945001552762e+03,2.050181246024929006e-09
2.584295223188703403e+03,2.048043325721100197e-09
2.594292501358012032e+03,2.025684455609280221e-09
2.604289779509686014e+03,1.980015716315626620e-09
2.614287057643926801e+03,1.915561638841054424e-09
2.624284335760935846e+03,1.809051276138783754e-09
2.634281613860900961e+03,1.915519075339241383e-09
2.644278891944035422e+03,1.954310524061512111e-09
2.654276170010519309e+03,1.948461939140577199e-09
2.664273448060543615e+03,1.913949286046061301e-09
2.674270726094292513e+03,1.834667385289368941e-09
2.684268004111948812e+03,1.884861807158366218e-09
2.694265282113691683e+03,1.901426438895023581e-09
2.704262560099700295e+03,1.896562396229419449e-09
2.714259838070147907e+03,1.886368077851617251e-09
2.724257116025207324e+03,1.873595761362567428e-09
2.734254393965048166e+03,1.856110165599544153e-09
2.744251671889836871e+03,1.819805289140767021e-09
2.754248949799729417e+03,1.722220292948226927e-09
2.764246227694906338e+03,1.748682790901662048e-09
2.774243505575518611e+03,1.796957488919269662e-09
2.784240783441724034e+03,1.799807476924659689e-09
2.794238061293678129e+03,1.792236147861433321e-09
2.804235339131533237e+03,1.782345350804301540e-09
2.814232616955440335e+03,1.771497263687532427e-09
2.824229894765548579e+03,1.759485392223848224e-09
2.834227172562004853e+03,1.746546231009876158e-09
2.844224450344953311e+03,1.731946501449804962e-09
2.854221728114536745e+03,1.706088428651064551e-09
2.864219005870895671e+03,1.642808516655833750e-09
2.874216283614158328e+03,1.572451556752951107e-09
2.884213561344481604e+03,1.652020647943349047e-09
2.894210839061990555e+03,1.670655521961190222e-09
2.904208116766818421e+03,1.668940970346437103e-09
2.914205394459095260e+03,1.661762458582854794e-09
2.924202672138950675e+03,1.652947412239836774e-09
2.934199949806512450e+03,1.642506208378688589e-09
2.944197227461906095e+03,1.632406011649366255e-09
2.954194505105256212e+03,1.622146370850686178e-09
2.964191782736684672e+03,1.612179416017131566e-09
2.974189060356311074e+03,1.602331556571384863e-09
2.984186337964256836e+03,1.591752701823083779e-09
2.994183615560637463e+03,1.581305390061138708e-09
3.004180893145559821e+03,1.569281575502339205e-09
3.014178170719158516e+03,1.553219732864698489e-09
3.024175448281535409e+03,1.522359334736940992e-09
3.034172725832802826e+03,1.435202031670315381e-09
3.044170003373070813e+03,1.446501865343216938e-09
3.054167280902445782e+03,1.500725894185378534e-09
3.064164558421036872e+03,1.509018502261843250e-09
3.074161835928948676e+03,1.504632767851523406e-09
3.084159113426286694e+03,1.498168469784878463e-09
3.094156390913151881e+03,1.490523700972579400e-09
3.104153668389647009e+03,1.482099823715393085e-09
3.114150945855872124e+03,1.475973604708899481e-09
3.124148223311916354e+03,1.464938191171900390e-09
3.134145500757897480e+03,1.456609333791785290e-09
3.144142778193901449e+03,1.448113693305326847e-09
3.154140055620023304e+03,1.439856789871862692e-09
3.164137333036358541e+03,1.430680081868007719e-09
3.174134610442997655e+03,1.423217805553990170e-09
3.184131887840034324e+03,1.414102115330846519e-09
3.194129165227557223e+03,1.405717601085255216e-09
3.209125081291195784e+03,1.393815135936893704e-09
3.229119636010250360e+03,1.377350889233541930e-09
3.249114190692827833e+03,1.360392468353353201e-09
3.269108745339596680e+03,1.336760154047572881e-09
3.289103299951214467e+03,1.252565366375821263e-09
3.309097854528309199e+03,1.279595288164019602e-09
3.329092409071525708e+03,1.299113185809335945e-09
3.349086963581462442e+03,1.287893953275793014e-09
3.369081518058714664e+03,1.275432581612026044e-09
3.389076072503860814e+03,1.262282113253017625e-09
3.409070626917468417e+03,1.248893024318225278e-09
3.429065181300091353e+03,1.234914533133915556e-09
3.449059735652260315e+03,1.221071434777391723e-09
3.469054289974522362e+03,1.208484762733013073e-09
3.489048844267384084e+03,1.195618559819576863e-09
3.509043398531348885e+03,1.182995948589954531e-09
3.529037952766910166e+03,1.170852623823570864e-09
3.549032506974548596e+03,1.158546714159280760e-09
3.569027061154725288e+03,1.146795030993248078e-09
3.589021615307920001e+03,1.134975480900557602e-09
3.609016169434572021e+03,1.122859181410433578e-09
3.629010723535122906e+03,1.111191969644678833e-09
3.649005277610001940e+03,1.100039616608712332e-09
3.668999831659629308e+03,1.088995616939955124e-09
3.688994385684408826e+03,1.076967013670281413e-09
3.708988939684761135e+03,1.062203736427741555e-09
3.728983493661069133e+03,1.016284212029528648e-09
3.748978047613721628e+03,9.982119894064858985e-10
3.768972601543094697e+03,1.030330489884334931e-09
3.788967155449558049e+03,1.025208344069643897e-09
3.808961709333463659e+03,1.012597779379057056e-09
3.828956263195183965e+03,1.002989443328006982e-09
3.848950817035057753e+03,9.970686451934016652e-10
3.868945370853423810e+03,9.884493951425179745e-10
3.888939924650613648e+03,9.753191776448873070e-10
3.908934478426954684e+03,9.593204616555936559e-10
3.928929032182765695e+03,9.580565026324299411e-10
3.948923585918346362e+03,9.517261479295383823e-10
3.968918139634029103e+03,9.428358226813907566e-10
3.988912693330096772e+03,9.329887890250682706e-10
4.008907247006848138e+03,9.129877145550314485e-10
4.028901800664570146e+03,8.980396612108783361e-10
4.048896354303545195e+03,8.570788550128362596e-10
4.068890907924041130e+03,8.896451997849411512e-10
4.088885461526348990e+03,8.915003270916309959e-10
4.108880015110723434e+03,8.841667780461274133e-10
4.128874568677428215e+03,8.752620934561270065e-10
4.148869122226717082e+03,8.613755324474449556e-10
4.168863675758844693e+03,8.326208002481663970e-10
4.188858229274042060e+03,8.447433306896699704e-10
4.208852782772572937e+03,8.456496745235329766e-10
4.228847336254666516e+03,8.385168418850785463e-10
4.248841889720552899e+03,8.317104246657925072e-10
4.268836443170462189e+03,8.246272667055653508e-10
4.288830996604615393e+03,8.172488947517349584e-10
4.308825550023235337e+03,8.098668873568450798e-10
4.328820103426526657e+03,8.018757986441960006e-10
4.348814656814719456e+03,7.895641785746866579e-10
4.368809210188014731e+03,7.570718745413940395e-10
4.388803763546614391e+03,7.633317841185655209e-10
4.408798316890716706e+03,7.725927381896564184e-10
4.428792870220522673e+03,7.686872335531804041e-10
4.448787423536212373e+03,7.629092621893822832e-10
4.468781976837996808e+03,7.616302526176730835e-10
4.488776530126052421e+03,7.537056901649785955e-10
4.508771083400561110e+03,7.473397000092585639e-10
4.528765636661703866e+03,7.410684337016407292e-10
4.548760189909657129e+03,7.348378642283238472e-10
4.568754743144582790e+03,7.285449737334892705e-10
4.588749296366671842e+03,7.216882008877449797e-10
4.608743849576081629e+03,7.134910239704127378e-10
4.628738402772980407e+03,6.996735297998881897e-10
4.648732955957524609e+03,6.576554585439214350e-10
4.668727509129877035e+03,6.567168775967087667e-10
4.688722062290181384e+03,6.767548446755524032e-10
4.708716615438610461e+03,6.838175720773186829e-10
4.728711168575309785e+03,6.813930460109190161e-10
4.748705721700423965e+03,6.770760035963718918e-10
4.768700274814100339e+03,6.721731997679762028e-10
4.788694827916481700e+03,6.670661402715272299e-10
4.808689381007709926e+03,6.619185869113155033e-10
4.828683934087911439e+03,6.568189578564976500e-10
4.848678487157247218e+03,6.517948068327603861e-10
4.868673040215837318e+03,6.468074925348157319e-10
4.888667593263817253e+03,6.417475490440209827e-10
4.908662146301314351e+03,6.368286381795213687e-10
4.928656699328455943e+03,6.318471351074894338e-10
4.948651252345358444e+03,6.270892967212530623e-10
4.968645805352168281e+03,6.222091261930403178e-10
4.988640358348992777e+03,6.175228957182193428e-10
5.008634911335955621e+03,6.127955896150557791e-10
5.028629464313170502e+03,6.079574578763704189e-10
5.048624017280754742e+03,6.031538058017471080e-10
5.068618570238815664e+03,5.978129271967835968e-10
5.088613123187481506e+03,5.908582463265016790e-10
5.108607676126857768e+03,5.764221586395938115e-10
5.128602229057045406e+03,5.494192449962925747e-10
5.148596781978159925e+03,5.702684605933491662e-10
5.168591334890300459e+03,5.738991859347877547e-10
5.188585887793564325e+03,5.717867954933448268e-10
5.208580440688073395e+03,5.684414029306667737e-10
5.228574993573916800e+03,5.644610328696673582e-10
5.248569546451197311e+03,5.600897899001228748e-10
5.268564099320008609e+03,5.559423670743234426e-10
5.288558652180446188e+03,5.524083478527707026e-10
5.308553205032599180e+03,5.487229191635007053e-10
5.328547757876578544e+03,5.448170827456740553e-10
5.348542310712466133e+03,5.407005423728229365e-10
5.368536863540351987e+03,5.361472304207697381e-10
5.388531416360325238e+03,5.322685951095473648e-10
5.408525969172475925e+03,5.292332443698365646e-10
5.428520521976886812e+03,5.260426644325147640e-10
5.448515074773637025e+03,5.223724797150437350e-10
5.468509627562829337e+03,5.187964864405566093e-10
5.488504180344534689e+03,5.146112162395248528e-10
5.508498733118836753e+03,5.098090223199315270e-10
5.528493285885815567e+03,5.054675847542409263e-10
5.548487838645551165e+03,5.034949195856065864e-10
5.568482391398110849e+03,5.008021532256280531e-10
5.588476944143589208e+03,4.979500181192071896e-10
5.608471496882056272e+03,4.944315177851290595e-10
5.628466049613583891e+03,4.911036972867922013e-10
5.648460602338248464e+03,4.875264979544675362e-10
5.668455155056119111e+03,4.836930977767152895e-10
5.688449707767262225e+03,4.789727628321112613e-10
5.708444260471764210e+03,4.729951543375854384e-10
5.728438813169686910e+03,4.720933155639377779e-10
5.748433365861097627e+03,4.706783191270085060e-10
5.768427918546067303e+03,4.681658920246636607e-10
5.788422471224658693e+03,4.652378001097783030e-10
5.808417023896940009e+03,4.621120399617583635e-10
5.828411576562966729e+03,4.585524043143945494e-10
5.848406129222819800e+03,4.562097802148769885e-10
5.868400681876559247e+03,4.509056482356846608e-10
5.888395234524237821e+03,4.391975742763035549e-10
5.908389787165925554e+03,4.179563143908682253e-10
5.928384339801669739e+03,4.346727606313623531e-10
5.948378892431549502e+03,4.333206920913455242e-10
5.968373445055616685e+03,4.333528675404883835e-10
5.988367997673924037e+03,4.348320140565651680e-10
6.008362550286534315e+03,4.337155039177286342e-10
6.028357102893503907e+03,4.315100667919973291e-10
6.048351655494886472e+03,4.290649775786585272e-10
6.068346208090728396e+03,4.265163574493974830e-10
6.088340760681106985e+03,4.239571510523095761e-10
6.108335313266059529e+03,4.214681091640527730e-10
6.128329865845645145e+03,4.186555425213609318e-10
6.148324418419914764e+03,4.160092845222048788e-10
6.168318970988917499e+03,4.134152760387307603e-10
6.188313523552698825e+03,4.108164041277395388e-10
6.208308076111323317e+03,4.080743001470625219e-10
6.228302628664836448e+03,4.053075323442154608e-10
6.248297181213283693e+03,4.013959866616452552e-10
6.268291733756715985e+03,3.952318673941183843e-10
6.288286286295181526e+03,3.846998381665562773e-10
6.308280838828723063e+03,3.891112643209085642e-10
6.328275391357383342e+03,3.911420539453661318e-10
6.348269943881224208e+03,3.903183525327017630e-10
6.368264496400282951e+03,3.885358264466883271e-10
6.388259048914603227e+03,3.864260363857027808e-10
6.418250877677297467e+03,3.830758767102101986e-10
6.458239982678043816e+03,3.786607196092811501e-10
6.498229087660629375e+03,3.742086135224118484e-10
6.538218192625381562e+03,3.697412324373748456e-10
6.578207297572611424e+03,3.654371650443493066e-10
6.618196402502660931e+03,3.611049745327170463e-10
6.658185507415827487e+03,3.567522269603687513e-10
6.698174612312404861e+03,3.520268811695210255e-10
6.738163717192708646e+03,3.439218412005896018e-10
6.778152822057010781e+03,3.323462003582522578e-10
6.818141926905595938e+03,3.387039996165674705e-10
6.858131031738749698e+03,3.366833291313784310e-10
6.898120136556734906e+03,3.332700107224859868e-10
6.938109241359799853e+03,3.295788760424581580e-10
6.978098346148222845e+03,3.259925502687712619e-10
7.018087450922246717e+03,3.224832342932910517e-10
7.058076555682106118e+03,3.188411092356609080e-10
7.098065660428057527e+03,3.152776626822254595e-10
7.138054765160328316e+03,3.119595206458816042e-10
7.178043869879143131e+03,3.085992718119096679e-10
7.218032974584721160e+03,3.052544489267786785e-10
7.258022079277294324e+03,3.016597861828805226e-10
7.298011183957072717e+03,2.984680400958032933e-10
7.338000288624255518e+03,2.953080585781530708e-10
7.377989393279065553e+03,2.914926279884382233e-10
7.417978497921691087e+03,2.858314475388058556e-10
7.457967602552322205e+03,2.705378624291121926e-10
7.497956707171169910e+03,2.654275261769834230e-10
7.537945811778406096e+03,2.743338426607451062e-10
7.577934916374217210e+03,2.759311645664268885e-10
7.617924020958789697e+03,2.740773937523653696e-10
7.657913125532298181e+03,2.715867040887753496e-10
7.697902230094901824e+03,2.689256882994586793e-10
7.737891334646791620e+03,2.659493709222937505e-10
7.777880439188122182e+03,2.625612579757038556e-10
7.817869543719045396e+03,2.607171758581014865e-10
7.857858648239741342e+03,2.585344222913911903e-10
7.897847752750351901e+03,2.561253177556836987e-10
