"#Zeta","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","HaNII","HaSII","SS"
"-24.0","-15.276","-16.5902221499649","10.240707111499","4.03306354896393","56.2299321229286","0.907299446756579","8.72894753386939","-3.63089427787779","-3.88259667097333","-1.60898030943224","-2.04935209835839","-2.22707687072584","-1.64912603762186","-1.10344599772708","-5.39092149163415","-4.0359367324379","-0.474987744860773","1.15164838783605","1.34828715223003","1.34828715223003","-0.545680039894783"
"-23.5","-15.276","-16.0645261081496","10.2665106109735","4.04975758767833","55.220259037946","0.91763930665635","8.70044994485395","-3.57911262714062","-3.0239385118963","-1.53471932980513","-2.45709536549041","-3.60554683931572","-2.3073485153203","-2.44956500279757","-5.96147386454976","-4.15739140150227","-0.758243739011842","1.16903882305597","1.64983478603026","1.64983478603026","0.142216487477277"
"-23.0","-15.276","-15.5389043281026","10.2922416797282","4.06662443349964","54.1752431010896","0.989319193713653","8.6671525688805","-3.71346326361133","-3.71204664779917","-1.47635725740837","-3.30936392648162","-2.30186209798137","-2.35298510946197","-2.46802179317051","-4.61174587324064","-4.03165681892107","-1.57171655954773","1.18576855099528","0.689221608525391","0.689221608525391","0.115036683708544"
"-22.5","-15.276","-15.0133585621715","10.3178859622455","4.08516782056459","53.0266622825229","1.07027656657428","8.62493696408175","-3.10621654588214","-4.08538335700408","-1.42684018285445","-3.15456755304185","-2.44800782489544","-3.26000351651824","-3.4060302652289","-4.7024451948221","-5.54716827351048","-0.0609611092844017","1.20185239082009","2.29511945825752","2.29511945825752","0.146026748710662"
"-22.0","-15.276","-14.4984550602424","10.3328264875441","4.10633894683199","51.7937504266665","1.12030606304058","8.56987132359217","-4.113394275257","-4.1649028545605","-1.38269655958499","-3.42650270160206","-4.60622504544646","-3.42055486793822","-3.7562858315253","-5.2330987158568","-4.10990787860817","-0.142440110529042","1.21703283041856","3.24925343729833","3.24925343729833","0.335730963587087"
"-21.5","-15.276","-14.0258167421267","10.3052969502401","4.13087943919222","50.594043605298","1.13973333303942","8.48982821976349","-4.04281332829013","-4.09110120919068","-1.34666619678059","-3.97068561007284","-3.57389991232041","-4.60387160231976","-4.19613256592429","-5.54805596724904","-5.99826462053574","-0.240812727613783","1.23058971674269","3.18627633313076","3.18627633313076","-0.407739036395475"
"-21.0","-15.276","-13.7213631444565","10.1087560062303","4.16139267372388","49.7837936819437","1.14374766311774","8.34440785435011","-4.34143013009093","-5.53744543624587","-1.33825391480619","-4.09741799946409","-3.39942871198542","-4.55702240552762","-4.06533743031722","-3.69669473380426","-5.60357851299347","-0.366891735034443","1.23949458453447","2.95233537506924","2.95233537506924","-0.491684975210396"
"-25.0","-14.776","-17.1909543496102","10.6395585997646","3.96524683514151","56.7602908138291","1.01835084235849","8.78813828458996","-3.90194348811955","-3.19515505659075","-1.94522838362496","-2.21929142379933","-2.12230352800245","-1.27581618249711","-2.27901794988962","-6.5211270552145","-5.87782065122115","-0.0775420864350532","1.12647998408687","1.78876466853913","1.78876466853913","1.0032017673925"
"-24.5","-14.776","-16.6523636469201","10.6783099614771","3.99127152458985","55.8967614157445","0.995938456468801","8.77001630641871","-3.63799097716327","-3.40866875996109","-1.74331722858592","-2.4585320853038","-2.01184070160252","-1.09305653198329","-1.60853183642548","-6.20208392732319","-5.06891985114033","-0.204626403999442","1.14641088533853","1.67284280365273","1.67284280365273","0.515475304442194"
"-24.0","-14.776","-16.1209592534974","10.709841719101","4.01244651310979","54.9624133098232","0.974272260557215","8.74840475562841","-3.84896057544727","-4.00057800704233","-1.64622481463619","-2.61431995338082","-2.19278077537264","-1.87285747915398","-1.29456105558012","-5.93992027128362","-4.62056342227789","-0.35031806510001","1.16423146649629","1.63122372008067","1.63122372008067","-0.578296423573869"
