rho_core_over_rho_core_sun,T_photo_K,log10_g_cm_s2,log10_L_over_Lsun
1e-05,3125.8658769570166,1.7654252592987958,-0.4648145240325244
1e-05,3412.068672994589,1.8065670545845653,-0.22974696188939508
1e-05,1976.6009929254092,1.266645638676565,-2.258627668377537
1e-05,2147.2584184602447,1.3767247489974177,-1.8945935611336484
1e-05,2556.268841336154,1.506871721360684,-1.3315094952634057
1e-05,3329.816034605634,1.6537130121044457,-0.5778555253351437
1e-05,3607.551078162569,1.6948505775181837,-0.3569474105594902
1e-05,3855.563090322981,1.7397809723689268,-0.15163016282364147
1e-05,3206.1926879454236,1.464667499468679,-1.0216694018182062
1e-05,3462.4378001770465,1.5127803760309428,-0.7917848099484369
1e-05,3677.360130289883,1.5617943249253305,-0.5898981243930467
1e-05,3899.3314767029055,1.6129543571504896,-0.3851069659384708
1e-05,4153.853576808657,1.6697291416262612,-0.16243540564716766
1e-05,3682.3654146406393,1.355701767736896,-0.9996206320107798
1e-05,4281.054078424718,1.2566889854458818,-0.9357427428205635
1e-05,4521.455797945699,1.3854311048502848,-0.5832225602743558
1e-05,4732.578406447204,1.4855412124353653,-0.30368902417647253
1e-05,4916.974428548862,1.5697662657767981,-0.06866602999633101
1e-05,4647.5403839736455,1.1781871241768502,-0.9501572767170589
0.01,2201.601244685013,3.86600035748825,-2.8729147928796532
0.01,2526.3097258571265,3.997361881790808,-2.370747101760914
0.01,2657.1055691136685,4.044195414850892,-2.1900753750279573
0.01,3690.015316703113,4.23219225625364,-1.243776118883259
0.01,2564.7418182854144,3.9096059352430945,-2.520384084747212
0.01,2695.188287606438,3.953461215789645,-2.345975816668526
0.01,3502.933532007229,4.1255956330461885,-1.547015230244172
0.01,2493.898305810996,3.7774085282488348,-2.8328069591359135
0.01,2610.019053703683,3.821453736415605,-2.6661462193434335
0.01,2747.3892676741143,3.8654439449550897,-2.4887014097904174
0.01,3371.9940995125876,4.006610575769894,-1.8509619422848382
0.01,4714.925878074132,4.192490952655832,-0.8963178715012762
0.01,2524.9061237195897,3.6884563715266516,-2.9890408888498907
0.01,2660.7379358125067,3.73280759786397,-2.8092733171975457
0.01,2826.803979357251,3.7770902104188484,-2.6163704608081613
0.01,3210.4101440758986,3.8653707767352383,-2.218610945379483
0.01,3414.2983239882888,3.90935006381515,-2.023262087391613
0.01,4021.0129785416875,4.019215430275885,-1.5198922519637514
0.01,4484.590275357026,4.084432506463603,-1.2000409244553454
0.01,4999.676859813296,4.148844583122024,-0.8819452239302644
0.01,2735.0302174653307,3.6436127271128234,-2.940125710858032
0.01,3105.428413408759,3.732540962331645,-2.5417306752040165
0.01,3294.2735913942474,3.7768074993515244,-2.3508687119303904
0.01,4005.9168100732295,3.9087909821293456,-1.7470738009610096
0.01,5962.35342635219,4.161534660411327,-0.5508389358396658
0.01,2994.247085012776,3.598223121573131,-2.8737333001789533
0.01,3180.811203045557,3.6426692884966023,-2.6799876174338326
0.01,3382.071174960811,3.687011129261726,-2.484701584630857
0.01,3884.1545566926684,3.7754312203516305,-2.066939840301943
0.01,4124.387434808463,3.819652092960421,-1.8745299095294443
0.01,3772.3875548094293,3.6401628042024816,-2.3886063441546153
0.01,4243.749197490149,3.729508443491017,-2.0055288440237984
0.01,5373.109300743229,3.948255094834733,-1.1577504631940396
0.01,3421.4170164241164,3.4559312216857108,-2.9265773577540646
0.01,3659.6470442736027,3.5014915753827296,-2.7181619531251062
