rho_core_over_rho_core_sun,T_photo_K,log10_g_cm_s2,log10_L_over_Lsun
10.0,2199.5066689836067,4.606766382866743,-7.392525074823618
10.0,2301.37058164006,4.6626227602465935,-7.202365129799675
10.0,2400.1268825943775,4.715433564753395,-7.023126136158579
10.0,2609.255760821627,4.813855572652834,-6.68132933919866
10.0,2727.2215547612295,4.862253684187145,-6.507550326331318
10.0,2854.709117417517,4.910066880685388,-6.333160174486894
10.0,3512.2787970462814,5.095280821360811,-5.602266561204788
10.0,4927.973787977354,5.362772863304414,-4.479250908165776
10.0,5132.58893621281,5.410469261840873,-4.3129319431931545
10.0,6201.172996858336,5.561393857693969,-3.682239221549173
10.0,1919.5635685107702,4.24314741986351,-8.35574673947844
10.0,2031.5556491734171,4.33268332491402,-8.078739625015421
10.0,2134.9480705935284,4.415047882722158,-7.827372110761102
10.0,2232.5837269834387,4.48278689747414,-7.61423523066925
10.0,2327.623070491127,4.542617466002499,-7.422148934629407
10.0,2425.417830477374,4.5982399490508294,-7.239575366416295
10.0,2539.8236328028906,4.65394025681716,-7.048158605823295
10.0,2662.0265411166542,4.7075440536693085,-6.859261528797331
10.0,2783.8559563984027,4.759638580652626,-6.677331059653005
10.0,2919.429013017088,4.809960765463575,-6.4941124850381176
10.0,3223.384178316629,4.907765393188939,-6.126898846779371
10.0,3411.7597141182528,4.95504905684909,-5.933346008057766
10.0,3622.064935642242,5.001909141593536,-5.735871855519639
10.0,4065.1698939340945,5.0933593517351365,-5.352037104754357
10.0,4317.709602220409,5.13783039284938,-5.1584427494720035
10.0,4562.271108306346,5.182924076563136,-4.972650623206883
10.0,4984.322325827773,5.272990164232134,-4.638601528283724
10.0,2229.8811982934294,4.2978589385484405,-7.986757874121052
10.0,2482.1590553065266,4.4572251925402355,-7.4816960198189495
10.0,2596.2612476921267,4.526060939208984,-7.265761636605026
10.0,2716.647885536931,4.589045497484566,-7.060799619817351
10.0,2982.590841818793,4.701054062352368,-6.6747523243337366
10.0,3144.5048030531693,4.7544343707156465,-6.4765348539485235
10.0,3517.4550053791218,4.856159291821102,-6.077838117198885
10.0,4197.732193706017,4.997435895035525,-5.488760813686975
10.0,4444.300254716506,5.043441490958321,-5.296764940483813
10.0,5753.901092016394,5.32311277622644,-4.2888283363820445
10.0,2489.8419241225897,4.265764422147129,-7.85940852584862
10.0,2755.700933726222,4.440518164440986,-7.333393076905763
10.0,2898.576914986778,4.5114398997715774,-7.1034528632402765
10.0,3051.6415757805557,4.577144689849531,-6.882491194190779
10.0,3621.050839302798,4.749897703453868,-6.2397676947917216
10.0,3848.693107722749,4.800674913536612,-6.033026943608233
10.0,4087.193591750538,4.848903677238549,-5.83198866312271
10.0,4575.272881536666,4.94462622096,-5.444670442908807
10.0,4978.726672051963,5.040750651841495,-5.1055648883963
10.0,5163.521606851497,5.087880650753288,-4.947531892849627
10.0,7402.125546730446,5.429363751183548,-3.639132106884583
10.0,2919.2844760731696,4.325283797122049,-7.4639492582151
10.0,3105.691536527793,4.418604531062591,-7.169129764730725
10.0,3501.632452279343,4.565089225815404,-6.667876736391539
10.0,3738.2719470696275,4.625594000427396,-6.43336359865239
10.0,3985.4738158551477,4.682856529342366,-6.207941913947382
10.0,4476.3000149252575,4.785371333529408,-5.800947844226725
10.0,4707.822149936266,4.838225993946455,-5.607673700938394
10.0,5485.557739884024,5.038312206724255,-4.9421444016235245
10.0,5682.794888925608,5.085906461424729,-4.785036919164307
10.0,5934.020604450611,5.1326975184387535,-4.616639154353498
10.0,4114.558574125292,4.528966900192035,-6.460222203648874
10.0,4367.269799318271,4.59239249974133,-6.229349411265458
10.0,4835.643199116321,4.717820230772706,-5.801527392578199
10.0,5186.268092463568,4.832245029431474,-5.450998480057029
10.0,5383.63898388672,4.8854227715930545,-5.280398516319556
10.0,5827.093614578806,4.986668138673352,-4.940063043377881
10.0,6037.786905483004,5.035667463136885,-4.780282784535123
10.0,4114.153736724505,4.302342193079713,-6.913729606137979
10.0,4420.214471750952,4.395854942671164,-6.6018869710342845
10.0,4908.719284107757,4.569345795009445,-6.072474007936927
10.0,5110.230324757447,4.641736464137283,-5.858364830050219
10.0,5504.229867743903,4.768311955847969,-5.47557005872863
10.0,5924.497424622165,4.880022264119766,-5.1247564121114255
10.0,6163.025053960415,4.932342327176297,-4.951589622627898
10.0,6651.838269663004,5.032781426612125,-4.617544413422786
10.0,7263.563068068043,5.146750820548432,-4.237588205912646
10.0,9973.40393066435,5.35099403431134,-3.277891336162371
10.0,4919.219070852173,4.341471263561154,-6.52494645435282
10.0,5166.507487494433,4.455928311478001,-6.211065067465663
10.0,5388.998503552586,4.5478579786905495,-5.953696777635104
10.0,5612.31581611008,4.625852155191551,-5.727008077615567
10.0,5823.473276102119,4.695494726951603,-5.523735342715215
10.0,6073.965588003419,4.758412866091313,-5.3245053084076535
10.0,6292.056775688755,4.817815613594364,-5.144521062710927
10.0,6518.65311738726,4.873979274613492,-4.970488744284323
10.0,7023.8093136125635,4.979458719188363,-4.629859969520348
10.0,7282.617485292193,5.030018399690116,-4.466058354018733
10.0,7738.221313303121,5.097693431045341,-4.224961700295355
10.0,5642.440119311355,4.418742847754544,-6.132135169112113
10.0,6161.6827157955995,4.607043961399697,-5.602380079609302
10.0,6428.962407076654,4.680611162748608,-5.381739561794175
10.0,6651.342184550478,4.74794652884934,-5.187672892331852
10.0,7762.427751025681,4.975213382882368,-4.464976929622074
10.0,8219.284048712034,5.0514005976800584,-4.21324279978578
10.0,9009.204640233027,5.134265785311559,-3.888051852202212
10.0,11296.447629804165,5.25697218595475,-3.249300680901344
10.0,7308.03465232303,4.735486369763277,-5.048914957532228
10.0,7606.239700740239,4.799659964397405,-4.851081124442578
10.0,7885.895782271414,4.859886640619276,-4.66789351306655
10.0,8224.584566340374,4.916490363907306,-4.481888876771963
10.0,9602.535485331415,5.085177583622983,-3.875434062370866
10.0,12102.136710683304,5.204430746634841,-3.2353100851481233
10.0,7077.8815653219535,4.449133957258204,-5.677094170915128
10.0,7734.769021166217,4.644832424705843,-5.13223314574236
10.0,8050.61212704619,4.720678252859208,-4.910815561056532
10.0,8383.51100421268,4.788573750221624,-4.704739856136891
10.0,8697.898207977118,4.851977213383037,-4.513829521143373
10.0,10265.204498865478,5.032696363169042,-3.8643532980472184
10.0,13024.132538130836,5.146881062024859,-3.222317860606152
10.0,8120.87595692439,4.5229521594161035,-5.290859426814476
10.0,8830.399292588314,4.70447172268874,-4.782768311461558
10.0,9238.482547859543,4.7792649478788904,-4.554512846367233
10.0,9982.970473287583,4.889507214421833,-4.199619109900704
10.0,10998.615360949703,4.977197228591782,-3.855416655538649
10.0,12424.810973714706,5.032774200513542,-3.532458816822084
10.0,14093.989748591119,5.0834459805311,-3.2122975258109268
10.0,8860.957062506384,4.480740144232538,-5.224191230207703
10.0,10686.522570328605,4.824837963496714,-4.2104175071395975
10.0,11970.447081537199,4.89966606229784,-3.863485250725967
10.0,13550.33613687386,4.955505492129659,-3.536078885833499
10.0,15344.338310881498,5.009903432834781,-3.211365719755003
10.0,9665.386626521804,4.4235186912237605,-5.187438037278374
10.0,13095.423143151895,4.792565793337015,-3.921733177752161
10.0,14837.981541812336,4.856966250662506,-3.5760889922411163
10.0,16793.402010586207,4.918442826319373,-3.2377048762912413
100.0,2074.1899260758646,4.920333120848536,-8.86718925359646
100.0,2507.02924099164,5.154188254617544,-8.07015314504911
100.0,2748.6276185764627,5.259906378232171,-7.698731242261966
100.0,2872.9998359029105,5.310159565156826,-7.521201849372561
100.0,2997.949872662242,5.359447647428989,-7.348837654857997
100.0,3465.0494943535878,5.5022137685269294,-6.811960042133988
100.0,3657.077841111647,5.548707384179206,-6.625233317023765
100.0,3871.2386745941544,5.594433953965927,-6.434855872956257
100.0,4106.9541072508155,5.639067216683739,-6.242911213633617
100.0,4350.051810991299,5.683590220009888,-6.054365178810611
100.0,4606.868231596132,5.728365981170484,-5.864593800138005
100.0,5020.829021539139,5.817890075299603,-5.536183616381075
100.0,5207.132429338138,5.862437680198491,-5.384160242331459
100.0,6064.809889014851,6.004876555042404,-4.833982295451625
100.0,7653.908101505347,6.121615298718822,-4.196574887752975
100.0,2325.2800391077226,4.88524987438209,-8.738467450479428
100.0,2449.763461449602,4.959359677149491,-8.499776382245583
100.0,2921.805495260109,5.202511072370171,-7.707803066502629
100.0,3055.5456284261563,5.254714737647506,-7.525596542821889
100.0,3201.8197238476005,5.306410517547095,-7.3409073683061745
100.0,3552.371660131103,5.405569914714894,-6.961954346826753
100.0,3766.6810161895414,5.453243638467466,-6.764907866995559
100.0,3993.6549329421514,5.50023867912719,-6.569406125191803
100.0,4716.686977968949,5.636354379160135,-6.008185320362925
100.0,4924.429988026247,5.681982476091399,-5.84194957645987
100.0,5319.599518234251,5.772409685662971,-5.526642099243793
100.0,5520.60046800818,5.81728118060998,-5.372539796280899
100.0,5852.232671093207,5.8826891997236075,-5.140917028540267
100.0,6440.696314438233,5.960153167030539,-4.819564982474775
100.0,7199.179523712601,6.022857380144014,-4.500713353916334
100.0,8125.008416128647,6.077108926639726,-4.182189490986408
100.0,2463.2323541356336,4.771906967118457,-8.86515117662608
100.0,2706.641892976698,4.944481610905711,-8.356992009805337
100.0,2976.8544399719676,5.0776088323547395,-7.9251187724111265
100.0,3282.9261683135956,5.195122022926515,-7.520252918761715
100.0,3884.166200232027,5.352780952551123,-6.912324609196181
100.0,4122.258649957077,5.399712310041496,-6.7154744110082
100.0,6830.963768045988,5.916177979019417,-4.805127607377431
100.0,2701.9338872097783,4.7137884111146455,-8.820981386968798
100.0,2867.5155734968725,4.8261004948767745,-8.49331733984726
100.0,3024.503354343074,4.91647466703816,-8.219907813322129
100.0,3184.478274425428,4.994612220974828,-7.973637445260286
100.0,3364.2018849156375,5.064860136589156,-7.73810680240628
100.0,3561.807229505517,5.128383153231824,-7.511625924218913
100.0,3783.732345985509,5.187574639325954,-7.2888842077514955
100.0,4010.1343913710093,5.242395537070863,-7.077529108415076
100.0,4255.913643757569,5.29024696589636,-6.879006690584992
100.0,4506.916199253855,5.340834158131555,-6.678288603726289
100.0,5337.797300339469,5.538991410513966,-5.987842863681328
100.0,5744.36540842001,5.633171091806474,-5.6715858280969496
100.0,6181.269138949556,5.725304017677381,-5.360650116489085
100.0,6573.045323497402,5.796360214866311,-5.111851909906159
100.0,8103.276391561364,5.934502532215698,-4.4719024258548234
100.0,3193.0892536172328,4.78285388384775,-8.392539789666023
100.0,3652.404850432866,4.975632276788328,-7.773644540563664
100.0,3892.082269848484,5.049378187154618,-7.515812008814196
100.0,4645.270309531636,5.2218759981113045,-6.863826928252864
100.0,4855.401710160876,5.279073161034374,-6.672486382915279
100.0,5046.3672062988535,5.334002556378376,-6.495503508344536
100.0,5440.48425305147,5.43794409916747,-6.156587503164763
100.0,6975.076766936344,5.7517439455419845,-5.097488759003165
100.0,9706.956268899605,5.943933494180399,-4.139071891217283
100.0,3920.2424999932655,4.852830054652635,-7.896485167519172
100.0,4220.097260559071,4.92074097571274,-7.632764500489662
100.0,4764.387894582833,5.075403055166497,-7.112415121883084
100.0,4941.173411730212,5.1468336698289505,-6.906199307137536
100.0,5141.056569082555,5.211149691691652,-6.708900178066978
100.0,5324.279173102434,5.27133620199497,-6.527414348235608
100.0,5746.174540268917,5.381782050700918,-6.1739888981678614
100.0,5965.048382314373,5.433836373762093,-6.004786470828025
100.0,6200.008695001552,5.484311127686491,-5.836814035120314
100.0,9133.88833875614,5.844826778478389,-4.443153620661532
100.0,10309.588306991276,5.898587094828148,-4.12471317843937
100.0,4779.724609731607,4.857775982639545,-7.542267879439711
100.0,5011.174213643254,4.966806767584549,-7.241562713226875
100.0,5436.26873977966,5.13154584092098,-6.7708053247652185
100.0,5650.335823252934,5.199557515969299,-6.567456030877457
100.0,7071.026420815548,5.530582971854299,-5.516071357695134
100.0,7370.898991012309,5.579475768741484,-5.34656914956445
100.0,7872.711132451808,5.660550917310529,-5.069497056150771
100.0,9713.101548979563,5.798570677421463,-4.428821141804997
100.0,10963.504296203047,5.852691599173557,-4.110350358500815
100.0,14214.860013852342,5.9451929443345035,-3.4743135243112437
100.0,5973.703300939393,5.1136395559529495,-6.6430537072721325
100.0,6206.077617031925,5.18616854705991,-6.431484289168312
100.0,6702.2172837067055,5.312153737193589,-6.046005895312215
100.0,7195.475793489025,5.424010146554529,-5.698852209814548
100.0,7495.031854098858,5.476291544869234,-5.523821662493619
100.0,7789.467759403827,5.527569805492184,-5.353812591776
100.0,8375.900001313561,5.613271660071062,-5.056396792379038
100.0,9233.299983145036,5.690095565652641,-4.733953804247674
100.0,11668.177038771726,5.805471272751875,-4.0959974383593565
100.0,5646.700082857391,4.727757713206806,-7.512969335326021
100.0,5990.887519191412,4.8868249805604425,-7.091805942874744
100.0,6290.304332187424,5.000688947639196,-6.779246859826285
100.0,6826.370675559897,5.170199800839338,-6.297891008224392
100.0,7095.030904882202,5.239435399654912,-6.092930084339093
100.0,7642.8509138972,5.362004013305355,-5.718175626607474
100.0,7941.421678623503,5.417993379889682,-5.539310801394828
100.0,8261.179633876001,5.473909808943089,-5.358998281541952
100.0,14219.066638500462,5.800213887267904,-3.763720451811258
100.0,16187.86838198306,5.846081171129606,-3.445963414513246
100.0,18446.926589518564,5.8916564142040855,-3.128593671107504
100.0,6528.7144174552195,4.82600625814495,-7.063969196823736
100.0,8110.784260373532,5.291950724583984,-5.754817466137409
100.0,8418.272237778085,5.353637916602841,-5.566726356238766
100.0,10509.480747452211,5.590473699345241,-4.707804084636459
100.0,11784.310647978762,5.6517713050862195,-4.386717219079115
100.0,13399.295510266671,5.699306943517929,-4.068134244040094
100.0,15246.888505313334,5.74635703325367,-3.749894262229736
100.0,17348.32240160844,5.792972760338458,-3.4320626735517994
100.0,19744.045438650493,5.8394682129903765,-3.114720772434433
100.0,7879.75259451161,5.034862404310541,-6.319500911891145
100.0,8231.182455159582,5.129211352248758,-6.054779394198507
100.0,8580.074872648062,5.208926538541487,-5.823164715437651
100.0,8910.272166646837,5.279935835186132,-5.61586885613899
100.0,9343.183332764203,5.357873828841827,-5.377453792847648
100.0,12725.831258274084,5.590824621315138,-4.375266840783054
100.0,14453.550406967877,5.6398395381184105,-4.055930196687152
100.0,16423.490214276535,5.68829062993224,-3.7371865274794818
100.0,21208.612476066563,5.783919193257134,-3.10143092669019
100.0,8148.802084615624,4.850466537369533,-6.629588898307501
100.0,9017.403695004503,5.102660277500881,-5.949217989714368
100.0,12197.741522325903,5.468793016462488,-4.6929147791677135
100.0,13820.623874757905,5.521405703479436,-4.369929986571334
100.0,15679.529939339569,5.572863074032523,-4.048375622654293
100.0,17787.944352543796,5.623569754789594,-3.727938466666421
100.0,20180.764574994202,5.6736865455849035,-3.4085112638386494
100.0,9400.969289277322,4.942438935889651,-6.197568665223132
100.0,9885.508614028502,5.069429029755575,-5.85630504881849
100.0,11783.714270116367,5.318956855132128,-5.052100039829616
100.0,13351.821302744534,5.379096257965733,-4.71534867257064
100.0,15115.68139150186,5.4372098522584125,-4.383160003706108
100.0,17113.443431083768,5.493776277104411,-4.054499912251041
100.0,19385.94919401488,5.548368258610132,-3.7290303859427016
100.0,21940.236778268725,5.602108830806884,-3.4056726357577585
100.0,24853.26594633107,5.65461762216787,-3.084416307585668
100.0,14555.723162623439,5.255839106956481,-4.8115861274819824
100.0,16523.028097807044,5.325576079763286,-4.451481902282152
100.0,18728.628158887183,5.391481212446989,-4.101994691845077
100.0,21211.143513316,5.453838422337688,-3.76114065994963
100.0,23996.535997748273,5.5143286178312465,-3.4258599941044654
100.0,27151.03790842323,5.57220425359197,-3.096069532464769
100.0,26170.795872821356,5.394552099551732,-3.5152979613465316
100.0,29654.113380199702,5.464122697732428,-3.1586603628275522
100000.0,6173.347620528568,6.984413914241334,-8.844645169601984
100000.0,6402.333599285198,7.0336912555527435,-8.68216284028126
100000.0,10697.584370513225,7.4435434860618575,-6.971111229822485
100000.0,6804.017035794225,6.980412152375836,-8.683372388494194
100000.0,7086.044325241352,7.030245027606951,-8.513170444059975
100000.0,7595.569565991216,7.127231346845463,-8.198172918092803
100000.0,8999.857738667039,7.281788338115115,-7.594759309426477
100000.0,11369.675368811177,7.397780840790359,-6.956650737432069
100000.0,12916.902155653062,7.446486291482501,-6.63793758563614
100000.0,16825.09960872504,7.535481695006917,-6.000689512879996
100000.0,19203.915888892836,7.57986106202134,-5.682205614517487
100000.0,7211.819669415269,6.923659689974987,-8.69595250224698
100000.0,9575.873661798212,7.235100169447539,-7.580667338804913
100000.0,10706.806591781975,7.297561145496835,-7.261169868139616
100000.0,12093.680622138665,7.351497244665962,-6.942224329585846
100000.0,13763.712746026682,7.398279816456128,-6.6234987939536385
100000.0,15708.968103138935,7.4431181717773205,-6.3048730089924145
100000.0,17922.070843283385,7.487898274251266,-5.986299424810616
100000.0,20443.737142442882,7.532546648652042,-5.667828033508007
100000.0,30370.621763042996,7.666047566849467,-4.713361136020337
100000.0,39533.038437575,7.754657006612261,-4.078390004849316
100000.0,7362.35554395229,6.802688712731714,-8.90184246313479
100000.0,7640.50616937935,6.861729068905778,-8.719464681851223
100000.0,7933.567307196156,6.917586874368117,-8.542475412033363
100000.0,8239.68323569996,6.971063477389105,-8.369757383074939
100000.0,8563.411672372758,7.023931682692496,-8.196934908343595
100000.0,12892.393021154905,7.302858737017049,-6.927869783078178
100000.0,14699.835405465883,7.348396065469184,-6.609142664879984
100000.0,21796.18072958309,7.484008113153463,-5.653496867987011
100000.0,28360.73175130594,7.573809075514062,-5.0170930255321675
100000.0,36887.11938934101,7.66316898925579,-4.381663194386151
100000.0,42051.48623253893,7.707697506206963,-4.0645303839274565
100000.0,54634.19830036058,7.796500371174289,-3.4320126929067616
100000.0,8113.829065712283,6.7914936527892875,-8.754981929897815
100000.0,8407.125005839624,6.85309856166604,-8.57032738295045
100000.0,8717.268663192954,6.910827364954653,-8.392332120556313
100000.0,9097.353037786497,6.969394066422663,-8.200544718772262
100000.0,9829.831806856539,7.0633201961601735,-7.878514842646171
100000.0,12162.145421293451,7.201094930926154,-7.232839563127095
100000.0,13816.157458954593,7.249991071428823,-6.913770390280563
100000.0,15738.82037127888,7.296215656257876,-6.594983408218313
100000.0,17930.643462119566,7.342201743795198,-6.276276786644614
100000.0,20438.85440957447,7.388012832629721,-5.957688919759468
100000.0,23286.71517497155,7.433703778504502,-5.639253487898367
100000.0,26541.55170096508,7.479165710392593,-5.320967627705928
100000.0,30264.378260237434,7.524479173816156,-5.002903239413941
100000.0,34486.770451839206,7.569660928231985,-4.685125205321631
100000.0,39306.91379501319,7.614679227995667,-4.36768386772056
100000.0,44814.13673070055,7.659604734267612,-4.050714908377424
100000.0,51043.724945594935,7.7044025283176865,-3.7343378437442833
100000.0,66205.31528763141,7.793620941045271,-3.104091871012871
100000.0,8889.530244870402,6.779329455308863,-8.620767661206377
100000.0,9256.360256604306,6.843163330554971,-8.42345482996962
100000.0,9675.519258346809,6.912390490672802,-8.208038667214977
100000.0,10499.592935160776,7.010008072480304,-7.870196297536149
100000.0,11607.771982057084,7.0873624455463915,-7.541264151542533
100000.0,16905.7591063919,7.240748134820262,-6.5813882978328895
100000.0,19241.425386883475,7.287744800553415,-6.262503082024034
100000.0,21906.2585872995,7.334450883654063,-5.943773890134013
100000.0,24955.13249885168,7.380881698864038,-5.625240855872542
100000.0,28415.09057986231,7.427080726674736,-5.306937716104025
100000.0,36865.99917239482,7.518944342605802,-4.671135522470967
100000.0,47813.53716123942,7.609948158198348,-4.036990600886215
100000.0,70528.10139258433,7.745298105590505,-3.091311613775156
100000.0,9029.361386454664,6.60132429573082,-8.949917446651694
100000.0,9778.41368426827,6.764555490037066,-8.484676333122339
100000.0,10301.002878353873,6.8500048956015505,-8.223582659997556
100000.0,11228.934867936154,6.954299954746556,-7.865576472259855
100000.0,12467.327261216136,7.030386856353069,-7.531344154937434
100000.0,20746.197358781326,7.228786926814992,-6.250044024754258
100000.0,23588.28835781234,7.276860164233983,-5.930865235812552
100000.0,26819.49214412287,7.324581852500513,-5.611985413644751
100000.0,34711.094648547085,7.418858637006706,-4.9752705051618396
100000.0,44951.57493128788,7.511954812869202,-4.340184437274294
100000.0,58205.97960873161,7.604077703515814,-3.7075244234233455
100000.0,66188.88944501229,7.649846941642328,-3.3925285224096324
100000.0,75249.84878732206,7.695368519844508,-3.0787036050967362
100000.0,9874.633071813383,6.567886235730469,-8.861763497357169
100000.0,10329.17939098059,6.66523581094777,-8.588951953158967
100000.0,10968.02275236207,6.778633718378948,-8.257411071087725
100000.0,12062.33914606342,6.890377257458329,-7.869017669587704
100000.0,13596.656470553915,6.953224592528446,-7.5352744773530755
100000.0,15408.246582729022,7.007313897343578,-7.209552520853455
100000.0,17473.24510315548,7.060223278267718,-6.885607727440332
100000.0,19814.738375843062,7.112103189837878,-6.563049936289188
100000.0,22485.53920687248,7.1629953789132825,-6.241573804326437
100000.0,25524.289227753925,7.213194108295406,-5.920927685921773
100000.0,28993.328946424215,7.2626966631153165,-5.601010541901312
100000.0,37412.655044218256,7.360196884666319,-4.9629349329241155
100000.0,42514.208075493465,7.408228486406044,-4.6447955916152335
100000.0,48325.48643625814,7.45585803796134,-4.3272858318934535
100000.0,54906.8178042822,7.503169795377244,-4.010534652125495
100000.0,62391.27013942034,7.550119289402664,-3.6946503955377192
100000.0,80485.14654556259,7.643165302620188,-3.0664018801236477
100000.0,10784.883532619428,6.525093586924238,-8.793629702817052
100000.0,11678.692621911767,6.6867489687378745,-8.332383413089245
100000.0,13127.69652025207,6.7897973382213985,-7.92264779717028
100000.0,14892.260183234317,6.853479691998815,-7.576668520529649
100000.0,16876.408203903422,6.914601195223812,-7.237192559976117
100000.0,19112.75861867946,6.973497202590699,-6.902780642601273
100000.0,21652.979710569438,7.030345357425741,-6.572413951652036
100000.0,24527.975516358227,7.085647503047335,-6.245016373150845
100000.0,27803.281699251384,7.139433699476275,-5.920006653116763
100000.0,31520.551700074444,7.192205654126209,-5.596740678445469
100000.0,35740.306494657525,7.243953374800422,-5.274969220716526
100000.0,40519.41857814718,7.294932281262888,-4.954384788544827
100000.0,45987.914631129104,7.3449757307085815,-4.634973254640203
100000.0,52154.982174145494,7.394616580136807,-4.316532513349545
100000.0,59198.55439198854,7.443599194037866,-3.999175816282813
100000.0,67158.80686027935,7.492009286902833,-3.6830056983277526
100000.0,76153.8800920862,7.540070761411076,-3.368121288615219
100000.0,86358.23558513013,7.587714457482696,-3.0548200114090225
100000.0,20887.786871788143,6.856461855350245,-6.983093887968687
100000.0,23707.769426261155,6.923338614628911,-6.629381455745333
100000.0,26864.835609648384,6.987063377358619,-6.284170530017638
100000.0,30437.035662588733,7.047819234117143,-5.945944433589835
100000.0,34460.63874876337,7.106591442725073,-5.6125500717734855
100000.0,39026.97253680093,7.163194810570719,-5.283382477555408
100000.0,44189.80837016516,7.21831669561604,-4.957263336862615
100000.0,50043.41281336009,7.272114069516335,-4.63366058306652
100000.0,56673.41869562765,7.32487774223685,-4.312184471591868
100000.0,64168.2358593172,7.3765699019467705,-3.9926485299245247
100000.0,72674.34107134842,7.427448512957785,-3.6749495274877635
100000.0,82268.04548137986,7.477681309584978,-3.3590944398452063
100000.0,93059.1166650788,7.527288149869964,-3.0452415662512653
100000.0,37659.787838431446,6.991393318509215,-5.688899624970743
100000.0,42704.30150257498,7.058325720040378,-5.336725676137556
100000.0,48387.291549152,7.121366796611511,-4.994052721365788
100000.0,54733.552123884285,7.1822335013007566,-4.657606340649947
100000.0,61934.50176448008,7.240432694778714,-4.326954026754125
100000.0,69995.93851964026,7.297329309850724,-4.000253622570421
100000.0,79130.42811689795,7.352316026830653,-3.6775171810107583
100000.0,89359.4091107132,7.406278041304934,-3.3579493078571634
100000.0,100916.10627474484,7.459190723200012,-3.041488900696825
100000.0,67625.84714615633,7.128675371495311,-4.397802419834422
100000.0,76498.84157762995,7.195479797417494,-4.049436837308535
100000.0,86455.99345268882,7.258595759102954,-3.7109617920920943
100000.0,97542.78969820146,7.319407369571194,-3.3796326045396814
100000.0,109949.17767917961,7.378092569910549,-3.05462515475706
100000.0,106037.41922342339,7.202679788526431,-3.4676974471012887
100000.0,119728.5321468511,7.272964559318885,-3.1164192846094547
