"#Xi","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","#HaNII","#HaSII","#SS"
"-20.469743625687748","-10.776359361583042","-9.442779789309704","11.818672349421384","4.0638960381259945","36.98707579163675","0.9755610231281366","7.905795880367869","-7.567993312730402","-8.229810977264007","-1.2012112860487507","-7.342466112442014","-7.628009088535085","-8.832978204209743","-8.92554928104541","-5.686343653381969","-6.339798798619318","-0.31830660799543586","1.349685397810314","6.842844301267309","8.257465321308585","0.0925710768356653"
"-20.486828290741933","-10.276359361583042","-9.046620473025415","12.22335050778349","4.045479453110779","35.69773207111082","1.098287102060226","7.9164539485499255","-7.114469166811908","-8.158515390664606","-2.2549252084179425","-7.587035728003337","-7.181510177795786","-8.05531996611869","-8.106238237942057","-5.400226060853612","-6.736837535037783","-0.5652714582202423","1.3538970054181618","6.4722644957218565","7.213731844632389","0.05091827182336703"
"-20.53098912915357","-9.776359361583042","-8.652075811106707","12.656011223914783","4.0274311577669035","34.468653742934194","1.1492784975484653","7.926856708949693","-9.050609993355087","-8.08692825969075","-1.3954499674287386","-7.345823458122039","-7.557050130422138","-8.737786294523584","-8.683400697906139","-6.9344202852715515","-6.873219422987991","-0.1950432001425084","1.3606312754267351","6.942646489903221","8.213669534798992","-0.054385596617443965"
"-20.566469408397882","-9.276359361583042","-8.234218262774247","13.10545373153909","4.007064656378332","33.32669500251722","1.1773083280886851","7.937016107464814","-8.427476902150362","-8.101439355060288","-1.2236620903798248","-7.614036429399302","-7.17737432122586","-8.441531437476206","-8.211054272976252","-6.318849250067578","-7.683610248926804","-0.7053133757205567","1.3649822616322616","6.336648608181107","7.304836514676263","-0.23047716449995279"
"-20.617419620135195","-8.776359361583042","-7.825035828805299","13.56304120926794","3.983775085285213","32.21347124365684","1.1966046955891585","7.946943270697825","-8.32403845035783","-8.345053773415655","-1.1340081998737246","-7.605548319173784","-7.168258166354362","-8.096584414230914","-8.21402987486799","-6.445753191833889","-7.321845961989562","-0.6099485035410127","1.3680636355062434","6.423065471341049","7.240370613976049","0.11744546063707678"
"-19.921381709407974","-10.776359361583042","-8.690328531519324","12.039729653261613","4.081059123001319","36.91941649162851","0.8385498781516887","7.9003671286564705","-6.096964303211503","-7.22767829327708","-1.9427143555817854","-6.2247537402597635","-6.185486047631762","-7.212468683872766","-7.191383964573008","-4.445995678988097","-5.196269829025456","-0.30094314545233225","1.3376189724193857","5.602703094554372","6.599825239466786","-0.021084719299757762"
"-20.138715631614133","-7.776359361583042","-6.375588030784096","14.533896897377177","3.952666542338209","28.439892732193435","1.158634983209108","7.980003371583746","-7.506820879317485","-8.014618439768004","-0.9681877286696297","-7.367441485467328","-7.794795636051855","-9.001740661576301","-7.418391633967943","-6.575935474582512","-7.032967117841298","-0.6802695056697754","1.377251596478043","6.549246684899116","6.726932174494725","-1.5833490276083586"
"-19.892980496614932","-10.276359361583042","-8.316600662739896","12.373274376211217","4.05952555273869","34.74043716359408","1.0386677226704961","7.9164539485499255","-7.982549270489464","-7.162159138344477","-0.9255492810454088","-7.277530614115969","-6.659357622439295","-8.086239113587677","-7.114865033936566","-5.104522203724286","-6.043735497301725","-1.245651664288981","1.353781634528817","5.319971074460795","5.825138943756085","-0.9713740796511108"
"-21.055108182741264","-10.776359361583042","-10.137694613444586","11.697341301545611","4.048364105279886","37.963212353051716","1.0194041983255175","7.866287339084195","-8.353890478021151","-8.359220522655143","-1.3404640928457836","-7.7559704109699785","-7.3326404538169125","-8.605548319173783","-8.447940465812115","-7.1830961606243395","-7.475863623407432","-0.6567884098202526","1.3442153756564998","6.53682808835558","7.5618152849829565","-0.15760785336166805"
"-21.062299736195392","-10.276359361583042","-9.69151949867635","12.1465876438157","4.0306806639999015","37.02069814973798","1.1087523822920389","7.921686475483602","-7.319483190618745","-8.223662090379825","-1.4416514912383802","-7.866461091629782","-7.5278288533076365","-8.564952358660035","-7.711750774428014","-5.938547520912807","-6.148435917736512","-0.06509774167768603","1.3458244569981992","7.298815743219241","7.589665798275434","-0.8532015842320216"
"-19.51495826827808","-11.276359361583042","-8.90408838824808","11.424728451677733","4.1283023171643505","39.152692780712385","1.0065198907421617","7.7283537820212285","-7.999565922520682","-8.842845560093718","-1.1288358671970506","-7.33338843158097","-7.5003129173815966","-9.54546001503518","-9.387534036046858","-4.033013974882062","-5.262409833714278","-0.4983930775811706","1.330028013516616","6.609456644517465","8.659934672345194","-0.1579259789883235"
"-20.692413589389865","-8.276359361583042","-7.436822640191672","14.024480557942814","3.9577844162680647","31.13470600602404","1.199782423088692","7.956648579205203","-9.322393047279506","-8.536405597813","-1.0055948533108334","-7.493089274448482","-7.048176964684088","-8.299988937677888","-8.698970004336019","-6.184156709336733","-7.404503778174426","-0.6597542384320683","1.3703835406076539","6.255205054825738","7.494403854146174","0.3989810666581311"
"-22.594003649926115","-7.776359361583042","-9.081894015533917","14.272002862555853","3.773252387838773","34.71439670065074","1.3409810917017495","7.984527313343793","-8.38132446111486","-9.433562507804929","-1.2172408073760028","-8.686132779630846","-7.081235968972001","-7.3300326300914955","-6.329846954807819","-7.021363051615525","-8.111820506081676","-0.20079734369947488","1.343802333161655","6.869783730586232","6.087673802241484","-1.0001856752836762"
"-19.496138809666817","-10.776359361583042","-8.242718783339784","12.065706754165175","4.101472117000238","36.73569900346784","0.777469121493219","7.841984804590114","-7.1912490276504055","-8.679230771661313","-1.1028129234198465","-7.076031035124529","-7.3743789185750925","-10.141462802430361","-9.710411047457404","-5.0545806573969365","-5.734474664780926","-0.07047889936889598","1.3527419150207538","6.828564997571611","9.503009839266529","-0.4310517549729576"
"-19.431582952797555","-10.276359361583042","-7.681766087789646","12.559885641137452","4.075437461585613","34.68343725429288","0.8201879356388702","7.905795880367869","-7.164372833790102","-7.042249089122721","-1.0152027429107071","-8.071092309756047","-7.053056729302175","-8.1791420105603","-9.823908740944319","-4.745693667668714","-6.55129368009492","-1.0471107350890698","1.3574393163138991","5.9661623055797115","7.122300596225786","1.6447667303840188"
"-19.359041390023883","-9.776359361583042","-7.23060739924972","12.930193116740726","4.0528477834008605","32.39032216757179","1.0385290303205537","7.931966114728173","-6.436163081335455","-7.768275616671484","-1.4282911681913124","-6.448428026325747","-6.001087095641214","-8.32048125630421","-7.846490010699163","-4.503070351926785","-5.351737594251955","-0.6101254416090145","1.3601577647473422","5.258384212696037","7.110641212820846","-0.4739912456050482"
"-19.366481177255885","-9.276359361583042","-6.867631304779436","13.289764717310058","4.0330616925381735","30.558850107491946","1.1225760074283073","7.946943270697825","-7.338944915146621","-7.510041520575165","-0.6536470255493614","-7.0831251214613165","-6.893469146177619","-8.538201442474891","-8.153477331583714","-5.114582234889064","-6.63921731012672","-1.339513984215032","1.373959669875467","5.337481565010926","6.664018125523251","-0.3847241108911775"
"-19.348503330632578","-8.776359361583042","-6.423449533945664","13.709489969627883","4.013890060328438","29.046052937546538","1.144172559436857","7.9661417327390325","-7.08444188458848","-8.161780778092375","-0.8754957751657177","-7.4561801948573425","-7.058140873474627","-8.199764210672646","-8.318758762624412","-5.02086153045319","-6.120330794367947","-1.010372229254849","1.3792329781676669","5.901668981284418","6.943796456397396","0.1189945519517666"
"-19.40221366116073","-8.276359361583042","-6.0346460731345966","14.14720178667169","3.9942687483582935","27.857774229060094","1.1187081522579447","7.984527313343793","-7.650139917807669","-8.3767507096021","-0.6950788380991083","-7.052223291535261","-7.292941059372404","-8.311669181887734","-8.804100347590767","-5.458420756053419","-6.19777376230893","-1.8068754016455384","1.3845505315637177","5.0482080712616115","6.38363222141712","0.49243116570303247"
"-19.610470206719135","-7.776359361583042","-5.795085150340989","14.590885122411736","3.9721704271337117","27.077312999375547","1.0486677421119168","8.002166061756508","-7.329197715739056","-8.251037138743838","-0.8827287043442357","-7.977159389123472","-7.685711339052502","-8.186419011431807","-8.575608445589722","-6.04895405186418","-6.142727826435959","-1.021773818325474","1.3896444310794789","6.4846287326739995","7.015998950324441","0.38918943415791446"
