"#Xi","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","#HaNII","#HaSII","#SS"
"-25.012492237105025","-13.179449348574986","-15.857110958599879","11.985215354457553","3.8583807752685106","52.50645790590187","1.100765660520544","8.825101411598004","-3.0631847688023672","-4.50003813440381","-1.0328734189235873","-3.4197594917346237","-2.5356595153723327","-2.071552936790818","-2.596879478824182","-7.6252516539898965","-6.329197715739056","-0.205233202059179","1.1550626192239208","2.2771223167755625","1.7529400353032771","0.525326542033364"
"-23.511407719976695","-13.679449348574986","-14.663730055503224","11.678348452389416","3.9918858791097964","51.61764427979888","1.1533633436418924","8.767526899408383","-4.226506107729029","-4.314975214894286","-1.646083769079637","-4.486782399932061","-3.003575896044909","-2.0747394904805647","-2.6677635845085566","-6.119300710781299","-5.427476902150363","-0.23485320989197472","1.204798038190855","2.754677220311633","1.7411539855015545","0.5930240940279919"
"-25.01249875011283","-12.179449348574986","-15.000165078813023","12.84144779673605","3.760528028283673","50.2821603831205","1.0871754976996328","8.842921120759982","-4.419075024324381","-5.215382707367125","-1.103308473437116","-3.2367966996292283","-3.218531857158202","-2.3204812563042108","-1.5948244537820107","-7.1904402853647325","-6.125924254776965","-0.5326879370194478","1.16467994075426","2.3938503337007173","0.9872907396495022","-0.7256568025222"
"-16.04165001201428","-9.679449348574986","-6.805434148518981","12.036351475372243","4.111564935454498","34.239031847723396","0.6281154606417374","7.371067862271736","-10.06535007709929","-12.58335949266172","-1.1790108235839505","-11.111259039317108","-10.9072793553159","-11.2476441958465","-11.26945996352288","-7.681519274825483","-8.11650890981107","-0.521145032471337","1.3624824747511743","10.175226991144774","10.436240082940138","0.02181576767638156"
"-23.51134452711845","-13.179449348574986","-14.199057147751482","12.142801775424026","3.9667422869776336","50.40735947650153","1.259269413428484","8.7849737099544","-4.485585079419631","-4.59482445378201","-1.749824051916075","-4.146910470148135","-3.801068130067791","-2.845576026885353","-2.214243200037357","-6.591590421531571","-5.215382707367125","-0.1117081546434846","1.2154260477937673","3.5276984317912667","2.0113238779239304","-0.6313328268479961"
"-25.01109137989669","-15.679449348574986","-18.130880624671022","9.711024553009546","4.01321653962444","59.61430331569224","1.0469005712929516","8.757016234731301","-2.6154673845057514","-2.4732731326853643","-1.832682665251824","-3.0123337350737254","-1.6823544567788413","-1.6181632000016566","-1.0301183562535001","-5.665144310382709","-5.089802630033999","-0.23425695857895562","1.098643725817057","1.4282438468416008","0.6961119388007019","-0.5880448437481566"
"-24.511880483354865","-13.179449348574986","-15.289456925566439","12.052550856708887","3.9047263619430295","51.84293319736548","1.1681541147795826","8.814580516010318","-4.2231535913047","-4.1741197010638205","-2.7644715530924513","-3.1688343660905574","-3.0487596496756595","-2.8428455600937186","-2.2819137052169083","-7.38310457359924","-6.136023216095613","-0.5323918944163667","1.1786028903405896","2.2712384524160245","1.6440686719267743","-0.5609318548768101"
"-24.00931972812735","-16.679449348574984","-18.020230496602757","8.820357482241539","4.084612020865252","60.15110448521105","0.9269081802364383","8.635986111800833","-2.166789119717391","-2.252665890384095","-1.466227941615282","-2.252588192113577","-1.9484616094846725","-1.0769633313292142","-1.6085355881608967","-4.082757142092533","-3.7574585717016156","-1.2596373105057561","1.1068365873667947","0.5137627842868865","-0.2946265267934408","0.5315722568316827"
"-24.00981576984365","-16.179449348574984","-17.548345564147787","9.292628855796059","4.066214075471244","58.846712411056714","0.8985920216664312","8.675319983339293","-2.462810773756355","-2.55783391421528","-1.6152882570617175","-2.904830648568245","-1.0939883747285872","-1.1735364509071988","-1.0635365259952532","-4.298086788787656","-4.252355180671752","-0.7095201866693269","1.1225762750571868","0.377806155314475","0.10451292056283162","-0.10999992491194566"
"-22.510088822725564","-14.179449348574986","-14.076701794778963","11.264401947707613","4.049799277918987","50.751300652615825","1.1248783153518076","8.69240623483363","-4.4795164672592085","-6.031517051446065","-1.417255034308723","-3.2516568955124505","-3.222500680409635","-3.5673513399868932","-3.1500280876711497","-4.344477403746582","-4.684869682816398","-1.0172766123314547","1.2245330626060857","1.9185275518039029","1.992073799349691","-0.4173232523157433"
"-24.01083328422694","-15.679449348574986","-17.07553098072277","9.766344194392229","4.049334335972284","57.542275037694615","0.8862980070882287","8.70543604658525","-2.186018924363528","-3.5434821421947373","-1.6214204238842251","-2.357436562895612","-2.8601209135987635","-1.3060093895392233","-1.3419886033428876","-5.769551078621726","-5.166215625343521","-0.5865325870141752","1.13738576433397","1.652216338677162","0.43606393211239025","0.03597921380366436"
"-22.508804696030097","-15.679449348574986","-15.502989951159105","9.837123425656543","4.105782597814442","54.22787385828192","1.0666865957245761","8.578065883836091","-3.655018586072742","-3.6788159726976857","-1.4648325148850558","-3.1468495635521574","-2.5627252025898763","-3.1577653136527606","-3.1180450286603993","-5.522878745280337","-4.465973893943865","-0.09431203228814784","1.1889846994727826","2.3678562845751605","2.742109202523078","-0.03972028499236086"
"-24.01126326246003","-15.179449348574986","-16.60240517706609","10.239785010194876","4.032699327492617","56.25354409074387","0.9070616166243681","8.72956972630197","-3.6324577264794233","-3.9013562741829433","-1.6106566887479221","-2.039767126871488","-2.195383583012745","-1.634137784597445","-1.0726809750403439","-5.377785977033705","-4.033154576345083","-0.4690323184280849","1.1512472374623706","1.3405799490190025","0.4983086355319912","-0.561456809557101"
"-24.011293094546772","-14.179449348574986","-15.664135266036732","11.177827597435408","3.991274820296685","53.716882961268475","1.0418347609353091","8.768268016451549","-4.096910013008056","-4.059284343093338","-1.6865546295735858","-3.1559579579589836","-2.167618839752959","-2.1006720501223457","-1.476773958034299","-6.541815564429737","-5.234108023569984","-0.22308099715795351","1.1764096249558424","1.9020720442609529","1.161063601943055","-0.623898092088047"
"-24.011317869963836","-13.679449348574986","-15.199989326549607","11.641843392613609","3.966334188184576","52.44154673735507","1.129088752707986","8.785685668280902","-4.2549252084179425","-4.002744710179897","-1.803547458296611","-4.11690664142431","-4.162411561764489","-2.250959731296543","-2.7361273231347765","-6.41873319472633","-5.059234564368783","-0.1042460579262721","1.1877462697804593","3.733787325709653","2.0237725882303583","0.4851675918382335"
"-25.011121029945688","-15.179449348574986","-17.66485582581768","10.17693844124878","3.9901967310910362","58.24420858362572","1.0310662036044391","8.77415185895471","-2.1680662695332544","-3.09550084460218","-1.85078088734462","-2.2787666299827225","-2.349498205121633","-1.0787818788050496","-0.4838614232829256","-6.208519883979999","-5.197842246813038","-0.165325025537256","1.1131073665204954","1.8463390186066935","0.22018905712826942","-0.5949204555221241"
"-24.011455204200978","-13.179449348574986","-14.74055481417306","12.101238392371085","3.939683953773854","51.17341419433525","1.2305831554743065","8.801060529847856","-4.275150912370615","-5.035740369803151","-1.996970529446382","-3.152859382586594","-4.6777807052660805","-2.7934439559009703","-2.0190880622231564","-6.220908796154501","-6.064694309710075","-1.9913998282380825","1.1981069988734014","1.148681686561202","-0.03980278439082218","-0.7743558936778141"
"-24.011987527226008","-12.679449348574986","-14.287813265730342","12.554294150671941","3.9091707697080373","49.92696405702297","1.3462661519667662","8.813914420048604","-5.183758700008217","-4.796967112985289","-2.5086383061657274","-4.038863782612775","-3.034986549727752","-2.443938840990467","-2.9427143555817854","-7.3075055924969154","-6.161213855053405","-0.538651566352017","1.207284205912198","2.45529334705634","1.7856617249485818","0.49877551459131786"
"-24.011837024919128","-12.179449348574986","-13.845804770183854","12.995858816790781","3.869818207979328","48.71562212580878","1.4301801929625952","8.825750581348029","-4.047013934802944","-5.747389659432627","-1.017231422748988","-4.328734567052842","-3.042392712939905","-3.170246081075025","-2.6738690432892054","-7.845271792559845","-6.532984181561565","-0.20915209603456816","1.2149232848948974","2.811340502371599","2.3445127090371902","-0.49637703778581943"
"-23.511729894047125","-12.679449348574986","-13.74122928952775","12.600821158719446","3.9401278366627084","49.192910104394585","1.3490202516810257","8.800373354891349","-4.115261262230368","-5.177243667048609","-1.9270152553720696","-4.031190286087142","-3.1259242547769652","-3.938170692705301","-2.2053028731080015","-6.034657164439378","-6.541664374008053","-1.645891560852599","1.2251024255743441","1.4291214164518444","0.5514509972356645","-1.7328678195972995"
"-24.01014991959852","-11.679449348574986","-13.413818181077092","13.425792803859563","3.823526393542702","47.50681206019101","1.412452486633839","8.83473851890384","-4.744004273277598","-5.330590132712217","-1.020724852408977","-4.491335636947057","-3.561932549546506","-3.1149782051377026","-2.1125514997500465","-7.416801226031377","-6.500450374094851","-0.08076496207674917","1.2225083760396713","3.4328612406770813","1.9906139026310954","-1.002426705387656"
"-24.004524045583008","-11.179449348574986","-12.990375854343721","13.843199339698394","3.766122724804024","46.22106861758894","1.3237950333856503","8.842297134328065","-5.237396450433197","-5.950007143079858","-2.0830199526796176","-4.6742791419805885","-4.284414448106804","-3.078938109209721","-2.484126156288321","-8.643974142806877","-7.1904402853647325","-0.14363367634075203","1.232792884145159","3.992330140933473","2.242123149817254","-0.5948119529214005"
"-23.995724906972242","-10.679449348574986","-12.57240642924089","14.251960841717592","3.698509408026007","44.91372556885103","1.2138820446394476","8.849112166184577","-5.290390878927352","-6.2888679276931585","-1.7411233706278686","-5.151810883008602","-4.808269606637143","-3.2518895325050163","-3.430626090384954","-8.071604147743287","-7.860120913598763","-0.09914149529800836","1.2427401446056277","4.5467500655545905","2.9319554743981633","0.17873655787993795"
"-22.50841913958","-15.179449348574986","-15.022383011019194","10.317280036802876","4.0848264166974335","53.04824494479418","1.0694187443096084","8.625826713285711","-3.0887358290016302","-4.083809340019463","-1.4275931324419442","-3.149844077577908","-2.4112802203999437","-3.2575891194195075","-3.400116927926312","-4.693789491832239","-5.5718652059712115","-0.059632954014334764","1.2015882810735186","2.278819370383256","2.9623692360269254","0.1425278085068047"
"-25.01094550523894","-14.679449348574986","-17.20308069321922","10.638374342847001","3.964693236600319","56.78015579631175","1.0188143585681289","8.788521887222473","-3.907981529247203","-3.190507623062658","-1.9496202437385421","-2.2135325232597176","-2.1244757360506914","-1.2796752825825584","-2.2941362877160807","-6.527975302299718","-5.895171596346344","-0.07484267282410148","1.126033948051813","1.790852692221354","1.1647348437526865","1.0144610051335226"
"-23.511776761971497","-12.179449348574986","-13.291286118141233","13.050538857220651","3.910272131395313","47.95948767115493","1.3751858890841007","8.813914420048604","-5.795880017344075","-5.07805354577059","-2.305394801066431","-4.232398931949665","-4.2441251443275085","-3.121708050750204","-3.078833949362261","-7.772627557710364","-6.788879458741951","-0.4194171231856328","1.233782715084948","3.517775343642208","2.3792950227126086","-0.042874101387942745"
"-23.509831256643288","-11.679449348574986","-12.85065815695995","13.488871115223743","3.8716838299236263","46.59663611835303","1.2934904026779748","8.824451270036613","-5.476513667656772","-6.812479279163537","-1.0019151120634444","-5.6020599913279625","-4.013541787262693","-3.6649434805609085","-3.500587874327725","-7.158140190224939","-6.380384994257193","-0.05754547365752289","1.2436084609593565","3.9449370869277525","3.216461267417755","-0.16435560623318393"
"-23.501220320205395","-11.179449348574986","-12.413206378078696","13.91730902787768","3.825393658073357","44.98642364330042","1.2176036852692036","8.833465860170692","-5.063285241788797","-7.288192770958809","-1.9901243662878398","-5.13335827943396","-4.552376902239714","-3.0759792995259323","-3.745935547085662","-8.782516055786093","-7.0429197403421","-0.6228759576535439","1.25758258758138","3.8282925691723033","2.36894985834003","0.6699562475597296"
"-25.011980030188987","-13.679449348574986","-16.295754073406986","11.546332695585965","3.900050169249033","53.825992343985895","1.0314448195326236","8.813914420048604","-3.0087296108049","-3.7619538968712045","-4.0","-3.2165967188774367","-2.023329119375189","-1.470826396738277","-2.2034256667895704","-7.021819483062586","-6.029234840219233","-0.5007254181077827","1.1471814721927966","1.4956288247760912","0.896346869033028","0.7325992700512932"
"-22.511125052249405","-13.679449348574986","-13.603116424632104","11.738920926835277","4.033142177060625","49.60114529247708","1.1649902202586233","8.721398375521506","-4.174508970120569","-6.173925197299173","-1.4464810598510305","-4.778064400171995","-3.389978975335855","-3.142848497312507","-3.3507625276503927","-6.404503778174426","-6.316052869248488","-0.6239708182718198","1.2355536958527555","2.7485916314927006","2.3094796429662465","0.20791403033788575"
"-21.51103904466048","-13.179449348574986","-12.078651116412257","12.26339227571573","4.049721822152435","45.98658595117125","1.160476102113698","8.69240623483363","-5.829444941478791","-5.022962664775319","-1.5068208793174847","-4.2833290244398645","-4.315873074386925","-4.968995718636463","-4.525346746637937","-5.015652742414136","-5.5486741915104805","-0.790484985457369","1.2739036664209702","3.2077813017336303","3.601310006838305","-0.44364897199852593"
"-24.512241396278707","-12.679449348574986","-14.847611132601093","12.494496541553946","3.865979974383735","50.60690012220449","1.2949368485159098","8.825750581348029","-4.116849800316722","-4.695724949522872","-1.027565723042635","-3.163169713511121","-3.0122443832614767","-2.1469713852870105","-2.6413039004261893","-7.595508382241314","-6.142004504439076","-0.21048979590974567","1.186589091272407","2.5696638180658935","1.815782145402227","0.49433251513917925"
"-21.010278644815017","-15.179449348574986","-13.705219286813755","10.135401638237658","4.160318437984002","49.74474261925756","1.1436753458120137","8.35506820634885","-4.33856594960608","-5.5215778122599195","-1.3347943715653994","-4.078990198502965","-3.3717132689104856","-4.546070407942271","-4.042344833056509","-3.7097427306054818","-5.634512015109101","-0.3648179513437324","1.2398748196530365","2.929087571884815","3.5590880019737927","-0.5037255748857625"
"-21.00736602647661","-14.679449348574986","-13.046019577531721","10.792401533234298","4.130301597341845","48.15997768897678","1.1425620375932084","8.480725378988488","-4.253521490069969","-5.0478859150930075","-1.3307761260691942","-4.354774288464584","-4.835647144215563","-4.547600154088558","-4.04378353075661","-4.300943145452332","-4.997833938243493","-0.3042557248026766","1.2552483769618568","3.92651469346073","3.6211106569004192","-0.5038166233319484"
"-21.007134621726017","-14.179449348574986","-12.514969649257871","11.323395548634839","4.106258909867408","46.91024497762099","1.146843011032857","8.558108301630549","-5.2076783636484265","-5.192600287240515","-1.3879582553547305","-4.466736483221285","-4.044793462458058","-4.516412703031106","-4.021454299537261","-4.570570735618213","-5.313810765755976","-0.21767073100316306","1.2669134224503378","3.6877184059647","3.6832359092237374","-0.49495840349384446"
"-21.00869245707862","-13.679449348574986","-12.027325232361303","11.812571718749716","4.085040706742194","45.756251409878274","1.1560108203859798","8.615423952885944","-5.246416941107094","-5.966978555317089","-1.5008630054626173","-4.330683119433888","-4.488785298863612","-4.495393229358046","-4.006123085058789","-4.525201181199368","-5.919734372660155","-0.10314322726279564","1.2772882449210263","3.99840585353883","3.7810466313274183","-0.48927014429925747"
"-21.01027062841106","-13.179449348574986","-11.553851728944434","12.28751960827219","4.066400475955629","44.58900352833118","1.1745723988174888","8.658488381309017","-6.4698003017969175","-5.826813731587726","-1.7233084711549602","-5.278766629982722","-4.289544135664576","-4.531504975492931","-4.0323116495466875","-5.256725476488066","-6.003707281458679","-0.7281583934635011","1.2871968784662298","3.5190021568161036","3.1846282653048843","-0.49919332594624327"
"-21.511183036366752","-15.679449348574986","-14.676193589489499","9.665387311618312","4.160648574436162","52.18309561525505","1.1482241777223692","8.370142847051103","-4.650528200785614","-4.981715691573469","-1.422048872270245","-3.2026631992246504","-3.0988142198628497","-4.426200417784259","-4.03184406285003","-3.359021942641668","-4.122340755888391","-0.26568031914099305","1.214101735973232","2.5809317015271986","3.6190087859485076","-0.3943563549342298"
