"#Xi","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","#HaNII","#HaSII","#SS"
"-23.504702252624128","-13.776359361583042","-14.234816251135182","13.10439171889944","3.938159331413048","49.38641353425701","1.0861143893372045","9.30200606058654","-3.128777443240293","-4.170760571858611","-2.036212172654445","-3.2485669181806527","-2.4615519482897827","-2.028399479769941","-1.2248266145752134","-7.107126593111234","-6.726304412069908","-1.832682665251824","1.2109869738321455","0.5631777170270929","-0.6712610243360773","-0.8035728651947277"
"-22.003412304201632","-12.276359361583042","-11.242183041712781","14.595684834156192","3.940740546982143","43.213105417798616","1.2499891966228702","9.300051732120043","-5.304868702295974","-6.122628654130226","-1.947306058075032","-4.0189973100586","-4.113734940970243","-3.5121548798885645","-3.617802789622546","-7.422163658707256","-6.590574131328556","-0.8068754016455384","1.2865013789535689","2.9558825583702317","2.453868795085951","0.1056479097339818"
"-23.499197566786542","-11.776359361583042","-12.482674538456756","14.85064181040395","3.7646169305501638","44.601143922957334","1.4401840415819862","9.344294005898313","-4.190103753397561","-6.0655015487564325","-1.0507075985879744","-4.018271974638384","-3.1932097284159333","-4.481486060122113","-2.237621570688036","-8.511590311096802","-7.225629040150084","-0.9370421659154897","1.2389488983117616","2.195620005722437","1.2981094768910995","-2.2438644894340767"
"-23.492935967966016","-11.276359361583042","-12.068116989347056","15.258807070102284","3.6966097260963213","43.59585182190949","1.2720428593413757","9.349957098719464","-4.37685412536206","-5.387004343967653","-1.0367317484737648","-4.863279432843593","-3.28878347567891","-2.3012037482095686","-2.37509939779551","-8.066360887475074","-7.0220935723628815","-0.342370568611048","1.246720103107109","2.9349955088551396","1.6931812234722912","0.07389564958594105"
"-23.491705782001716","-10.776359361583042","-11.657895301632056","15.667618047613635","3.636898927506911","42.07170911636163","0.0014474530425516718","9.352085997501586","-5.211831628858833","-6.404503778174426","-1.088363066870558","-4.032920265855503","-3.8024437868464633","-2.4613006204575933","-3.17134010346468","-8.207888590912832","-7.096692920035826","-0.6511112769285621","1.2507126864591853","2.9504278734632146","1.732833528094852","0.7100394830070869"
"-21.5049741428843","-12.776359361583042","-11.160275530796007","14.17929463145144","3.9919699430999955","43.49901304721415","1.2195554380114046","9.267054335651412","-5.186886245992102","-5.29073003902417","-1.544089759617257","-4.696587929403258","-4.311135431945208","-3.0442641577223344","-3.500312917381596","-6.007004901568658","-6.165897344287206","-0.004847623108546192","1.2909245593827543","4.1565551240747975","2.9091130456234144","0.45604875965926206"
"-24.00198344122055","-12.276359361583042","-13.488860143276327","14.34724520620302","3.7605054136870835","46.52783556198915","1.245324223399436","9.344097403594409","-4.288192770958809","-4.961379838050298","-1.1001248039789895","-3.188559056325842","-3.094150173357681","-3.272458742971444","-1.4135252214286034","-9.071092309756047","-7.1650073962669705","-0.5331323796458906","1.2073380952883563","2.3046318965879076","0.8744243701199135","-1.8589335215428402"
"-15.039902495443794","-9.776359361583042","-6.824724461950494","12.01575311558255","4.112001395486189","34.34429111994422","0.6406818509041585","7.371067862271736","-10.565271458220243","-11.093934455244764","-1.1825007381322417","-10.13212021654162","-10.912218582190457","-11.137034241022237","-11.041770685811619","-8.259006068415115","-8.564155634015558","-0.43901794441376457","1.36167118521656","9.62643310792009","10.346747706560611","-0.09526355521061963"
"-23.503479457955986","-13.276359361583042","-13.781042337053906","13.556876339109328","3.9060601531080894","48.06787035307171","1.1715837431949296","9.315445518224584","-4.1474590142302015","-4.147276089208794","-2.6478174818886377","-3.1435127871313693","-4.85078088734462","-2.434270212168873","-3.4436974992327127","-7.1218230195084935","-6.073863428932551","-0.5451551399914898","1.2197678446583986","2.5899186684695046","1.848571006838522","1.0094272870638397"
"-23.502339453209675","-12.276359361583042","-12.907206253237627","14.429377362137583","3.8190237868442147","45.67053721528997","1.4256832909863135","9.336559790174718","-4.97061622231479","-4.24649354300903","-1.05492551152127","-3.532391894416367","-3.089962876446949","-2.3753054687279187","-2.2624098337142784","-9.285670240254767","-8.176525770829699","-0.030304588881526744","1.2326658194314455","2.9257832440172193","1.9838649212600812","-0.11289563501364024"
"-23.00334599459051","-16.77635936158304","-16.514792001638465","10.323351771252282","4.084469031488076","56.332380635412704","0.938477387325463","9.134017645675984","-2.0431595098407667","-2.583359492661719","-1.5565805382171827","-2.3228494787265674","-1.100617294466735","-1.1969527895088714","-1.1082953237608173","-4.891773343625071","-4.123089688655373","-1.3872161432802645","1.1565188647470275","-0.3118830192669377","-0.5378804968098253","-0.08865746574805405"
"-23.003801790607028","-16.27635936158304","-16.04243588564382","10.796130358085179","4.066214075471244","55.04447656550009","0.9036172872077586","9.172456974400587","-3.078833949362261","-2.753747687700678","-1.5595632338942262","-2.1267375405612734","-1.1585779555976405","-1.2771193893130606","-1.271727402104983","-5.394156460941911","-4.688882157337495","-0.9796387173522921","1.1701736738062714","0.13455355701565833","-0.0062536852869677405","-0.005391987208077761"
"-23.004232465986235","-15.276359361583042","-15.09544190427402","11.743480426634438","4.032699327492617","52.4676307784563","0.9083730495651281","9.225438516805497","-3.538651566352017","-3.841939206063395","-1.5533075336284727","-2.0151127989356725","-2.0996875030162734","-1.7251496799833352","-1.1283686954624463","-5.421246215573565","-5.038816290187564","-0.5312097379003891","1.195207549502754","1.223104897866375","0.4991879972510719","-0.5967809845208888"
"-23.005315426527904","-14.276359361583042","-14.157241474898065","12.682685620389503","3.9911861896738525","49.94514247585835","1.042111486676518","9.268460958684802","-4.102372908709558","-4.061080187755229","-1.6681679555637514","-3.141342515909192","-2.163169713511121","-2.089962876446949","-1.470826396738277","-6.339798798619318","-5.3923305633117575","-0.23128791962233644","1.2178259808998524","1.8884588607730903","1.145990468005753","-0.6191364797086721"
"-23.005256257816484","-13.776359361583042","-13.693392655462425","13.146426513166222","3.9661135613724765","48.66990513771092","1.1290919580704823","9.286344176409084","-4.22767829327708","-6.136677139879544","-1.7819899570156366","-4.006563769502388","-3.8735438865681955","-2.2007283916501272","-2.4667364832212852","-6.714442690992226","-6.1054070520770445","-0.10974669484546556","1.2280922391569813","3.524204095354299","1.9028999164187408","0.26600809157115785"
"-24.005400515399998","-15.276359361583042","-16.158739860517358","11.681272118794967","3.990072334692153","54.46355441501187","1.0309906992375844","9.271027994262324","-2.1472151313194523","-3.042392712939905","-1.7512912643990821","-2.2188911642705333","-2.169796401074296","-1.1809828013109407","-0.5388017113775068","-6.353008462522878","-5.176330186731864","-0.19907681818678175","1.1608585306799915","1.6935435990087697","0.250548049795908","-0.6421810899334338"
"-22.988830763371915","-11.276359361583042","-11.47855637602069","15.344351006100378","3.7661003996736513","42.22526704722607","1.303520727189877","9.343507062114426","-5.276462238467944","-5.473014931440004","-1.6069515335832218","-4.320935681878687","-4.44891613481422","-3.127494100654075","-2.5134278494816438","-8.105850153232078","-8.669586226650809","-0.07381195089279399","1.2751730955661962","4.0053866672815515","2.345080730831279","-0.6140662511724314"
"-21.50189435970045","-15.276359361583042","-13.518604419335299","11.818074126393416","4.085040706742194","49.271014871141325","1.070813585467036","9.118099312077995","-3.097561943801335","-4.115148017254002","-1.3818472666214805","-3.1472151313194523","-2.4099387691962573","-3.3960981682683284","-4.327902142064283","-5.032452023781138","-6.585026652029182","-0.08539243222891947","1.240873600020581","2.2515194202835764","3.2626514982380064","0.9318039737959539"
"-24.005181698385247","-14.776359361583042","-15.696440100129637","12.1433020140058","3.964429353829011","53.0028394872852","1.019263580237407","9.286793175654974","-3.5479067509822686","-3.1546538625885914","-1.8620132672764684","-2.189565844077327","-2.0691018855898955","-1.2986911147719247","-3.886056647693163","-6.913996294381618","-6.123262702859336","-0.09291125492570443","1.1722817614550005","1.7312291715305925","1.2046582086287703","2.5873655329212384"
"-24.004355368462434","-14.276359361583042","-15.238537278747422","12.600320651487097","3.9348618945059455","51.50339622412484","1.0135726936565348","9.30200606058654","-3.8173000966639576","-4.422508200162775","-2.089375595110799","-3.3979400086720375","-3.1824346304402193","-1.7752080435073185","-1.018362575344231","-7.385841290490825","-6.125170422120278","-1.5361070110140926","1.1825002473792","1.4398180016784812","-0.5877996528121296","-0.7568454681630876"
"-23.504702252624128","-13.776359361583042","-14.234816251135182","13.10439171889944","3.938159331413048","49.38641353425701","1.0861143893372045","9.30200606058654","-3.128777443240293","-4.170760571858611","-2.036212172654445","-3.2485669181806527","-2.4615519482897827","-2.028399479769941","-1.2248266145752134","-7.107126593111234","-6.726304412069908","-1.832682665251824","1.2109869738321455","0.5631777170270929","-0.6712610243360773","-0.8035728651947277"
"-22.003412304201632","-12.276359361583042","-11.242183041712781","14.595684834156192","3.940740546982143","43.213105417798616","1.2499891966228702","9.300051732120043","-5.304868702295974","-6.122628654130226","-1.947306058075032","-4.0189973100586","-4.113734940970243","-3.5121548798885645","-3.617802789622546","-7.422163658707256","-6.590574131328556","-0.8068754016455384","1.2865013789535689","2.9558825583702317","2.453868795085951","0.1056479097339818"
"-24.00356183557214","-13.776359361583042","-14.786878581982725","13.051117434113419","3.9012348501876972","50.05153671338509","1.0326437316863135","9.315445518224584","-3.0045842014575848","-3.753994095923971","-2.8632794328435933","-3.194703083842015","-2.0190880622231564","-1.4295738216410274","-1.8544928285903375","-7.119929915935932","-6.042105512787102","-0.529883646848996","1.1913671657375564","1.461145911629481","0.7611009361788867","0.42491900694930995"
"-23.503479457955986","-13.276359361583042","-13.781042337053906","13.556876339109328","3.9060601531080894","48.06787035307171","1.1715837431949296","9.315445518224584","-4.1474590142302015","-4.147276089208794","-2.6478174818886377","-3.1435127871313693","-4.85078088734462","-2.434270212168873","-3.4436974992327127","-7.1218230195084935","-6.073863428932551","-0.5451551399914898","1.2197678446583986","2.5899186684695046","1.848571006838522","1.0094272870638397"
"-24.003458341804002","-13.276359361583042","-14.347385857640285","13.490420661648406","3.8583807752685106","48.731205716437216","1.1044109176777184","9.326643036102634","-3.0544329465576117","-4.4180503416266825","-1.0283531179356933","-3.358823453386886","-2.5111673656175997","-2.468521082957745","-1.8601209135987635","-7.137570443893991","-6.692290076595193","-0.2163107636526836","1.1984646353719157","2.2371835881808178","1.5481607894397675","-0.6084001693589813"
"-23.503274095170703","-12.776359361583042","-13.339011502030672","13.998615872519716","3.8664232194997115","46.82712693385122","1.3046280289017673","9.327052265326698","-4.015697768020097","-4.556580538217183","-1.0247980377421475","-3.1165657063169907","-3.694863681056361","-3.694648630553376","-2.031376979043011","-7.342466112442014","-7.143331516388465","-0.2136035386276957","1.2269605935324526","2.8011946030077324","1.8084443401708423","-1.6632716515103652"
"-22.503865318877413","-17.77635936158304","-17.146918926488976","9.191496239931478","4.160198326116569","58.21066964347513","1.0556659033515103","8.882239848018823","-2.1438755557577","-3.3410351573355648","-1.2092223986623063","-1.297224922098956","-1.3618103598091629","-2.009838807101521","-1.407046428452134","-3.4151036558625503","-3.629857152948898","-0.40384291908382763","1.138271111964449","0.6234452403691058","0.9064398750509509","-0.6027923786493868"
"-22.503013381103774","-16.27635936158304","-15.515212000939423","10.82259903188642","4.084790691407905","53.9492454611691","0.9316809953727443","9.131137273778608","-2.082652062372228","-3.055221318876493","-1.509900994936695","-2.0086853018233892","-1.761201437286083","-2.0945279380752955","-1.944621668625","-4.5249101966109935","-4.145876217898833","-0.02090709936167361","1.1868998565678877","1.5456110922453419","1.6912016346843004","-0.14990626945029573"
"-23.505299340595126","-14.276359361583042","-14.695687072113598","12.644174175391559","3.965187585049533","50.763925557608545","1.0353652760824588","9.286344176409084","-3.5961933894525777","-3.604673606930649","-1.812479279163537","-3.077897633192393","-2.508918586576813","-1.8972233851165585","-1.2256290401500833","-6.803547458296611","-6.134126471792185","-0.10740457717110181","1.20115122765526","2.2977831468348935","1.0343590873993853","-0.6715943449664752"
"-24.004355368462434","-14.276359361583042","-15.238537278747422","12.600320651487097","3.9348618945059455","51.50339622412484","1.0135726936565348","9.30200606058654","-3.8173000966639576","-4.422508200162775","-2.089375595110799","-3.3979400086720375","-3.1824346304402193","-1.7752080435073185","-1.018362575344231","-7.385841290490825","-6.125170422120278","-1.5361070110140926","1.1825002473792","1.4398180016784812","-0.5877996528121296","-0.7568454681630876"
"-22.50353657414625","-15.276359361583042","-14.569336184201475","11.768922828700486","4.04945061813155","51.457847859063","0.9187045119077482","9.196314385353599","-3.549750891680639","-3.0051112046350896","-1.486382926212125","-2.4071573168688998","-2.990549104201306","-2.4800408192479315","-2.009838807101521","-5.3029451077274254","-4.375408540873153","-0.8658228924232337","1.2109869738321455","1.4406260219808529","1.0173370051641022","-0.4702020121464106"
"-22.504260996572476","-14.776359361583042","-14.09552376092304","12.243425327278509","4.032900678732676","50.238681090237364","0.9668837235772827","9.22258642339039","-3.1613397740110587","-4.8996294548824375","-1.5134278494816436","-3.2484129949176896","-2.6386499756477337","-2.1426675035687315","-2.262330372643358","-5.14697138528701","-5.193074223116268","-0.5762627500176709","1.2223522392478032","1.9670069267590313","1.321097766291029","0.11966286907462653"
"-22.497386122979375","-11.776359361583042","-11.342893787775141","14.988771002367645","3.8723835620508353","42.60654545696326","1.2509475909847225","9.32479671762173","-6.623423042943488","-5.283162276700476","-2.3353580244438743","-4.2400301424456925","-4.1911141326401875","-3.0847057169773135","-3.379239510005794","-8.10885296955123","-7.409492537991417","-0.0037510854308679064","1.282961803534335","3.910102723883231","2.902687157003843","0.29453379302848065"
"-24.00356183557214","-13.776359361583042","-14.786878581982725","13.051117434113419","3.9012348501876972","50.05153671338509","1.0326437316863135","9.315445518224584","-3.0045842014575848","-3.753994095923971","-2.8632794328435933","-3.194703083842015","-2.0190880622231564","-1.4295738216410274","-1.8544928285903375","-7.119929915935932","-6.042105512787102","-0.529883646848996","1.1913671657375564","1.461145911629481","0.7611009361788867","0.42491900694930995"
"-21.504445961686066","-13.776359361583042","-12.095911661627792","13.243221989476107","4.032981193097368","45.826595301013754","1.1642398246411076","9.221805317996548","-4.188357978546849","-5.00467199092259","-1.4359260210228533","-4.8230410194130915","-3.3951262294473645","-3.1453296681046647","-3.3599162686268795","-5.066816520825387","-5.221053272031384","-0.6236055579627338","1.2719344938177648","2.7556027538474432","2.314866571146758","0.21458660052221507"
"-20.000663338481537","-14.776359361583042","-11.554273723662709","12.281098623655266","4.13046242928158","44.411780666441416","1.140310424758752","8.969182859232262","-4.288699040083834","-5.135310965863149","-1.3095381067538219","-4.41510365586255","-4.01014989039682","-4.596707854841746","-4.07805354577059","-4.657577319177793","-5.1067377141120085","-0.3317072895517791","1.289856402709257","3.5343069641796414","3.6314243804671658","-0.5186543090711558"
"-20.001882523439633","-14.276359361583042","-11.011631195815148","12.825034328113649","4.106122874006654","43.131287295763514","1.1477517058412587","9.055187138555754","-5.485585079419631","-5.274823698580863","-1.3679478332941901","-4.520856752021387","-4.1056285461437625","-4.541060138109674","-4.039148846280314","-5.7251496799833355","-5.276052023568356","-0.20432849405397824","1.3008562431183937","3.760041678155583","3.715947730806103","-0.5019112918293601"
"-24.003150383023797","-12.776359361583042","-13.918010610785803","13.91938123922458","3.8094048223181933","47.551836936890446","1.2223651006330343","9.33635965446523","-3.472241247479028","-4.6311554931741785","-1.0644423549069861","-3.562566556202029","-3.1866191932661443","-2.8315025164769674","-1.1963380767637757","-8.046723663332696","-7.2335871528876","-0.02585690009778511","1.2036311263305124","3.008236184407023","1.1605354273930046","-1.6351644397131917"
"-20.002776572481842","-13.776359361583042","-10.522069816218968","13.315483319066095","4.084969288474987","41.95193069293284","1.1642260660602517","9.113107366520495","-5.33970383972927","-6.1771783546968955","-1.4804344991194909","-4.341511618690983","-4.536704390037997","-4.513569521145566","-4.019360432556263","-6.218244625347531","-6.149108815864076","-0.019360432556262814","1.31045964365906","4.107842527454139","3.879270604194486","-0.49420908858930335"
"-20.502491982732643","-15.776359361583042","-13.207598782918524","11.12938432497933","4.1604685311190375","48.45903580781747","1.1421992927360023","8.850952399793492","-4.207048291749868","-4.056703385433345","-1.3369590251060257","-3.2844144481068036","-3.319573829141855","-5.082494490447453","-4.577902836868289","-4.066360887475075","-4.689944262249108","-0.34543844525825673","1.2519057704721277","2.6551699930226524","4.114232079950869","-0.5045916535791636"
"-21.50500321664554","-13.276359361583042","-11.624481331125349","13.715172737983828","4.014184397501279","44.67566701146963","1.2021052999727573","9.246129125663437","-4.503762454833264","-5.018498511851753","-1.4786003718846243","-4.709965388637482","-3.6259852597080884","-3.0806080732261405","-3.3741732867142886","-6.442372511573173","-7.782516055786094","-0.33752549624969036","1.2816922671609374","3.25406492528188","2.564488773765526","0.2935652134881482"
"-22.00489673878954","-12.776359361583042","-11.69505057394375","14.14439425172868","3.967229626542345","44.54097181309435","1.2892445135626147","9.285444782907415","-5.094743951251549","-6.118615343229427","-1.6842395093342655","-4.190507623062659","-4.127843727251707","-3.070325682051412","-3.1232627028593356","-6.277283832511505","-7.609064892896621","-0.018362575344230928","1.277081782125646","3.8386538697329513","2.7765955453944","0.05293702080792328"
"-20.50111543753701","-14.776359361583042","-12.010608381165794","12.325290904257148","4.106088858382442","45.61239824058006","1.1362119704679046","9.055569440060989","-6.096910013008056","-4.861697301833718","-1.2994693430214082","-4.385208208043583","-3.733063088840827","-4.806041021980813","-4.380906669373258","-4.642636969384857","-6.384049948343599","-0.2061397986573304","1.2783648477376885","3.439578847492941","4.03623645543428","-0.42513435260755583"
