"#Xi","#Mass","#Temp","#Rad","#Lumi","#HaNII","#G","#Gbp-Grp"
"-25.0","9.71199981678501","4.01363152911445","8.75651129636522","-18.1188165275223","1.42611991818831","59.5904946983125","1.0445280368028"
"-24.5","9.74065190796659","4.03290194112586","8.73298583363207","-17.5902829625539","1.32969337068658","58.5596308655689","0.938115942031072"
"-24.0","9.76724506364599","4.04968576489505","8.70474555443779","-17.0637991687035","1.64324909917367","57.518732497617","0.886769937827761"
"-23.5","9.79314425971172","4.0664936637752","8.67178243369377","-16.5380118494123","1.23877774251755","56.4727418664822","0.909306030389231"
"-23.0","9.82010039107054","4.08508854084335","8.63099801326326","-16.0111587503247","2.09203549306189","55.3745617906723","0.983044479268642"
"-22.5","9.83714736154709","4.10619718909649","8.57675573958632","-15.4941589553666","2.37254682291476","54.2064818741822","1.06771280418714"
"-22.0","9.81648599423925","4.13070644934399","8.49941439234838","-15.0146771268781","2.6371714731902","53.0448556578283","1.12524978243329"
"-21.5","9.63676337849705","4.16178807077838","8.35860481663656","-14.6933990116104","2.59850935246989","52.2243144658949","1.14755134454637"
"-25.0","10.1780264741356","3.99069613155323","8.77371312044524","-17.6526497110768","1.84149609848457","58.2214372725189","1.02948405133804"
"-24.5","10.2119216694998","4.01388470570232","8.75342999262412","-17.1188918771773","1.62396077603401","57.2441703231572","0.959172324610434"
"-24.0","10.240707111499","4.03306354896393","8.72894753386939","-16.5902221499649","1.34828715223003","56.2299321229286","0.907299446756579"
"-23.5","10.2665106109735","4.04975758767833","8.70044994485395","-16.0645261081496","1.64983478603026","55.220259037946","0.91763930665635"
"-23.0","10.2922416797282","4.06662443349964","8.6671525688805","-15.5389043281026","0.689221608525391","54.1752431010896","0.989319193713653"
"-22.5","10.3178859622455","4.08516782056459","8.62493696408175","-15.0133585621715","2.29511945825752","53.0266622825229","1.07027656657428"
"-22.0","10.3328264875441","4.10633894683199","8.56987132359217","-14.4984550602424","3.24925343729833","51.7937504266665","1.12030606304058"
"-21.5","10.3052969502401","4.13087943919222","8.48982821976349","-14.0258167421267","3.18627633313076","50.594043605298","1.13973333303942"
"-21.0","10.1087560062303","4.16139267372388","8.34440785435011","-13.7213631444565","2.95233537506924","49.7837936819437","1.14374766311774"
"-25.0","10.6395585997646","3.96524683514151","8.78813828458996","-17.1909543496102","1.78876466853913","56.7602908138291","1.01835084235849"
"-24.5","10.6783099614771","3.99127152458985","8.77001630641871","-16.6523636469201","1.67284280365273","55.8967614157445","0.995938456468801"
"-24.0","10.709841719101","4.01244651310979","8.74840475562841","-16.1209592534974","1.63122372008067","54.9624133098232","0.974272260557215"
"-23.5","10.7406755585433","4.03337887788749","8.7248366616581","-15.5902456915818","2.04026629083439","53.9914614776791","0.966143619753322"
"-23.0","10.7658853118336","4.04996618567922","8.69408655555177","-15.065145632524","1.5178716893805","52.9918005213903","1.03771645426402"
"-22.5","10.7916325631857","4.06760628477543","8.65849612014862","-14.5394986721633","2.12059448113254","51.87668701235","1.09742067165089"
"-22.0","10.8114678946269","4.08648783173443","8.6134669567908","-14.0197339088376","3.18504235861448","50.657049762262","1.12941823546948"
"-21.5","10.8267506800848","4.10628788583942","8.56175388086332","-13.5044968724267","3.42050570023081","49.3604383588902","1.13828560206454"
"-21.0","10.7896660249229","4.13073290440481","8.47857189706968","-13.0413735991874","3.92204944885258","48.1471846767296","1.14257610317423"
"-20.5","10.5482245874222","4.16164140312972","8.3186463938057","-12.7814366136589","3.6318440234272","47.4137311972155","1.14329062966549"
"-25.0","11.0967869859249","3.93556239294516","8.80140955176778","-16.7335411054336","1.73449018861475","55.2596784043411","1.0135189526513"
"-24.5","11.141011572425","3.96570835557097","8.78600585552316","-16.1895033860684","2.32665790226416","54.5155314729329","1.03528839027327"
"-24.0","11.1789138016647","3.9917724534381","8.76778599319887","-15.6517588764217","1.90980812559067","53.6956192948975","1.04208446256957"
"-23.5","11.2120123253048","4.0144268980129","8.74570704174946","-15.1187928741165","2.23173365563543","52.7905136934471","1.05046135014294"
"-23.0","11.2395311304717","4.03333960803183","8.72078071531584","-14.591384731281","2.38513934756908","51.8071114982309","1.08689588017828"
"-22.5","11.2652349173644","4.05012094177084","8.69172466253329","-14.065782004032","1.94316411937511","50.7262052360582","1.12518211207055"
"-22.0","11.28960211412","4.06669101361872","8.65679097062849","-13.5415174273656","3.11393884105114","49.5216713671837","1.13861048050297"
"-21.5","11.3131784862328","4.08528327138809","8.61457879022168","-13.0180304351656","3.22379623616719","48.2160151379169","1.14267340702963"
"-21.0","11.323202056177","4.10658598602866","8.55696197433275","-12.5080255264502","3.69628237397152","46.8917214239068","1.14690303656748"
