"#Xi","#Mass","#Temp","#Rad","#Lumi","#HaNII","#G","#Gbp-Grp"
"-19.5","16.722013860634","3.98539833929859","9.86806790669466","-7.61387866423142","4.42868204918825","33.5584695520539","1.21191046738951"
"-19.0","16.7868852587496","4.00510284623066","9.8804849541222","-7.0490578625696","4.60976724043763","32.2144682202661","1.18267409127791"
"-18.5","16.8517566568653","4.02480735316274","9.89290200154973","-6.48423706090779","4.790852431687","30.8704668884784","1.1534377151663"
"-18.0","16.9166280549809","4.04451186009481","9.90531904897726","-5.91941625924598","4.97193762293638","29.5264655566906","1.1242013390547"
"-17.5","16.9628407688253","4.06333279959089","9.92555075987597","-5.37323751961898","5.25862821328661","28.1001504989068","1.09962813612082"
"-21.5","16.8852307887893","3.78962386175406","9.83854215489808","-9.45047382992605","3.98868716739218","37.2793803828718","1.26941790597907"
"-21.0","16.9567808299122","3.8424432442814","9.85185906118625","-8.87895420677747","4.13230121630585","35.9684787646456","1.26510509572941"
"-20.0","17.0992648259463","3.9450272543166","9.8784098642896","-7.73653290810033","4.42298592262341","33.343622171829","1.25418034571348"
"-19.5","17.164136224062","3.96473176124867","9.89082691171714","-7.17171210643851","4.60407111387279","31.9996208400412","1.22494396960187"
"-19.0","17.2290076221776","3.98443626818075","9.90324395914467","-6.6068913047767","4.78515630512217","30.6556195082535","1.19570759349027"
"-18.5","17.2938790202933","4.00414077511282","9.9156610065722","-6.04207050311489","4.96624149637154","29.3116181764657","1.16647121737867"
"-18.0","17.3570256842195","4.02376360860301","9.92880041025335","-5.47897289914941","5.15708842857592","27.9600080928806","1.13766588635545"
"-17.5","17.3950246834634","4.04219559405259","9.95247220377084","-4.94100055687025","5.49026743128527","26.4974578191941","1.11514545268747"
"-21.5","17.3230964613623","3.74785123147769","9.86072762709678","-9.01257682391656","4.1879587885685","35.699435282286","1.26656615803436"
"-21.0","17.3946465024851","3.80067061400504","9.87404453338495","-8.44105720076798","4.33157283748216","34.3885336640597","1.2622533477847"
"-20.0","17.5377465847308","3.90630937905972","9.9006783459613","-7.29801795447082","4.61880093530949","31.7667304276073","1.25362772728538"
"-19.5","17.6062585874899","3.94406518319876","9.91358591673961","-6.72954554864561","4.77946017855733","30.4407721280286","1.23797747181424"
"-19.0","17.6711299856056","3.96376969013083","9.92600296416714","-6.1647247469838","4.96054536980671","29.0967707962408","1.20874109570264"
"-18.5","17.7360013837212","3.9834741970629","9.93842001159468","-5.59990394532199","5.14163056105608","27.752769464453","1.17950471959103"
"-18.0","17.7892095988576","4.00262640306471","9.95572185414822","-5.04673593640068","5.38872764657458","26.3573154131679","1.1531832029221"
"-17.5","17.8272085981015","4.02105838851429","9.97939364766572","-4.50876359412152","5.72190664928393","24.8947651394814","1.13066276925413"
"-17.0","17.8570890681793","4.04135891411883","9.98663388545798","-3.97889655350498","5.70293173992594","23.571802241991","1.13530487599994"
"-21.5","17.7586540815588","3.69983791542551","9.87350750757164","-8.57699245540766","4.27812334952468","34.3014465579055","1.06338786718241"
"-20.0","17.9756122573038","3.86453674878336","9.92286381816","-6.86012094846133","4.8180725564858","30.1867853270214","1.25077597934066"
"-19.5","18.0471622984266","3.9173561313107","9.93618072444817","-6.28860132531275","4.96168660539947","28.8758837087952","1.246463169091"
"-19.0","18.1132523490336","3.94310311208091","9.94876196918962","-5.7225581891909","5.13593443449124","27.5379220842281","1.221774597915"
"-18.5","18.1781237471492","3.96280761901299","9.96117901661715","-5.15773738752908","5.31701962574062","26.1939207524404","1.1925382218034"
"-18.0","18.2213935134957","3.98148919752641","9.98264329804309","-4.61449897365195","5.62036686457324","24.7546227334552","1.16870051948876"
"-17.5","18.2529462704448","4.00162019767309","9.99089130137892","-4.0829615499746","5.62300360767686","23.4310544444133","1.17031205184525"
"-17.0","18.2739340457748","4.02284217986904","9.99255211994221","-3.56197700411379","5.48438164207843","22.1139213160916","1.19130763687861"
"-21.0","18.2665364669365","3.70507259308071","9.89873938576439","-7.56911456028345","4.5348518751867","31.5947779813184","0.927263660446064"
"-20.5","18.3417614113417","3.76330108783834","9.91610310107327","-6.99391914515402","4.81503371035805","30.1661600200814","1.25312146879271"
"-20.0","18.4134367918759","3.82112241589451","9.94118716006792","-6.42226732967009","5.00283978769967","28.6682264947779","1.24814278095292"
"-19.5","18.4850279709995","3.87558350103434","9.95836619664687","-5.85070431930327","5.16095822657578","27.2959386082094","1.24361142114629"
"-19.0","18.5553747124616","3.922436534031","9.97152097421209","-5.280391631398","5.31132349917578","25.9790733722155","1.23480810012737"
"-18.5","18.6155784288899","3.94192000653853","9.98589294842047","-4.72023435318238","5.51882707986254","24.6144803274289","1.20673826972339"
"-18.0","18.6476635388236","3.96191069617506","9.99541470169646","-4.18816551167015","5.54876114602604","23.2794344253918","1.20635690085925"
"-17.5","18.6757691127312","3.98295025892043","9.99541470169646","-3.66006921559298","5.37463759689626","22.0301879378959","1.22087320784802"
"-20.5","18.7744188523143","3.71030727073591","9.92397126395714","-6.56123666515924","4.79158040084872","28.8881094047312","0.791139453709721"
"-20.0","18.8510354855639","3.76869540464269","9.93830803945796","-5.98465189959836","5.10798029444542","27.4866682180953","1.24670938382538"
"-19.5","18.9227108660981","3.82651673269886","9.96339209845261","-5.41300008411442","5.29578637178703","25.9887346927919","1.24173069598559"
"-19.0","18.9943862466323","3.88433806075503","9.98847615744726","-4.84134826863049","5.48359244912865","24.4908011674884","1.23675200814579"
"-19.5","19.360309559786","3.77408972144703","9.96051297784265","-4.97538465404269","5.40092687853279","24.8071764161093","1.24029729885805"
"-19.0","19.4319849403203","3.83191104950321","9.98559703683729","-4.40373283855876","5.5887329558744","23.3092428908058","1.23531861101826"
"-18.5","19.5057966359606","3.89216319089487","9.99993485094141","-3.82994247347864","5.37797178652293","21.8834199160287","1.22322076461784"
"-19.0","19.8695836340082","3.77948403825138","9.98271791622733","-3.96611740848703","5.69387346262015","22.1276846141232","1.23388521389072"
"-18.5","19.9436791369561","3.83982731997802","9.99993485094141","-3.39204404294395","5.59280504914829","20.6806440483988","1.22268592905569"
