"#Xi","#Mass","#Temp","#Rad","#Lumi","#HaNII","#G","#Gbp-Grp"
"-22.5","13.641370845178","3.96358828176013","9.28351815753475","-12.6931827155943","2.69321139242947","46.5020742673309","1.21966631997323"
"-21.0","13.7371661445324","4.03049602828175","9.20846142248475","-11.0975084948459","3.84510629430773","43.363653368059","1.19525033010231"
"-20.5","13.7589757598763","4.04830963877245","9.1705937238847","-10.5757241249148","4.26785807816543","41.9328725254676","1.21310127568895"
"-20.0","13.7811371017887","4.06771383273088","9.13218711411292","-10.0535896261093","4.53443364521865","40.374091174292","1.25474706032302"
"-19.5","13.803298443701","4.08711802668932","9.09378050434114","-9.53145512730373","4.80100921227188","38.8153098231163","1.29639284495708"
"-23.0","14.0478893607207","3.9002479032702","9.31308402081311","-12.7865292719749","3.14974488402738","46.0584242688806","1.29954803503828"
"-22.5","14.0965347765727","3.93388642784258","9.29919984062242","-12.2379488622785","3.4959391395355","45.2955473103424","1.29441464348186"
"-21.0","14.2026691590754","4.01131346911557","9.23731630908674","-10.6319507498173","4.34416912209891","41.9323953543145","1.24097136984961"
"-20.5","14.2254800733846","4.03047965094897","9.20782573714791","-10.1091635364546","4.52992060563454","40.3822942866001","1.26218490830036"
"-20.0","14.2482909876937","4.04964583278238","9.17833516520909","-9.58637632309197","4.71567208917016","38.8321932188857","1.28339844675111"
"-19.5","14.2711019020028","4.06881201461579","9.14884459327026","-9.06358910972933","4.90142357270579","37.2820921511713","1.30461198520187"
"-19.0","14.2983057823443","4.08794213354982","9.12807681782655","-8.53642925264207","5.09524247637782","35.7243384266708","1.32209227123752"
"-23.0","14.4854343399086","3.85979474893791","9.32433388493746","-12.3488805954154","2.93656345686621","44.8459535357793","1.36676153510835"
"-22.5","14.5409098418797","3.90039604174206","9.31215582208803","-11.7934756137168","2.94660374280437","44.0262233043543","1.30815491954344"
"-21.5","14.6340567946858","3.96700476212977","9.30139945948257","-10.7004488817402","3.67531520279747","41.8088926405706","1.23864457982372"
"-21.0","14.6711163117396","3.99277159870838","9.30121575388573","-10.1634379241537","4.36449078282548","40.4077794172285","1.22894315699511"
"-20.5","14.6939272260487","4.01193778054179","9.27172518194691","-9.64065071079106","4.55024226636111","38.8576783495141","1.25015669544587"
"-20.0","14.7167381403578","4.0311039623752","9.24223461000808","-9.11786349742842","4.73599374989673","37.3075772817996","1.27137023389662"
"-19.5","14.739549054667","4.0502701442086","9.21274403806926","-8.59507628406578","4.92174523343235","35.7574762140852","1.29258377234738"
"-19.0","14.7705295142444","4.06936926030856","9.19947514421927","-8.06415731858239","5.12249959964827","34.1931435940266","1.30685462688523"
"-18.5","14.881345830431","4.08772784708782","9.35276765079865","-7.45376717087466","5.54746064396955","32.4962290856847","1.24305929288499"
"-24.0","14.7552296327298","3.69734137828688","9.34818466047394","-13.078726370191","2.38668950313654","45.3779294966559","0.328348625310429"
"-23.0","14.919775151275","3.81827810456814","9.33458517925432","-11.9144232118835","3.05061102255409","43.6062683358102","1.34585954269536"
"-22.0","15.0363239461365","3.90540949057672","9.32949713088139","-10.7980192666222","3.74517130087114","41.3447563093362","1.25171225242474"
"-21.5","15.0838088921872","3.93863464992729","9.33420101002951","-10.2505992868096","3.57880245431589","40.077678843168","1.25247969210152"
"-21.0","15.1259044221086","3.96790218700075","9.33702095435233","-9.70856031082853","3.90221838505963","38.740340264125","1.24655074571606"
"-20.5","15.1623743787129","3.99339591013461","9.3356246267459","-9.17213788512751","4.57056392708767","37.333062412428","1.23812848259137"
"-20.0","15.185185293022","4.01256209196801","9.30613405480708","-8.64935067176487","4.7563154106233","35.7829613447136","1.25934202104213"
"-19.5","15.2079962073311","4.03172827380142","9.27664348286825","-8.12656345840223","4.94206689415892","34.2328602769992","1.28055555949288"
"-19.0","15.2427532461445","4.05079638706731","9.27087347061199","-7.59188538452271","5.14975672291872","32.6619487613823","1.29161698253293"
"-18.5","15.3272768295447","4.0692796314528","9.38056639473978","-7.00766135170464","5.60953747707018","31.0177923413101","1.23922022875046"
"-22.5","15.4183688887286","3.82008190939041","9.34217358962776","-10.9158121819782","4.19001910956935","41.0327294715513","1.27829794456278"
"-22.0","15.4822200669714","3.86803844667385","9.34643192414384","-10.3520437382889","4.31440736837504","39.729131849895","1.26005474924942"
"-21.5","15.5250597061817","3.90271200849696","9.36094846747489","-9.80924282409927","4.32182097409786","38.2708470050584","1.25560296470294"
"-21.0","15.5712926467197","3.93632754203434","9.36829706097105","-9.26306777725289","4.20229006435656","36.9522352268637","1.2549637163558"
"-20.5","15.6177520495313","3.96879961187173","9.37264244922208","-8.7166717399169","4.12912156732179","35.6717878876795","1.2544569116084"
"-20.0","15.6536324456862","3.99402022156082","9.37003349960607","-8.18083784610132","4.77663707134986","34.2583454076275","1.24731380818763"
"-19.5","15.6764433599953","4.01318640339423","9.34054292766725","-7.65805063273868","4.96238855488549","32.7082443399131","1.26852734663839"
"-19.0","15.7149769780446","4.03222351382606","9.34227179700472","-7.11961345046303","5.17701384618917","31.1307539287381","1.27637933818063"
"-18.5","15.7744109500344","4.05079328432378","9.40852970782933","-6.5603557040737","5.66426879057487","29.5464126459668","1.23353755373568"
"-23.0","15.7573284444205","3.70200045690488","9.35581418634808","-11.076616393681","3.70777244902348","40.7724668091413","0.65211253992349"
"-22.5","15.848052089077","3.76810646249477","9.35953078955838","-10.4860320137647","4.4707199373247","39.4536777160011","1.30549377602561"
"-22.0","15.9234453180645","3.82335959887872","9.35815408865368","-9.91074569463073","4.65936466871187","38.235052821795","1.27967468811974"
"-20.5","16.0612485734148","3.93324961309644","9.39717093906862","-8.27307806076978","4.73329290307257","33.9285497021269","1.26022534417392"
"-20.0","16.1062613473029","3.96724559349196","9.40709699106071","-7.72811628788357","4.65940882784198","32.5597141443912","1.25821518028686"
"-19.5","16.1448905126595","3.99464453298705","9.40444237246624","-7.18953780707513","4.98271021561205","31.183628402827","1.25649913378389"
"-19.0","16.1872007099447","4.0136506405848","9.41367012339744","-6.64734151640335","5.20427096945962","29.5995590960938","1.26114169382833"
"-22.5","16.2629594121751","3.70567072106683","9.3719789225709","-10.0709965382698","4.19789193560336","37.9711669767075","0.678057611033305"
"-21.0","16.4689185230169","3.85976653222658","9.38984378066917","-8.3653160400092","5.12252401487884","33.9611069337052","1.27820307728435"
"-20.5","16.5117581622272","3.89444009404969","9.40436032400023","-7.82251512581956","5.12993762060165","32.5028220888685","1.27375129273787"
"-20.0","16.5545978014375","3.9291136558728","9.41887686733129","-7.27971421162993","5.13735122632447","31.0445372440319","1.26929950819139"
"-19.5","16.5974374406478","3.96378721769591","9.43339341066235","-6.73691329744029","5.14476483204729","29.5862523991953","1.26484772364491"
"-22.0","16.7685903799297","3.70934098522878","9.38814365879372","-9.06537668285857","4.68801142218323","35.1698671442737","0.704002682143121"
"-21.5","16.8582049477488","3.77466184147137","9.39149178761023","-8.47589903906981","5.40941105560973","33.8583244164884","1.30824726313951"
"-21.0","16.9194281118293","3.82095701317984","9.39703316560079","-7.91475310505898","5.51916873240792","32.5353793204468","1.2917290258483"
"-20.5","16.9622677510397","3.85563057500295","9.41154970893185","-7.37195219086934","5.52658233813074","31.0770944756102","1.28727724130182"
"-20.0","17.00510739025","3.89030413682606","9.4260662522629","-6.82915127667971","5.53399594385355","29.6188096307736","1.28282545675534"
"-19.5","17.0523729794074","3.92897380394233","9.44857776769613","-6.28192657939413","5.40005950239588","28.192335782768","1.27425717265855"
"-21.5","17.2738256633702","3.71227755126725","9.45101091164375","-8.0601534912859","4.38510917235169","32.587095289618","0.722444632828059"
"-21.0","17.3632813770846","3.77793953095967","9.40747228663616","-7.47083255172239","5.87875661475224","31.0606477667321","1.30962400669647"
"-20.5","17.4127773398521","3.8168210559562","9.41873909386346","-6.92138925591912","5.92322705565982","29.6513668623519","1.30080318986577"
"-20.0","17.4596517744665","3.85513755714008","9.44054403337593","-6.3745555216756","5.80178278283745","28.2220816368845","1.29259871184896"
"-19.5","17.5252640254908","3.90826379131847","9.49546163522849","-5.8090028931236","5.59369751165678","26.9217816682688","1.26279960483823"
"-19.0","17.5738052506965","3.94683078542206","9.52072740847567","-5.26050944733693","5.59453591499364","25.6513819852965","1.25004850671933"
"-21.0","17.7833363302002","3.71686402735617","9.48350417016561","-7.05066938564543","4.68230119994779","30.0204486162822","0.701582052758561"
"-20.0","17.9322808064714","3.8330003037268","9.48650153487614","-5.90189923075483","6.292256423241","26.9465140736531","1.27902042179327"
"-19.5","17.9977361673924","3.88524103400794","9.54087638690621","-5.33650685498055","6.26975035194422","25.6430786986111","1.24789705300623"
"-20.0","18.373320961105","3.78491996024431","9.50272883305589","-5.4608077417145","5.80701106433877","25.721753677956","1.29749856803948"
"-19.5","18.4507656642844","3.84727475267198","9.52198433240823","-4.88343679333466","5.98209194338593","24.3921258824014","1.24451470361674"
