"#Xi","#Rho","#Mass","#Temp","#Rad","#Lumi","#HaNII","#G","#Gbp-Grp"
"-22.003412304201632","-12.276359361583042","14.595684834156192","3.940740546982143","9.300051732120043","-11.242183041712781","2.9558825583702317","43.213105417798616","1.2499891966228702"
"-23.499197566786542","-11.776359361583042","14.85064181040395","3.7646169305501638","9.344294005898313","-12.482674538456756","2.195620005722437","44.601143922957334","1.4401840415819862"
"-23.492935967966016","-11.276359361583042","15.258807070102284","3.6966097260963213","9.349957098719464","-12.068116989347056","2.9349955088551396","43.59585182190949","1.2720428593413757"
"-23.491705782001716","-10.776359361583042","15.667618047613635","3.636898927506911","9.352085997501586","-11.657895301632056","2.9504278734632146","42.07170911636163","0.0014474530425516718"
"-21.931386173680522","-10.276359361583042","16.340803218597152","3.7682161794045475","9.338157564271773","-9.424629717600537","6.238154251446663","36.330672731340414","1.267169296440791"
"-21.5049741428843","-12.776359361583042","14.17929463145144","3.9919699430999955","9.267054335651412","-11.160275530796007","4.1565551240747975","43.49901304721415","1.2195554380114046"
"-24.00198344122055","-12.276359361583042","14.34724520620302","3.7605054136870835","9.344097403594409","-13.488860143276327","2.3046318965879076","46.52783556198915","1.245324223399436"
"-21.43103333522297","-10.276359361583042","16.420774139368262","3.826444120035397","9.32868533698315","-8.844421830194266","7.010686004530504","34.74716771078222","1.270065216180278"
"-23.503479457955986","-13.276359361583042","13.556876339109328","3.9060601531080894","9.315445518224584","-13.781042337053906","2.5899186684695046","48.06787035307171","1.1715837431949296"
"-23.502339453209675","-12.276359361583042","14.429377362137583","3.8190237868442147","9.336559790174718","-12.907206253237627","2.9257832440172193","45.67053721528997","1.4256832909863135"
"-23.00334599459051","-16.77635936158304","10.323351771252282","4.084469031488076","9.134017645675984","-16.514792001638465","-0.3118830192669377","56.332380635412704","0.938477387325463"
"-23.003801790607028","-16.27635936158304","10.796130358085179","4.066214075471244","9.172456974400587","-16.04243588564382","0.13455355701565833","55.04447656550009","0.9036172872077586"
"-23.004232465986235","-15.276359361583042","11.743480426634438","4.032699327492617","9.225438516805497","-15.09544190427402","1.223104897866375","52.4676307784563","0.9083730495651281"
"-23.005315426527904","-14.276359361583042","12.682685620389503","3.9911861896738525","9.268460958684802","-14.157241474898065","1.8884588607730903","49.94514247585835","1.042111486676518"
"-23.005256257816484","-13.776359361583042","13.146426513166222","3.9661135613724765","9.286344176409084","-13.693392655462425","3.524204095354299","48.66990513771092","1.1290919580704823"
"-24.005400515399998","-15.276359361583042","11.681272118794967","3.990072334692153","9.271027994262324","-16.158739860517358","1.6935435990087697","54.46355441501187","1.0309906992375844"
"-22.988830763371915","-11.276359361583042","15.344351006100378","3.7661003996736513","9.343507062114426","-11.47855637602069","4.0053866672815515","42.22526704722607","1.303520727189877"
"-21.50189435970045","-15.276359361583042","11.818074126393416","4.085040706742194","9.118099312077995","-13.518604419335299","2.2515194202835764","49.271014871141325","1.070813585467036"
"-24.005181698385247","-14.776359361583042","12.1433020140058","3.964429353829011","9.286793175654974","-15.696440100129637","1.7312291715305925","53.0028394872852","1.019263580237407"
"-24.004355368462434","-14.276359361583042","12.600320651487097","3.9348618945059455","9.30200606058654","-15.238537278747422","1.4398180016784812","51.50339622412484","1.0135726936565348"
"-20.982567018315525","-10.776359361583042","16.03056872224116","3.909983694939844","9.30588853028431","-8.786293566406682","7.171241158870714","34.65367764732467","1.378128029123701"
"-23.504702252624128","-13.776359361583042","13.10439171889944","3.938159331413048","9.30200606058654","-14.234816251135182","0.5631777170270929","49.38641353425701","1.0861143893372045"
"-22.003412304201632","-12.276359361583042","14.595684834156192","3.940740546982143","9.300051732120043","-11.242183041712781","2.9558825583702317","43.213105417798616","1.2499891966228702"
"-24.00356183557214","-13.776359361583042","13.051117434113419","3.9012348501876972","9.315445518224584","-14.786878581982725","1.461145911629481","50.05153671338509","1.0326437316863135"
"-23.503479457955986","-13.276359361583042","13.556876339109328","3.9060601531080894","9.315445518224584","-13.781042337053906","2.5899186684695046","48.06787035307171","1.1715837431949296"
"-24.003458341804002","-13.276359361583042","13.490420661648406","3.8583807752685106","9.326643036102634","-14.347385857640285","2.2371835881808178","48.731205716437216","1.1044109176777184"
"-23.503274095170703","-12.776359361583042","13.998615872519716","3.8664232194997115","9.327052265326698","-13.339011502030672","2.8011946030077324","46.82712693385122","1.3046280289017673"
"-22.503013381103774","-16.27635936158304","10.82259903188642","4.084790691407905","9.131137273778608","-15.515212000939423","1.5456110922453419","53.9492454611691","0.9316809953727443"
"-23.505299340595126","-14.276359361583042","12.644174175391559","3.965187585049533","9.286344176409084","-14.695687072113598","2.2977831468348935","50.763925557608545","1.0353652760824588"
"-24.004355368462434","-14.276359361583042","12.600320651487097","3.9348618945059455","9.30200606058654","-15.238537278747422","1.4398180016784812","51.50339622412484","1.0135726936565348"
"-22.50353657414625","-15.276359361583042","11.768922828700486","4.04945061813155","9.196314385353599","-14.569336184201475","1.4406260219808529","51.457847859063","0.9187045119077482"
"-22.504260996572476","-14.776359361583042","12.243425327278509","4.032900678732676","9.22258642339039","-14.09552376092304","1.9670069267590313","50.238681090237364","0.9668837235772827"
"-22.497386122979375","-11.776359361583042","14.988771002367645","3.8723835620508353","9.32479671762173","-11.342893787775141","3.910102723883231","42.60654545696326","1.2509475909847225"
"-24.00356183557214","-13.776359361583042","13.051117434113419","3.9012348501876972","9.315445518224584","-14.786878581982725","1.461145911629481","50.05153671338509","1.0326437316863135"
"-21.466691384893902","-10.776359361583042","15.978227840894792","3.8726689621511405","9.32479671762173","-9.322685983883048","6.171220960842709","36.28054449689875","1.30850246260637"
"-21.504445961686066","-13.776359361583042","13.243221989476107","4.032981193097368","9.221805317996548","-12.095911661627792","2.7556027538474432","45.826595301013754","1.1642398246411076"
"-20.000663338481537","-14.776359361583042","12.281098623655266","4.13046242928158","8.969182859232262","-11.554273723662709","3.5343069641796414","44.411780666441416","1.140310424758752"
"-20.001882523439633","-14.276359361583042","12.825034328113649","4.106122874006654","9.055187138555754","-11.011631195815148","3.760041678155583","43.131287295763514","1.1477517058412587"
"-24.003150383023797","-12.776359361583042","13.91938123922458","3.8094048223181933","9.33635965446523","-13.918010610785803","3.008236184407023","47.551836936890446","1.2223651006330343"
"-20.002776572481842","-13.776359361583042","13.315483319066095","4.084969288474987","9.113107366520495","-10.522069816218968","4.107842527454139","41.95193069293284","1.1642260660602517"
"-21.50500321664554","-13.276359361583042","13.715172737983828","4.014184397501279","9.246129125663437","-11.624481331125349","3.25406492528188","44.67566701146963","1.2021052999727573"
"-22.00489673878954","-12.776359361583042","14.14439425172868","3.967229626542345","9.285444782907415","-11.69505057394375","3.8386538697329513","44.54097181309435","1.2892445135626147"
"-20.50111543753701","-14.776359361583042","12.325290904257148","4.106088858382442","9.055569440060989","-12.010608381165794","3.439578847492941","45.61239824058006","1.1362119704679046"
"-20.50233150258969","-14.276359361583042","12.815926539134088","4.084969288474987","9.11344195396532","-11.521183807753964","3.233094584390928","44.46632925680814","1.1422830687489949"
"-21.5049741428843","-12.776359361583042","14.17929463145144","3.9919699430999955","9.267054335651412","-11.160275530796007","4.1565551240747975","43.49901304721415","1.2195554380114046"
"-23.999690280523005","-11.276359361583042","15.162308715698671","3.6340437670380044","9.352279017274498","-12.671171358020016","2.469266525093909","44.23226958083169","-0.5910171260290582"
"-21.466691384893902","-10.776359361583042","15.978227840894792","3.8726689621511405","9.32479671762173","-9.322685983883048","6.171220960842709","36.28054449689875","1.30850246260637"
"-21.43103333522297","-10.276359361583042","16.420774139368262","3.826444120035397","9.32868533698315","-8.844421830194266","7.010686004530504","34.74716771078222","1.270065216180278"
"-18.143735315754014","-8.276359361583042","18.566322756736216","3.9344681505715386","9.537882031742017","-3.411742058974604","5.718601821105933","20.902360653329463","1.2020504401230063"
"-17.483960702679486","-12.276359361583042","14.973059391851903","4.130783914588957","9.250541978010272","-6.346635622936653","5.908252086705587","32.73481514850897","1.0876697654352228"
"-17.470205002781267","-11.776359361583042","15.592695224061993","4.105986795521472","9.35822047310868","-5.71319210983132","5.411254800178237","30.133173952242394","0.9306576535198019"
"-17.2983143525149","-8.276359361583042","18.675502327955844","3.9780389257310844","9.525886651520938","-2.4573802901682518","5.6397057492298","18.73593937996451","0.9239193047694023"
"-17.409859972000987","-11.276359361583042","16.09337974080391","4.083502619830267","9.436719078227576","-5.152099455755426","4.647104159283319","28.278471267138908","0.8430228686532715"
"-17.360846135076233","-10.776359361583042","16.44879859410444","4.06310808299862","9.464564059655464","-4.747328432611945","5.1312766268781","25.992420203205484","1.0749564194134322"
"-17.35649825122276","-10.276359361583042","16.827615412767155","4.045205586035056","9.471511736976963","-4.363831987483287","5.341846396132099","24.247048880614305","1.17304055960577"
"-17.313054248174026","-9.776359361583042","17.231776157825603","4.027308827035546","9.249565211825347","-3.91596766261619","5.8953433481526565","22.727905571398754","1.212011509158387"
"-17.326540082823936","-9.276359361583042","17.704630107174896","4.006808208492579","9.500167838795168","-3.456519104723898","5.758728841569922","21.38350494174373","1.2210449668309593"
"-18.533520066553592","-9.776359361583042","17.13328264031807","3.990343295403773","9.484371029328406","-5.234629908163163","5.625066088504655","25.75657002980318","1.2635247077984353"
"-17.46942678317737","-8.776359361583042","18.155980536411455","3.9836533451278395","9.504946355053582","-3.147947091561354","6.125704463192627","20.398222795310772","1.185342585778038"
"-16.478579752081124","-11.276359361583042","15.682321829079193","4.128237670769187","9.151216578856456","-4.631854907981094","7.81865996077878","29.1305951718347","0.5863100336139659"
"-18.565114245063164","-9.276359361583042","17.597291230498094","3.9655215401545556","9.511013902266246","-4.802162750636399","5.620166020002996","24.583270064469442","1.2589486171450766"
"-17.703338557986353","-8.276359361583042","18.61394876020613","3.9579184119881092","9.532818053867167","-2.923815214558067","6.304464019837342","19.68591639025042","1.0996014526284021"
"-16.46186061794799","-10.776359361583042","16.57658654455238","4.09968064110925","9.32376758329678","-3.7210029344502273","7.537498072341517","25.989149374661068","0.6030415707085552"
"-16.42063638330388","-10.276359361583042","17.10816208961026","4.074926097123956","9.380663396340584","-3.148197353919565","6.940827148107385","23.71562138200897","0.7706294848144708"
"-16.303917037419858","-9.776359361583042","17.617430170637434","4.0528862352563815","9.433049411616613","-2.522188059597059","4.8190665725386905","21.433701759961487","0.8551613480408626"
"-16.2242244075932","-9.276359361583042","17.98655580303083","4.032940937780854","9.451556183076429","-2.073055624007866","5.264647974473785","19.283404565592132","0.9031778244669404"
"-16.446623567043773","-8.776359361583042","18.36268003077905","4.013932120711204","9.47268332961304","-1.918968733136006","5.96700119672091","18.359607253219767","0.796598544105219"
"-16.76900162403178","-8.276359361583042","18.77024175883776","3.9940178395735515","9.491011315048102","-1.8335491864543525","6.148424842863886","17.917799154799038","0.7340183000550766"
"-18.635561075935442","-8.776359361583042","18.062023216426716","3.938129285095464","9.485082288055846","-4.407840472739321","5.671244128308797","23.480777489337157","1.246976380727471"
"-15.945082765365774","-10.276359361583042","16.114266103705983","4.093666782227903","8.956888454650077","-3.665812979545434","7.198848022703865","25.601520887384225","0.7032664102624366"
"-15.903760086502398","-9.776359361583042","16.919390904457067","4.068779363009561","9.132419798097615","-2.8197134840817943","6.744043920893041","22.960124360552765","0.7640975777871972"
"-15.829671111405439","-9.276359361583042","17.706587157630477","4.046612209068446","9.331123487846652","-1.9587099417413725","5.08045510085289","20.436072783641922","0.7675670590290764"
"-15.777016336747172","-8.776359361583042","18.462846775385835","4.02649240705284","9.391199840108774","-1.149521098786273","5.871343617707512","17.488701779458335","0.6849576551051015"
"-17.989634590817587","-12.776359361583042","14.489649177903134","4.130751776765143","9.259235402198733","-7.3357041147705395","5.462272133680743","35.20107342287715","1.1578634540727535"
"-16.095799265832763","-8.276359361583042","18.8793025644672","4.007192823557041","9.410186528657109","-1.0515090247655092","6.012535827453543","16.981127314624473","0.6246444954949233"
"-17.97150146350255","-12.276359361583042","15.10457358067315","4.106394903130426","9.36445718511883","-6.7026004262545635","5.964312021110949","32.27533586473615","1.0581175742526199"
"-15.36404595390594","-8.776359361583042","18.26134815012377","4.041155732629711","9.280919662709337","-0.9385547751755421","8.017732626138041","17.821727361053966","0.7836348909522393"
"-15.451973981304551","-8.276359361583042","18.856810033325665","4.020609853377705","9.261143867700667","-0.4303206129513765","6.962622283083392","16.025873091896386","0.6511006784437132"
"-17.90406754773568","-11.776359361583042","15.585401979331344","4.084504783246228","9.43015571197002","-6.1542522152684676","4.871906085935315","30.51567011568469","0.8609392858450562"
"-17.906984229203953","-11.276359361583042","15.908729098741295","4.065093989357153","9.447545621267011","-5.83341887646636","5.996925243719593","28.319876867289757","1.0746841774735145"
"-17.93575130277864","-10.776359361583042","16.3000519577481","4.04766419460156","9.456897187449348","-5.470547474524946","5.763316140163579","26.833545794661884","1.1831352758461868"
"-17.94144961815016","-10.276359361583042","16.729792986883265","4.0308020487722676","9.46381836152943","-5.046294048048276","5.960613479233122","25.512715880631685","1.2261049902202075"
"-18.635561075935442","-8.776359361583042","18.062023216426716","3.938129285095464","9.485082288055846","-4.407840472739321","5.671244128308797","23.480777489337157","1.246976380727471"
"-17.929716079834314","-9.776359361583042","17.180553765582957","4.011147360775797","9.476469323926384","-4.583670970599417","6.04959311509186","24.212479020107732","1.243431785115753"
"-17.93056525697248","-9.276359361583042","17.640456286634446","3.9881708613488875","9.489747605673713","-4.124536840075528","5.712934951816318","22.956927803567634","1.2503111669010991"
"-17.979446675628793","-8.776359361583042","18.103996630237734","3.962364599608408","9.521072672982939","-3.7098227878685672","5.650276147923877","21.800158235704515","1.241652774508303"
"-20.578114982074986","-8.776359361583042","17.856270301688486","3.7726223808892856","9.423655392573378","-6.555951918352447","6.318428468085405","28.454491741587024","1.315014919157246"
"-16.97969071520007","-11.776359361583042","15.415401856373263","4.130140705819276","9.234896745731588","-5.400042313952374","6.951960921563549","30.597750130210525","0.9571997989961432"
"-16.966280296778358","-11.276359361583042","16.0897669107582","4.103906298088718","9.349180358996378","-4.712204543861319","6.035471862076173","28.190079210564015","0.7662768695934794"
"-19.103386321109255","-10.276359361583042","16.63109522278892","3.991319128826137","9.444903162795462","-6.306672592495399","5.150360429179238","28.430525668296934","1.2613067249391143"
"-16.920901673411244","-10.776359361583042","16.615869565350692","4.080337823247567","9.431926373911644","-4.140697933087754","4.934279454427076","26.028889974300373","0.8499445984612954"
"-19.160060709136324","-9.776359361583042","17.09694346822797","3.966812610096123","9.48692612761995","-5.8974508862995085","4.901220720516868","27.315238297526676","1.2565547435274844"
"-16.81124323679407","-10.276359361583042","16.972213713436823","4.05907091309298","9.368937374244522","-3.6744123840663496","3.998295179269091","23.696825263852357","1.0440601799555331"
"-19.300594970942235","-8.276359361583042","18.48134435251423","3.8721854190509046","9.529622818133443","-4.653482536033638","6.052428651816837","23.862715476079252","1.2233527874733703"
"-16.742919135371423","-9.776359361583042","17.40044903555015","4.039850177749664","9.503722606486479","-3.1776434389808754","4.263764887799245","21.55947972789262","1.1313618298909134"
"-19.22167124294893","-7.776359361583042","18.927740968708605","3.827898892659862","9.58562990219722","-4.128120535608204","5.3552273032464095","22.448582883654232","1.2103121575593718"
"-19.156430114084955","-7.276359361583042","19.366099147798774","3.773947265009657","9.577664104732127","-3.6244822507893275","6.03591162445292","21.071910808332426","1.183291591131109"
"-18.501592712607316","-13.276359361583042","13.650633370518545","4.130687493982032","8.977037335224681","-8.685514261615939","5.614028440703948","36.093450276289275","1.3607146798120127"
"-18.491720887559104","-12.776359361583042","14.436011775161726","4.106496870138972","9.325413029667313","-7.8909988035214464","5.468742616799528","33.95367624187932","1.2459851542758074"
"-18.491799484344106","-12.776359361583042","14.435551717279218","4.106496870138972","9.32520768948292","-7.891536153771805","5.494110207071797","33.95062642847138","1.2464444520177977"
"-18.565114245063164","-9.276359361583042","17.597291230498094","3.9655215401545556","9.511013902266246","-4.802162750636399","5.620166020002996","24.583270064469442","1.2589486171450766"
"-16.793900133039486","-9.276359361583042","17.807753641767025","4.021354713081423","9.526533115590743","-2.821057760695783","5.18704337184992","20.11956812670835","1.119342142072707"
"-18.635561075935442","-8.776359361583042","18.062023216426716","3.938129285095464","9.485082288055846","-4.407840472739321","5.671244128308797","23.480777489337157","1.246976380727471"
"-18.73003620700979","-8.276359361583042","18.52382281224171","3.9072500828813284","9.535357423662429","-4.0404854224998665","5.665088727834651","22.44489282564615","1.2226861081919793"
"-17.0078237714335","-8.776359361583042","18.230916585812114","4.000997730357794","9.454463732751138","-2.6116002326116874","5.849555362979731","19.27125131117946","1.02401468855723"
"-17.989634590817587","-12.776359361583042","14.489649177903134","4.130751776765143","9.259235402198733","-7.3357041147705395","5.462272133680743","35.20107342287715","1.1578634540727535"
"-17.97150146350255","-12.276359361583042","15.10457358067315","4.106394903130426","9.36445718511883","-6.7026004262545635","5.964312021110949","32.27533586473615","1.0581175742526199"
"-17.90406754773568","-11.776359361583042","15.585401979331344","4.084504783246228","9.43015571197002","-6.1542522152684676","4.871906085935315","30.51567011568469","0.8609392858450562"
"-17.906984229203953","-11.276359361583042","15.908729098741295","4.065093989357153","9.447545621267011","-5.83341887646636","5.996925243719593","28.319876867289757","1.0746841774735145"
"-17.929716079834314","-9.776359361583042","17.180553765582957","4.011147360775797","9.476469323926384","-4.583670970599417","6.04959311509186","24.212479020107732","1.243431785115753"
"-17.93056525697248","-9.276359361583042","17.640456286634446","3.9881708613488875","9.489747605673713","-4.124536840075528","5.712934951816318","22.956927803567634","1.2503111669010991"
"-17.979446675628793","-8.776359361583042","18.103996630237734","3.962364599608408","9.521072672982939","-3.7098227878685672","5.650276147923877","21.800158235704515","1.241652774508303"
