Trying to find 10290 nuggets. At ~95.1s per nugget, this will take order 271.9 hours.
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 52/70 T_c = 2.72e+06
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 53/70 T_c = 3.32e+06
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 54/70 T_c = 4.06e+06
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 55/70 T_c = 4.96e+06
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 56/70 T_c = 6.06e+06
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 57/70 T_c = 7.41e+06
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 58/70 T_c = 9.05e+06
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 59/70 T_c = 1.11e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 60/70 T_c = 1.35e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 61/70 T_c = 1.65e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 62/70 T_c = 2.02e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 63/70 T_c = 2.46e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 64/70 T_c = 3.01e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 65/70 T_c = 3.67e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 66/70 T_c = 4.49e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 67/70 T_c = 5.48e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 68/70 T_c = 6.70e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 69/70 T_c = 8.19e+07
1/7 rho_c_MS = 1e-05 rho_c_sun; 1/21 xi = 1.0e-26; 70/70 T_c = 1.00e+08
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 1/70 T_c = 1.00e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 2/70 T_c = 1.22e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 3/70 T_c = 1.49e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 4/70 T_c = 1.82e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 5/70 T_c = 2.23e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 6/70 T_c = 2.72e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 7/70 T_c = 3.32e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 8/70 T_c = 4.06e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 9/70 T_c = 4.96e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 10/70 T_c = 6.06e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 11/70 T_c = 7.41e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 12/70 T_c = 9.05e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 13/70 T_c = 1.11e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 14/70 T_c = 1.35e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 15/70 T_c = 1.65e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 16/70 T_c = 2.02e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 17/70 T_c = 2.46e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 18/70 T_c = 3.01e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 19/70 T_c = 3.67e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 20/70 T_c = 4.49e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 21/70 T_c = 5.48e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 22/70 T_c = 6.70e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 23/70 T_c = 8.19e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 2/21 xi = 3.2e-26; 24/70 T_c = 1.00e+04
