"#Zeta","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","HaNII","HaSII","SS"
"-20.5","-11.776","-10.2514256876783","11.060142678345","4.10658503000381","40.9521722612878","1.09587915027079","7.8461993419591","-6.10133750192392","-7.09475055910062","-1.22188867213816","-6.99404777004041","-6.69049816980406","-8.38033487537613","-7.36228615711833","-4.00976365135802","-5.47388812433623","-0.970503242176275","1.31756559582618","5.54174610405299","5.54174610405299","-1.0180487182578"
"-20.5","-11.276","-9.853119016089","11.4489091983973","4.08239170544453","39.1902692184197","0.90165314941211","7.88172190693683","-7.47608820692851","-7.21206574511449","-1.81142401089894","-7.56967918741199","-7.59742043872167","-8.76447463474342","-8.11635855776437","-5.15900512749005","-5.47787168395748","-0.344615693665923","1.33375244917537","6.92456910068139","6.92456910068139","-0.648116076979043"
"-20.0","-11.276","-9.25378215839653","11.5578786886022","4.10493694837782","39.0524899756959","0.868394667782615","7.84125472065782","-7.32143001284629","-7.24643997110935","-1.24848157968077","-7.00896696848526","-6.45878845737812","-8.94368132405838","-8.1197150558827","-4.59980913183251","-5.48836734113584","-0.393517706473442","1.33482487491326","5.95656370700786","5.95656370700786","-0.823966268175689"
"-21.0","-10.776","-10.0719736950739","11.7090572100614","4.04981342291865","37.8703684256142","1.01536394114167","7.8700152946421","-8.27956103893386","-8.34698351760312","-1.32810877406511","-7.71720883319618","-7.36013273458254","-8.62640518114873","-8.49232532253485","-7.04194982281705","-7.36917220018559","-0.625092996766508","1.34473348361293","6.56537755601786","6.56537755601786","-0.134079858613882"
"-20.5","-10.776","-9.47839930133813","11.8126943763484","4.0630803116113","37.0365832658768","0.977914479375422","7.90376224840587","-7.60827238998779","-8.2364459527371","-1.20916340479133","-7.3640064625151","-7.61242733557866","-8.82066863825036","-8.90028375585491","-5.7634708910071","-6.39878134623075","-0.335972483962834","1.349405804552","6.82676698353299","6.82676698353299","0.0796151176045541"
"-20.0","-10.776","-8.79790539993233","12.0083326132369","4.07858561060376","36.9281885651242","0.858278214788762","7.90115298388932","-6.30750587550291","-7.37127972117634","-1.8371794763568","-6.38515018426748","-6.39194642529552","-7.44420486968006","-7.4393824259444","-4.62359014607128","-5.36047658677391","-0.303609644311382","1.3393516847481","5.78020721717075","5.78020721717075","-0.00482244373566912"
"-19.5","-10.776","-8.24653594324868","12.0657093623777","4.10127031119908","36.7358098876236","0.778170493924532","7.84252927845845","-7.182615646943","-8.66593395913265","-1.10974845545226","-7.06901725962363","-7.36386732675682","-10.1153550412902","-9.68736245670675","-5.04949881237105","-5.73017104227882","-0.073261553184041","1.35261548978701","6.81717216513587","6.81717216513587","-0.427992584583419"
"-21.0","-10.276","-9.62138449246616","12.1552130814646","4.03227060475326","36.8765193533","1.10765549714546","7.92112719752579","-7.29866890026079","-8.21655435509983","-1.5291225001","-7.83602211521206","-7.49058768491925","-8.51024266273541","-7.754894014619","-5.88134256080527","-6.21226592969273","-0.119007345581582","1.34670366514036","7.20962694480475","7.20962694480475","-0.755348648116416"
"-20.5","-10.276","-9.06106214220362","12.2219087138667","4.04512857470798","35.7270565180201","1.09856270868959","7.91658090163656","-7.12054188333705","-8.15995146000406","-2.23573767936291","-7.59324259432179","-7.18968771998792","-8.06744711087292","-8.09764556782873","-5.41362043113904","-6.72350034623065","-0.553584699935307","1.353717521765","6.49147554561058","6.49147554561058","0.0301984569558098"
"-20.0","-10.276","-8.44787362578598","12.3465358715433","4.05698134380894","34.9117292293804","1.04946592536459","7.91645770928825","-7.82583790815668","-7.34223991484826","-1.16565490785707","-7.33327149469825","-6.75384195301738","-8.08107765830421","-7.29519585811773","-5.15859558112701","-6.16860996878393","-1.12242452343172","1.35381305513045","5.52848634120953","5.52848634120953","-0.785881800186481"
