"#Xi","#Mass","#Temp","#Rad","#Lumi","#HaNII","#G","#Gbp-Grp"
"-22.951714408593467","13.89707192152586","3.826534781534394","8.321184027302314","-10.868134849414327","6.923563406431218","39.72500082118354","1.2610374547703955"
"-19.9924173153859","12.416756827230849","4.084897858461355","8.377488383376132","-9.39982767635135","6.593649048348646","36.611494443092525","1.0074719924577167"
"-25.035413353088657","9.663228008275757","3.991221644093539","8.26599637049508","-17.190263449496552","1.9504921002231121","57.53667059853967","1.040152927069549"
"-20.59066148801073","13.646501102217343","4.013047996115231","8.218797998111738","-8.760557374309132","6.562055477253479","34.624921302165966","1.1855673433233065"
"-26.0369714977617","9.579624288847212","3.934594389427021","8.299942900022767","-18.274306813861664","2.3674992761954683","59.10193095193742","1.0124491769846031"
"-22.53481276174204","13.054633775897635","3.941392159191468","8.288919605661727","-11.295732584900636","6.641187224863171","41.103298031022234","1.380340447775275"
"-19.993959182574805","13.259761102135933","4.048014290938054","8.427323786357247","-8.553830457239332","6.241494032293188","34.36755443337312","1.1157530007598808"
"-20.172204647348046","15.076953876830173","3.962369335670021","8.494850021680094","-6.910664288512485","6.724055349227359","29.837728295338263","1.2214920882291622"
"-26.0369714977617","9.579624288847212","3.934594389427021","8.299942900022767","-18.274306813861664","2.3674992761954683","59.10193095193742","1.0124491769846031"
"-24.534014056625118","9.225900041318715","4.032900678732676","8.226599905207358","-17.127012627171254","2.2736949174046877","57.8396075916411","0.9605288627383786"
"-24.534440704142646","9.69664484451261","4.014058277424336","8.246744709723842","-16.656305143442605","2.3039012463314266","56.63108649961377","1.0472679434437424"
"-22.538619335381238","12.600669944765919","3.9675620156842353","8.275311354541811","-11.754341291987702","5.913780696623238","43.11348902691133","1.3676775454279664"
"-24.5353117899877","10.163138648973431","3.991562744966425","8.263636068588108","-16.19024633641749","2.800550141159326","55.43380939042606","1.1527867856148646"
"-23.532661820185673","9.751013848370379","4.0496056125949735","8.194514341882467","-15.600858521397713","2.0418066646047053","54.56821531194693","1.1233491480469198"
"-23.534099901276612","10.224899836222281","4.033101936663848","8.218797998111738","-15.128053275292121","2.775478107216228","53.41717414586212","1.1648900424885227"
"-22.030641254375475","9.305281773660479","4.1303337684950066","7.997823080745725","-14.545064233287322","3.7242265652228803","51.934369482361404","1.1469766230220628"
"-22.02965787545012","9.816919576433778","4.106088858382442","8.062581984228164","-14.03274525801431","3.6733893995511555","50.719014843734115","1.1485938412535717"
"-22.030253271633164","10.301168833401746","4.085040706742194","8.1156105116743","-13.548917476469915","3.9274228759477907","49.58320431424791","1.1542339084979716"
"-22.53481276174204","13.054633775897635","3.941392159191468","8.288919605661727","-11.295732584900636","6.641187224863171","41.103298031022234","1.380340447775275"
"-22.03188773741305","10.775405587225148","4.066661302300677","8.156851901070011","-13.075978677077266","4.209603627985482","48.45416576199838","1.1645402638980755"
"-22.529917976990795","9.323868522465586","4.105986795521472","8.073718350346123","-15.02616921485706","3.35883767229795","53.185995153658425","1.1417738320356676"
"-22.530152765391243","9.80317888462613","4.084933574936716","8.118925752825776","-14.54685228295009","3.2122568906328715","52.05575042176211","1.1439739042098935"
"-23.031564175763553","9.776905347481579","4.066586796470695","8.159867847092567","-15.074214811045772","3.129209897096356","53.362925384838384","1.1389725532029118"
"-22.077358193248763","15.331873412990552","3.772959475030257","8.317018101048111","-8.558395649251851","6.839654060853062","33.449335021673264","1.3154943130865675"
"-21.535636910345307","9.149070479568902","4.160618572399474","7.866287339084195","-14.203790652142553","3.5554048154277007","51.018326586904735","1.1473398364862177"
"-21.529913234295588","9.78967609602639","4.130558899864014","7.984527313343793","-13.559737428775803","4.149783107433104","49.46188044144159","1.1516204190300172"
"-21.529392048695925","10.314149812968424","4.106122874006654","8.058805486675906","-13.035191541821751","4.449394553399207","48.21447395782684","1.160442220167596"
"-21.53089581539672","10.800413173587279","4.084933574936716","8.1156105116743","-12.550283043662573","4.381095037147229","47.023658371017774","1.1782089352731475"
"-21.029468597080218","10.279086887897508","4.13046242928158","7.975431808509263","-12.56975166623906","4.975593904085095","46.943148193703244","1.1676105850548097"
"-21.03026546639998","10.814142853942135","4.106428894793411","8.058805486675906","-12.036055019739097","4.329129501860286","45.570480284020064","1.1966274203985634"
"-21.031872680481378","11.297089275398612","4.0851478121269045","8.1156105116743","-11.554439665785987","4.448814836533724","43.98782247467339","1.2653547651323365"
"-20.530111985449906","10.77922239382558","4.130880313793652","7.975431808509263","-11.570357706322671","5.643893584627512","44.15738895793551","1.2223351730897605"
"-20.530552898260474","11.315175207708414","4.10636090880675","8.058805486675906","-11.035383797979009","4.9939693043566695","42.110476984119956","1.315965027258919"
"-22.033833119034323","11.248134611987577","4.049721822152435","8.191730393362857","-12.604782947940327","4.04974449746892","47.25621423379553","1.1845450546932952"
"-24.033670307792146","9.725447461602105","4.0333031013725735","8.221414237842339","-16.127096219585308","2.4859542500036467","55.649321246086416","1.082964111669348"
"-21.532718321621772","11.271679827138968","4.066512277856596","8.156851901070011","-12.080402968725048","1.579384229374235","45.70819105044269","1.218634277487169"
"-19.9924173153859","12.416756827230849","4.084897858461355","8.377488383376132","-9.39982767635135","6.593649048348646","36.611494443092525","1.0074719924577167"
"-20.172204647348046","15.076953876830173","3.962369335670021","8.494850021680094","-6.910664288512485","6.724055349227359","29.837728295338263","1.2214920882291622"
"-25.53606852231716","9.624692153673921","3.9657706632968646","8.28443073384452","-17.728942470240725","2.422822774537833","58.3561269799949","1.0340967773581369"
"-21.031872680481378","11.297089275398612","4.0851478121269045","8.1156105116743","-11.554439665785987","4.448814836533724","43.98782247467339","1.2653547651323365"
"-19.479631111973397","12.585028950140225","4.1062249048967985","8.35314654621398","-8.723308171459667","5.0561880530517245","37.30229129158468","0.9844256377095775"
"-20.530552898260474","11.315175207708414","4.10636090880675","8.058805486675906","-11.035383797979009","4.9939693043566695","42.110476984119956","1.315965027258919"
"-20.547303242316378","13.187167749845635","4.032094713052902","8.331427296520744","-9.177497377472115","7.080159607537985","35.640615439101985","1.141635868072484"
"-17.96050905493406","14.116589551661985","4.094051655509965","8.35506820634885","-5.6734549046004705","6.9348667473038725","30.807235520889193","0.5911443907223344"
"-17.913899321109064","14.631266573055193","4.068556895072363","8.40739090447073","-5.111934633309768","5.882032503505362","28.54361805173434","0.7484539029931057"
"-17.79773426193914","15.115917766472593","4.04680721355374","8.47202469770028","-4.510801800606643","5.156957555851307","26.342098596181586","0.8593900597429176"
"-17.71929193439042","15.47713624039222","4.02649240705284","8.505828033854836","-4.068554115378621","5.208287502189175","24.3024468632755","0.8978665642190116"
"-17.89806771449603","15.821330254882891","4.006979190574277","8.500373714353374","-3.899394830412254","5.840073330415043","23.339426955424116","0.7881534551336635"
"-18.200385548647795","16.222166547413423","3.9874919759997765","8.51785541893003","-3.7982282465431076","5.85256527432695","22.86533783678268","0.7075814042124762"
"-20.026250404571336","11.169442767699067","4.130816050034745","8.095169351431755","-10.676771646388094","6.060007767695467","41.22274358464382","1.3212699394952594"
"-17.467088977453095","14.323957560068807","4.088348752288529","8.218797998111738","-4.972531044324713","8.014442114566574","29.266682014432483","0.6878379360902045"
"-17.425999176600126","15.008659811766007","4.063520999689991","8.33945144130644","-4.247409683663483","7.877960221227669","26.67770463879431","0.750093181311275"
"-17.32075372701256","15.597298718328554","4.040958173384207","8.428944290035574","-3.5536843547007506","6.73282963438662","24.24433131023074","0.7865428127367515"
"-17.236635091754042","16.002034781601925","4.020609853377705","8.46908529912312","-3.0623761680781674","5.635528870663662","22.4573232153225","0.6983461540054492"
"-17.484471953254968","16.325158267191195","4.001517376823505","8.47928731647617","-2.9825548770010126","5.970877716995764","21.94757599812459","0.607969313242549"
"-20.00650061980145","11.93000288637374","4.10636090880675","8.321184027302314","-9.901670073249722","5.724065266206926","38.92184567455439","1.217942201289567"
"-16.916367185942683","15.228173170548194","4.058615797010562","8.221414237842339","-3.5185974364587076","9.821007611119867","25.052194721703994","0.7439503860367687"
"-16.795196204785217","15.639211371751989","4.036588976755405","8.186108379813206","-2.9859733217473474","6.209428978471071","22.80137718532252","0.7756186045708056"
"-16.798301270172423","16.116077355785407","4.016490131620828","8.191730393362857","-2.506358608931163","6.452590073473222","21.232556621447372","0.6429251544516887"
"-17.18144614621049","16.69917945746366","3.997298992409514","8.286680969354931","-2.3033881309524085","6.162352604493603","20.743233426554273","0.5909408989523897"
"-19.964238218562812","12.848547152251259","4.065766387622749","8.417471693203293","-8.937958174715984","5.278261088107476","35.60522922549914","1.0143391740218561"
"-18.989676140626486","12.44054795591809","4.130591051963374","8.23426412437879","-8.378477528423058","6.527522481700762","37.66192076717894","1.061193179694385"
"-18.974477495635718","13.074419456160035","4.104623660435326","8.343408593803858","-7.728705240394013","6.2208489203899715","34.84436420828995","0.9525946836167236"
"-18.906878600572405","13.573825474009393","4.081203239306576","8.414137362184476","-7.161071331687426","4.970012733302952","33.20738751768323","0.7859038619859078"
"-18.88136516806078","13.918438973961377","4.05922251252969","8.436957330669449","-6.787362162960015","4.733271274403191","30.962296475677952","1.0341628989356124"
"-21.607054679914803","15.834365252566895","3.77326702829461","8.520483532740792","-7.585703702280043","6.622585738730384","30.972560614937755","1.3443759787646776"
"-18.896369310482665","14.303368189639706","4.03996902686746","8.446381812222443","-6.414341672926311","5.76980236730192","29.310246768573638","1.1403230302817562"
"-18.876118957316287","14.733252145310866","4.021272013951038","8.45863784902565","-5.962284905860215","6.208615270496553","27.857031065444897","1.181440798188472"
"-20.74621562923442","16.406753858754467","3.828305357252508","8.555698894718901","-6.15335884501803","6.897507120842483","27.437913255768144","1.2341445668639182"
"-20.601000515907586","16.84901014390104","3.775034890527529","8.57576498053672","-5.565696983313272","6.694674718523197","25.853146976977843","1.1975911397221992"
"-20.541672860414806","17.30435387894659","3.7210352806230325","8.599337132992488","-5.051533321697269","5.912780064189575","24.48694489253523","1.0300184561072108"
"-18.86704737670923","15.181901190900557","4.0011710149414","8.485011214578574","-5.5033398942794305","4.210755533827918","26.538774702895772","1.1829298563380455"
"-20.026250404571336","11.169442767699067","4.130816050034745","8.095169351431755","-10.676771646388094","6.060007767695467","41.22274358464382","1.3212699394952594"
"-20.00650061980145","11.93000288637374","4.10636090880675","8.321184027302314","-9.901670073249722","5.724065266206926","38.92184567455439","1.217942201289567"
"-19.964238218562812","12.848547152251259","4.065766387622749","8.417471693203293","-8.937958174715984","5.278261088107476","35.60522922549914","1.0143391740218561"
"-20.25200219963973","15.540819792093952","3.9343570300168476","8.467608105583633","-6.526250379014281","7.284611552340059","28.755498456453438","1.218235111760979"
"-19.496559522528578","11.962387230643719","4.130944568044679","8.246744709723842","-9.363450940473326","5.310454181669021","40.146875295037546","1.1157749645393906"
"-18.979447786296845","15.634811307515234","3.9779064276371185","8.501743729627995","-5.161826585045422","4.883315466880461","25.50287208508854","1.158197608761764"
"-19.39995016007708","13.053246630683402","4.0839681975984155","8.409087369447835","-8.17421443062244","5.7980262283322235","35.45670413425379","0.8213078575926787"
"-19.43940806793027","13.375505406308404","4.063558518110981","8.419129307741976","-7.887062684873709","6.159584820088776","33.25174195025428","1.0069973554620901"
"-19.46932398072599","13.775385867987984","4.045440339814774","8.428944290035574","-7.514196687149209","6.389149579111062","31.859328985411594","1.1370094588906348"
"-19.489543671607464","14.209233432750251","4.027268042466619","8.440121603187803","-7.098647501944263","7.018715908374537","30.605513778331595","1.1956898566840728"
"-19.49772362723537","14.66052117597561","4.00702192557868","8.44793286559218","-6.65433143993249","6.486372322919604","29.38381494397812","1.2118776247175553"
"-19.51961218660091","15.119728576917717","3.983748034865902","8.46314613672635","-6.216240482881673","6.578696766148698","28.191810497412888","1.2142070051811835"
"-19.199341618877526","16.090960179136367","3.952656856156595","8.519171463821658","-4.924778746355339","4.687479240489795","24.7540748526709","1.0914435155145341"
"-18.48506075571211","12.933358092913927","4.127590677007958","8.231724383328517","-7.381151718650422","6.9283351359181795","35.520790407094225","0.9023102793615507"
"-19.591560889968896","15.581800481826681","3.9578849169337653","8.486430478854434","-5.825565309066186","6.50152635132888","27.105323292266686","1.2048914159176647"
"-18.468646725045158","13.59389800254442","4.1004739362576546","8.351216345339342","-6.703791133516614","5.990829426335796","33.35994225571164","0.7170951992520216"
"-18.417082388647223","14.100020172178242","4.075291418883302","8.415807727635544","-6.145596640347837","4.652379090050501","31.01051657645513","0.8422229454844796"
"-18.33401962272557","14.491323255594034","4.05311687492293","8.467608105583633","-5.669050026991623","5.061204646959156","28.651976694043935","1.0113033147951604"
"-18.274070025072657","14.872558899414908","4.032900678732676","8.477844476338758","-5.225143903448524","6.037606112183867","26.64107423437559","1.0936003207057112"
"-18.27952745916783","15.282602367437557","4.013847995871831","8.497620649781288","-4.818269183583528","4.964372919382694","25.16564067614229","1.0907666502179119"
"-18.47126259172482","15.704775661905646","3.9940926871889895","8.512550992904211","-4.585737286249317","5.622895719820639","24.280916387296706","1.015162147670523"
"-18.756499525883676","16.145545764609054","3.972012966668918","8.519171463821658","-4.4287676554710025","6.053108427948971","23.70129189037033","0.903257136806495"
"-19.70504938916462","16.044685819020412","3.9302713495304507","8.505828033854836","-5.475763350253198","6.02132225046379","26.098959962595497","1.1761516011577413"
