"#Xi","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","#HaNII","#HaSII","#SS"
"-21.031872680481378","-12.776359361583042","-11.554439665785987","11.297089275398612","4.0851478121269045","43.98782247467339","1.2653547651323365","8.1156105116743","-6.022642270454699","-6.058041583469186","-1.0195421077239","-5.536704390037998","-5.094473951564952","-7.366531544420414","-5.565590792412499","-5.490797477668897","-6.294906389452127","-0.51173138450454","1.2906132849749863","4.448814836533724","5.047044941252848","-1.8009407520079135"
"-20.610339041287574","-14.276359361583042","-14.288649042788284","8.095740712898222","4.211814430456818","51.20329589017015","1.1491479320147349","7.267171728403014","-5.289967300934246","-6.1382267032813065","-1.0692037370166998","-5.913996294381618","-5.593630164530732","-6.280254507470423","-6.015472686656207","-4.439256698945288","-5.147764060588113","-0.4640732586044307","1.2283746904219073","4.959815847274729","5.362886233844507","-0.26478182081421586"
"-20.530111985449906","-13.276359361583042","-11.570357706322671","10.77922239382558","4.130880313793652","44.15738895793551","1.2223351730897605","7.975431808509263","-8.167491087293763","-6.047546603576967","-1.0534986094304124","-6.23210238398191","-5.919373513078194","-6.2549252084179425","-7.393618634889395","-5.254222782110241","-6.095663207797505","-0.1032533843925944","1.2910134539653804","5.643893584627512","6.121208980826449","1.1386934264714526"
"-20.530552898260474","-12.776359361583042","-11.035383797979009","11.315175207708414","4.10636090880675","42.110476984119956","1.315965027258919","8.058805486675906","-6.2832456425673024","-7.26003230324049","-1.6665527255032495","-6.00797697223615","-5.117304737618403","-6.22337144657985","-6.057694247104106","-5.644740094472621","-6.001697059901459","-0.07078549626260615","1.304576688766113","4.9939693043566695","5.76086436355145","-0.16567719947574408"
"-22.033833119034323","-12.776359361583042","-12.604782947940327","11.248134611987577","4.049721822152435","47.25621423379553","1.1845450546932952","8.191730393362857","-5.227825039175386","-7.54515513999149","-2.721246399047171","-5.196133365715016","-4.435570673002016","-4.664542099310616","-4.123262702859336","-5.057942316158605","-5.975925012692573","-0.316322701181308","1.2625697332175498","4.04974449746892","3.6971742834319516","-0.5412793964512802"
"-24.033670307792146","-14.276359361583042","-16.127096219585308","9.725447461602105","4.0333031013725735","55.649321246086416","1.082964111669348","8.221414237842339","-4.2415423113895345","-4.649170726417032","-1.5214335044061567","-3.2876870913186345","-3.3813244611148603","-2.6972362915270183","-2.130826972678317","-4.142486585223311","-4.2914091548496565","-0.54500278269054","1.166903523871796","2.4859542500036467","1.4815460732845254","-0.5664093188487014"
"-20.042648793689963","-13.276359361583042","-11.520720261080854","10.33400033075943","4.160918499539781","43.921493226263806","1.225574514599785","7.7363965022766426","-6.265760395564545","-7.203633845022479","-1.0356932176960636","-6.403402904373539","-5.5292955702772115","-7.320572103387881","-6.433209087618408","-5.159204101152906","-5.809108283077831","-0.026225806029419683","1.293185706706598","5.448599766135309","6.354054928358853","-0.8873630157694729"
"-21.532718321621772","-12.776359361583042","-12.080402968725048","11.271679827138968","4.066512277856596","45.70819105044269","1.218634277487169","8.156851901070011","-6.72399801003795","-6.318035541005317","-1.0448897690294483","-5.262330372643358","-5.294992040666664","-5.188626102946107","-5.597394758080085","-5.409938769196257","-6.1671080552402096","-3.3979400086720375","1.2765996535576432","1.579384229374235","1.64762450499948","0.4087686551339784"
"-19.9924173153859","-11.776359361583042","-9.39982767635135","12.416756827230849","4.084897858461355","36.611494443092525","1.0074719924577167","8.377488383376132","-7.766496239658865","-7.2396529214700935","-2.2865094569060576","-8.216811308924742","-6.705533773838407","-9.527243550682787","-8.93070198788447","-5.114525697170842","-6.00436480540245","-0.0987051828344328","1.356618541969091","6.593649048348646","8.73397748241739","-0.5965415627983168"
"-20.172204647348046","-8.776359361583042","-6.910664288512485","15.076953876830173","3.962369335670021","29.837728295338263","1.2214920882291622","8.494850021680094","-7.384576047114056","-8.457050151185822","-1.199833009798636","-8.98296666070122","-7.058389197846366","-7.714892970433188","-7.152797636019076","-6.095609079987638","-6.5892227666227905","-0.32919771573905604","1.382053082115315","6.724055349227359","6.718397344683919","-0.5620953344141119"
"-25.53606852231716","-14.276359361583042","-17.728942470240725","9.624692153673921","3.9657706632968646","58.3561269799949","1.0340967773581369","8.28443073384452","-3.6501399178076688","-3.620694482249418","-1.947306058075032","-3.1906423297888944","-2.596022036330645","-1.9125735429637145","-1.233215484502141","-6.434979071654706","-5.6585654754218595","-0.07479107858799645","1.1099158630237933","2.422822774537833","1.075912380577277","-0.6793580584615735"
"-21.031872680481378","-12.776359361583042","-11.554439665785987","11.297089275398612","4.0851478121269045","43.98782247467339","1.2653547651323365","8.1156105116743","-6.022642270454699","-6.058041583469186","-1.0195421077239","-5.536704390037998","-5.094473951564952","-7.366531544420414","-5.565590792412499","-5.490797477668897","-6.294906389452127","-0.51173138450454","1.2906132849749863","4.448814836533724","5.047044941252848","-1.8009407520079135"
"-19.641735680978705","-12.776359361583042","-12.483745464605178","8.909224306021333","4.160708572292429","46.91942389885193","1.1909311993682294","7.243038048686294","-6.376130731649698","-7.43074316667139","-1.0515870342213989","-6.424119684319354","-7.235823867609669","-7.0227795533646145","-7.391687957302673","-4.754981129262247","-6.022733787572707","-0.5479067509822686","1.268975581097807","5.8139036088268945","6.320250118213037","0.36890840393805807"
"-19.479631111973397","-11.776359361583042","-8.723308171459667","12.585028950140225","4.1062249048967985","37.30229129158468","0.9844256377095775","8.35314654621398","-6.333482019445119","-7.511590311096802","-1.9796387173522922","-6.05531996611869","-6.265200170411153","-8.348721986001856","-7.638461028730721","-4.199145508496439","-5.094258072608398","-0.790484985457369","1.348752559257216","5.0561880530517245","6.770656355122069","-0.710260957271135"
"-20.530552898260474","-12.776359361583042","-11.035383797979009","11.315175207708414","4.10636090880675","42.110476984119956","1.315965027258919","8.058805486675906","-6.2832456425673024","-7.26003230324049","-1.6665527255032495","-6.00797697223615","-5.117304737618403","-6.22337144657985","-6.057694247104106","-5.644740094472621","-6.001697059901459","-0.07078549626260615","1.304576688766113","4.9939693043566695","5.76086436355145","-0.16567719947574408"
"-20.547303242316378","-10.776359361583042","-9.177497377472115","13.187167749845635","4.032094713052902","35.640615439101985","1.141635868072484","8.331427296520744","-7.646660904688695","-8.19151894343405","-1.0229626647753187","-7.318758762624412","-7.586700235918748","-7.273435783837756","-7.32550628270365","-6.215668051977851","-8.413412695328246","-0.051195954067188784","1.3576490329184676","7.080159607537985","6.946465165040755","0.05207049886589447"
"-17.042298535568428","-9.776359361583042","-6.81044066365341","12.031635013210307","4.111833578148847","34.281807580485356","0.6624836421455029","7.371067862271736","-10.086239113587677","-11.058786812414679","-1.1856857997925403","-11.2518119729938","-11.217527375833713","-11.242831807785727","-11.257982252859861","-7.431329021990103","-8.001784267629041","-0.5179844235492883","1.3623693625010485","10.415317026027717","10.43132654869183","0.015150445074134308"
"-17.96050905493406","-10.276359361583042","-5.6734549046004705","14.116589551661985","4.094051655509965","30.807235520889193","0.5911443907223344","8.35506820634885","-10.344861565188618","-9.277695213125673","-1.07448164182257","-9.108574057152007","-8.0007389288869","-10.383839687152417","-10.353890478021151","-5.3226668485800985","-6.177766519761156","-1.033248335948622","1.389325591817493","6.9348667473038725","9.034328637674639","-0.02994920913126491"
"-17.913899321109064","-9.776359361583042","-5.111934633309768","14.631266573055193","4.068556895072363","28.54361805173434","0.7484539029931057","8.40739090447073","-8.767766478885266","-8.701583619938706","-1.1685141607513425","-8.27843668164252","-7.475733731233022","-10.145511774955569","-9.717604495257474","-5.544698228342924","-6.592779107072603","-1.530177984021837","1.3997948225782166","5.882032503505362","8.049651650250095","-0.4279072796980953"
"-17.79773426193914","-9.276359361583042","-4.510801800606643","15.115917766472593","4.04680721355374","26.342098596181586","0.8593900597429176","8.47202469770028","-6.302421966348887","-7.174314291978241","-1.3840499483435988","-6.190036478285986","-6.070121476343217","-9.17979854051436","-8.028816959143839","-4.042057664554595","-5.002613615602686","-0.667965722972482","1.3905995468029917","5.156957555851307","7.3312099004219125","-1.150981581370521"
"-17.71929193439042","-8.776359361583042","-4.068554115378621","15.47713624039222","4.02649240705284","24.3024468632755","0.8978665642190116","8.505828033854836","-6.365220541854049","-7.3796557002455065","-0.9601894458516497","-6.307064997468863","-6.396422631848533","-8.770062314092065","-7.071450532998337","-4.854803593885818","-5.211266141172293","-0.8401321529074334","1.399812119978673","5.208287502189175","6.222711181503063","-1.69861178109373"
"-17.89806771449603","-8.276359361583042","-3.899394830412254","15.821330254882891","4.006979190574277","23.339426955424116","0.7881534551336635","8.500373714353374","-7.605023280445436","-7.1283103343144845","-1.6420651529995463","-7.273761953197362","-6.287939857538925","-8.07727454200674","-7.344093581819785","-4.004496429734994","-5.849857838151442","-0.40516564441668207","1.4066423553507665","5.840073330415043","6.865264629281348","-0.7331809601869551"
"-18.200385548647795","-7.776359361583042","-3.7982282465431076","16.222166547413423","3.9874919759997765","22.86533783678268","0.7075814042124762","8.51785541893003","-7.534617148551582","-7.118501220385017","-1.8693446509779694","-7.097290187030123","-6.05124481983173","-7.289459552066703","-7.370590400897281","-4.3588234533868855","-5.535510452566029","-0.1612768099686281","1.4094427867089556","5.85256527432695","6.865826405594827","0.08113084883057813"
"-20.026250404571336","-12.776359361583042","-10.676771646388094","11.169442767699067","4.130816050034745","41.22274358464382","1.3212699394952594","8.095169351431755","-6.647817481888637","-7.198596289982645","-1.4824082692880922","-6.7677664788852665","-6.399135963690161","-7.004189368323957","-6.450016388840311","-4.593800576336688","-5.030490901403433","-0.18442225167573273","1.3115843472043036","6.060007767695467","6.158674977767622","-0.554172979483646"
"-17.541257792287745","-10.276359361583042","-7.7206729417816105","11.629555080736196","4.11747016362012","37.17332519535513","0.6472562596865217","7.484299839346786","-11.100179497572904","-11.492279023314387","-1.3234892897174464","-10.278354233710253","-10.30042240860109","-12.251037138743838","-11.769551078621726","-8.76447155309245","-8.403952992454562","-0.07319468988839396","1.3434873702383021","9.9150234795635","11.572504747766246","-0.4814860601221126"
"-17.467088977453095","-9.776359361583042","-4.972531044324713","14.323957560068807","4.088348752288529","29.266682014432483","0.6878379360902045","8.218797998111738","-10.97183558057553","-11.754240644032723","-1.1511952989481962","-10.373556974668706","-10.709965388637482","-12.634324859544082","-11.39190205367472","-6.8823973083099155","-7.174638804047366","-2.1944991418415998","1.3921163338160099","8.014442114566574","9.173235953455546","-1.2424228058693618"
"-17.425999176600126","-9.276359361583042","-4.247409683663483","15.008659811766007","4.063520999689991","26.67770463879431","0.750093181311275","8.33945144130644","-10.362510270487489","-10.024522236834125","-0.5723516288130673","-9.736600668665998","-9.311135431945209","-12.354577730650908","-11.819874124835946","-6.197294672925648","-7.432620692349022","-1.2947351376825957","1.3976445879699173","7.877960221227669","10.413896011865821","-0.534703605814962"
"-17.32075372701256","-8.776359361583042","-3.5536843547007506","15.597298718328554","4.040958173384207","24.24433131023074","0.7865428127367515","8.428944290035574","-8.950781977329818","-8.751046384504292","-0.424119684319354","-8.165325025537255","-8.040958607678906","-10.003575896044909","-9.093072652691044","-5.162348442153608","-6.2452695309762465","-1.0648455527838316","1.390334447511852","6.73282963438662","7.977892051230153","-0.9105032433538648"
"-17.236635091754042","-8.276359361583042","-3.0623761680781674","16.002034781601925","4.020609853377705","22.4573232153225","0.6983461540054492","8.46908529912312","-7.354283060630396","-8.60101893334187","-0.8927900303521317","-7.163675884293248","-7.037157318798758","-8.157265981051731","-7.5395532161192795","-5.551448260798422","-6.116338564846383","-1.1592667653881932","1.4075438579770623","5.635528870663662","6.286462185175175","-0.617712764932451"
"-17.484471953254968","-7.776359361583042","-2.9825548770010126","16.325158267191195","4.001517376823505","21.94757599812459","0.607969313242549","8.47928731647617","-7.3879582553547305","-7.535063570878267","-1.1589535345906963","-7.127902025725773","-6.399353764337605","-7.842543231865775","-7.230548820597963","-5.160207815554671","-6.026548855975065","-0.3540867249661558","1.413986713695285","5.970877716995764","6.781520869883256","-0.611994411267812"
"-20.00650061980145","-12.276359361583042","-9.901670073249722","11.93000288637374","4.10636090880675","38.92184567455439","1.217942201289567","8.321184027302314","-6.480434499119491","-8.8153085691824","-1.011351874764249","-6.6399749108106025","-6.205372555335492","-8.55455148573395","-8.00480370840282","-4.114695332411032","-5.843450848668219","-0.34534224535047536","1.3357586933703935","5.724065266206926","7.55157275280791","-0.5497477773311295"
"-17.01679820128576","-9.276359361583042","-6.12043187503527","12.708427384509902","4.083215862155997","32.28704658103769","0.45103843586387526","7.537819095073274","-9.527389802403956","-10.044697177238309","-0.5718652059712112","-9.479385478121763","-9.033670504836122","-11.215668051977852","-10.14351278713137","-7.646468440922238","-8.330869152626667","-2.010105436281227","1.3610664497539422","6.890559286032815","8.09810073056339","-1.0721552648464825"
"-16.916367185942683","-8.776359361583042","-3.5185974364587076","15.228173170548194","4.058615797010562","25.052194721703994","0.7439503860367687","8.221414237842339","-11.038057116858612","-11.317674381332193","-0.26003230324049065","-11.182831427618945","-11.10902040301031","-12.538651566352017","-12.03990993209508","-8.11120293254332","-9.25476901547186","-1.022322112326006","1.4052438798633042","9.821007611119867","10.897954112534075","-0.4987416342569367"
"-16.795196204785217","-8.276359361583042","-2.9859733217473474","15.639211371751989","4.036588976755405","22.80137718532252","0.7756186045708056","8.186108379813206","-10.080137746444462","-10.08186477383364","-0.28058584029740663","-11.330683119433887","-9.714667772356115","-11.758453519403451","-11.039481657219293","-7.2652801583443205","-8.301377570297902","-3.494850021680094","1.4036694793552813","6.209428978471071","7.468720712693231","-0.7189718621841595"
"-16.798301270172423","-7.776359361583042","-2.506358608931163","16.116077355785407","4.016490131620828","21.232556621447372","0.6429251544516887","8.191730393362857","-7.812761380168522","-8.796423225022027","-1.1396619934290064","-7.386898483033088","-7.978810700930062","-8.823908740944319","-7.4077121840478695","-6.109355463704753","-7.2432878398352285","-0.8353497840657033","1.414923234177824","6.452590073473222","6.5560172264442595","-1.4161965568964494"
